gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
2400-e,1459887195502,38,closer,target,272,97,50,2,3,distr2,229,53,50,1,2,distr1,227,95,50,3,1,11,17,9,true
2400-e,1459887209367,39,closer,distr2,320,75,50,3,3,target,315,46,50,1,1,distr1,344,31,50,2,2,14,6,16,false
2400-e,1459887221704,40,closer,target,41,23,50,1,3,distr1,53,9,50,2,2,distr2,88,26,50,3,1,9,17,15,true
2400-e,1459887236777,41,closer,target,8,46,50,1,3,distr1,5,86,50,2,2,distr2,345,88,50,3,1,11,12,12,true
2400-e,1459887244466,42,equal,target,153,59,50,1,3,distr1,281,28,50,2,1,distr2,41,54,50,3,2,52,36,54,true
2400-e,1459887262470,43,closer,distr1,155,49,50,3,1,distr2,81,35,50,1,2,target,107,48,50,2,3,14,10,17,false
2400-e,1459887282470,44,further,distr2,275,87,50,3,3,target,239,14,50,1,2,distr1,188,6,50,2,1,18,24,23,false
2400-e,1459887299037,45,equal,distr1,229,64,50,1,1,target,203,65,50,2,2,distr2,165,50,50,3,3,26,33,53,false
2400-e,1459887332405,46,closer,target,169,4,50,2,1,distr1,249,1,50,1,3,distr2,33,25,50,3,2,7,19,17,true
2400-e,1459887341968,47,closer,target,114,53,50,2,3,distr2,123,19,50,1,1,distr1,85,45,50,3,2,8,17,16,true
2400-e,1459887352108,48,equal,target,253,77,50,2,1,distr1,156,9,50,1,3,distr2,160,91,50,3,2,41,72,31,true
2400-e,1459887378690,49,closer,target,325,14,50,1,2,distr2,346,15,50,2,1,distr1,259,6,50,3,3,11,5,13,true
2400-e,1459887387380,50,further,target,334,96,50,2,1,distr2,281,74,50,1,2,distr1,333,49,50,3,3,12,28,21,true
9536-4,1459888812702,1,closer,target,183,11,50,3,1,distr2,152,0,50,1,2,distr1,87,9,50,2,3,12,11,12,true
9536-4,1459888828303,2,further,distr1,200,95,50,3,2,distr2,63,23,50,1,3,target,198,56,50,2,1,8,40,50,false
9536-4,1459888843471,3,further,target,188,46,50,3,1,distr2,255,43,50,1,2,distr1,176,51,50,2,3,11,39,49,true
9536-4,1459888863926,4,further,target,144,41,50,2,1,distr2,297,71,50,1,2,distr1,82,22,50,3,3,14,53,68,true
9536-4,1459888885295,5,closer,target,200,11,50,2,1,distr2,216,90,50,1,2,distr1,218,14,50,3,3,8,18,15,true
9536-4,1459888896012,6,equal,target,124,16,50,1,1,distr1,58,56,50,2,3,distr2,272,39,50,3,2,27,44,75,true
9536-4,1459888904874,7,closer,target,245,7,50,2,2,distr2,217,45,50,1,1,distr1,225,37,50,3,3,17,18,5,true
9536-4,1459888914948,8,equal,target,138,44,50,3,3,distr1,41,31,50,1,1,distr2,263,97,50,2,2,28,63,62,true
9536-4,1459888932484,9,equal,distr1,23,32,50,2,3,target,160,15,50,1,1,distr2,252,11,50,3,2,32,27,27,false
9536-4,1459888941179,10,equal,target,149,27,50,1,2,distr1,339,20,50,2,3,distr2,137,1,50,3,1,48,22,22,true
9536-4,1459888955351,11,closer,target,20,62,50,2,2,distr2,28,80,50,1,3,distr1,14,35,50,3,1,11,9,18,true
9536-4,1459888966397,12,closer,target,229,75,50,2,2,distr1,277,67,50,1,1,distr2,234,51,50,3,3,15,5,15,true
9536-4,1459888979619,13,closer,target,287,67,50,1,2,distr1,282,31,50,2,3,distr2,329,37,50,3,1,11,18,13,true
9536-4,1459888989483,14,equal,target,83,24,50,2,3,distr1,320,41,50,1,2,distr2,266,83,50,3,1,59,75,23,true
9536-4,1459889004626,15,closer,distr2,41,20,50,2,3,target,153,9,50,1,1,distr1,93,2,50,3,2,9,18,14,false
9536-4,1459889016792,16,further,target,61,41,50,1,1,distr2,7,47,50,2,2,distr1,46,92,50,3,3,17,47,44,true
9536-4,1459889032318,17,further,target,142,55,50,1,3,distr2,272,34,50,2,1,distr1,148,90,50,3,2,11,55,62,true
9536-4,1459889045623,18,further,target,271,7,50,3,1,distr1,280,19,50,1,3,distr2,158,84,50,2,2,11,44,52,true
9536-4,1459889065195,19,closer,target,134,44,50,3,2,distr2,96,79,50,1,3,distr1,150,66,50,2,1,7,16,15,true
9536-4,1459889075590,20,further,target,93,68,50,2,1,distr1,163,94,50,1,2,distr2,226,31,50,3,3,19,61,53,true
9536-4,1459889082633,21,equal,target,355,89,50,1,3,distr2,240,24,50,2,2,distr1,74,41,50,3,1,59,40,56,true
9536-4,1459889092021,22,further,target,207,12,50,2,1,distr2,135,44,50,1,3,distr1,256,38,50,3,2,16,34,56,true
9536-4,1459889101019,23,equal,distr1,161,85,50,1,2,distr2,46,72,50,2,3,target,212,52,50,3,1,49,56,38,false
9536-4,1459889108662,24,equal,target,275,86,50,3,1,distr1,36,73,50,1,2,distr2,95,20,50,2,3,66,73,31,true
9536-4,1459889121159,25,closer,target,231,66,50,1,3,distr2,254,71,50,2,2,distr1,277,84,50,3,1,15,8,11,true
9536-4,1459889128718,26,equal,target,356,44,50,1,3,distr2,248,57,50,2,1,distr1,190,34,50,3,2,55,36,36,true
9536-4,1459889137690,27,further,target,298,61,50,1,1,distr1,300,17,50,2,2,distr2,202,17,50,3,3,16,23,25,true
9536-4,1459889148283,28,equal,distr1,181,81,50,2,3,target,157,90,50,1,1,distr2,269,80,50,3,2,23,68,57,false
9536-4,1459889161000,29,further,distr1,127,55,50,3,1,distr2,33,11,50,1,2,target,167,46,50,2,3,19,29,32,false
9536-4,1459889170715,30,equal,target,234,82,50,1,3,distr1,19,55,50,2,2,distr2,314,40,50,3,1,51,26,36,true
9536-4,1459889179458,31,further,target,284,46,50,1,1,distr2,73,89,50,2,3,distr1,227,99,50,3,2,18,91,100,true
9536-4,1459889191828,32,further,target,63,23,50,1,2,distr2,345,89,50,2,3,distr1,67,56,50,3,1,16,49,66,true
9536-4,1459889213121,33,closer,target,328,30,50,1,1,distr2,323,95,50,2,2,distr1,338,21,50,3,3,6,15,18,true
9536-4,1459889234368,34,closer,distr2,252,19,50,2,1,target,232,22,50,1,3,distr1,307,29,50,3,2,19,5,14,false
9536-4,1459889244372,35,further,target,224,28,50,1,1,distr1,251,9,50,2,3,distr2,331,81,50,3,2,12,35,28,true
9536-4,1459889253745,36,closer,distr1,23,45,50,3,3,distr2,17,93,50,1,2,target,9,33,50,2,1,12,18,14,false
9536-4,1459889263603,37,closer,target,279,32,50,2,3,distr1,250,10,50,1,2,distr2,341,22,50,3,1,16,18,16,true
9536-4,1459889271850,38,closer,target,314,81,50,2,3,distr2,273,71,50,1,1,distr1,281,86,50,3,2,16,19,5,true
9536-4,1459889285818,39,equal,target,166,55,50,2,3,distr1,13,35,50,1,2,distr2,183,10,50,3,1,52,23,32,true
9536-4,1459889295414,40,closer,distr1,315,62,50,3,1,target,292,58,50,1,3,distr2,335,37,50,2,2,9,18,12,false
9536-4,1459889307311,41,equal,target,181,21,50,2,3,distr1,284,38,50,1,1,distr2,353,41,50,3,2,31,46,24,true
9536-4,1459889323342,42,further,target,280,73,50,3,3,distr1,290,54,50,1,2,distr2,160,97,50,2,1,6,66,64,true
9536-4,1459889334001,43,equal,target,57,6,50,2,3,distr1,4,28,50,1,2,distr2,138,65,50,3,1,26,30,62,true
9536-4,1459889349377,44,equal,target,239,24,50,1,1,distr2,20,9,50,2,3,distr1,198,64,50,3,2,28,26,31,true
9536-4,1459889360648,45,further,distr1,278,47,50,3,3,target,283,84,50,1,2,distr2,69,16,50,2,1,8,62,56,false
9536-4,1459889369768,46,equal,distr2,30,63,50,2,3,target,303,25,50,1,1,distr1,221,44,50,3,2,24,44,49,false
9536-4,1459889380460,47,equal,target,166,82,50,2,3,distr1,317,90,50,1,1,distr2,308,9,50,3,2,63,49,23,true
9536-4,1459889395546,48,further,distr1,178,9,50,2,1,distr2,143,53,50,1,2,target,36,1,50,3,3,10,30,27,false
9536-4,1459889402539,49,further,distr1,166,0,50,2,2,target,357,19,50,1,1,distr2,245,66,50,3,3,18,35,36,false
9536-4,1459889419043,50,closer,target,271,28,50,1,2,distr1,281,35,50,2,1,distr2,322,47,50,3,3,5,15,12,true
7614-6,1459889036700,1,further,target,170,35,50,2,3,distr2,86,79,50,1,2,distr1,165,83,50,3,1,18,31,22,true
7614-6,1459889064237,2,closer,target,103,64,50,1,1,distr1,151,45,50,2,3,distr2,143,68,50,3,2,16,8,10,true
7614-6,1459889085163,3,closer,distr1,94,79,50,1,1,distr2,83,87,50,2,2,target,68,75,50,3,3,12,8,5,false
7614-6,1459889100302,4,equal,target,317,30,50,1,2,distr2,224,8,50,2,3,distr1,40,67,50,3,1,52,22,37,true
7614-6,1459889132492,5,further,target,260,7,50,3,1,distr2,287,74,50,1,3,distr1,242,14,50,2,2,7,26,23,true
7614-6,1459889156105,6,closer,target,152,23,50,2,1,distr2,83,19,50,1,2,distr1,53,10,50,3,3,17,12,11,true
7614-6,1459889184295,7,equal,target,181,26,50,3,1,distr1,82,30,50,1,2,distr2,203,91,50,2,3,25,23,54,true
7614-6,1459889213274,8,equal,distr1,38,10,50,3,2,target,225,14,50,1,1,distr2,47,73,50,2,3,21,47,27,false
7614-6,1459889234570,9,further,target,93,0,50,3,3,distr1,13,21,50,1,2,distr2,229,47,50,2,1,16,28,34,true
7614-6,1459889271078,10,further,distr2,273,9,50,2,1,target,83,15,50,1,3,distr1,60,27,50,3,2,10,34,39,false
7614-6,1459889298364,11,further,target,149,23,50,1,3,distr2,357,92,50,2,2,distr1,146,61,50,3,1,17,58,78,true
7614-6,1459889360630,12,further,target,291,44,50,1,2,distr2,63,52,50,2,3,distr1,261,77,50,3,1,16,77,88,true
7614-6,1459889381798,13,closer,distr2,124,16,50,1,1,target,97,34,50,2,2,distr1,107,46,50,3,3,6,12,17,false
7614-6,1459889402247,14,further,target,288,76,50,3,2,distr2,211,44,50,1,1,distr1,284,52,50,2,3,6,33,29,true
7614-6,1459889417136,15,further,target,130,39,50,2,1,distr2,332,97,50,1,3,distr1,117,60,50,3,2,10,81,91,true
7614-6,1459889469121,16,further,distr1,221,14,50,3,2,target,218,69,50,1,3,distr2,185,45,50,2,1,15,33,25,false
7614-6,1459889484739,17,equal,target,314,13,50,3,1,distr1,23,56,50,1,2,distr2,217,82,50,2,3,31,27,49,true
7614-6,1459889497724,18,further,target,140,57,50,2,3,distr1,131,19,50,1,2,distr2,357,54,50,3,1,17,75,55,true
7614-6,1459889517508,19,closer,distr1,89,33,50,1,2,target,102,65,50,2,3,distr2,161,69,50,3,1,13,17,19,false
7614-6,1459889541930,20,further,target,48,66,50,1,2,distr2,313,96,50,2,3,distr1,75,47,50,3,1,16,71,81,true
7614-6,1459889560340,21,equal,target,262,25,50,2,3,distr1,122,82,50,1,2,distr2,335,70,50,3,1,60,25,94,true
7614-6,1459889576669,22,equal,target,59,96,50,1,3,distr1,99,51,50,2,2,distr2,183,16,50,3,1,25,44,31,true
7614-6,1459889592020,23,further,distr1,347,12,50,2,1,target,319,18,50,1,2,distr2,309,94,50,3,3,9,21,27,false
7614-6,1459889609797,24,further,target,153,59,50,1,1,distr1,154,74,50,2,2,distr2,249,69,50,3,3,5,65,69,true
7614-6,1459889623959,25,equal,distr1,185,19,50,2,3,target,223,85,50,1,1,distr2,355,26,50,3,2,31,35,42,false
7614-6,1459889651752,26,closer,distr1,265,10,50,2,2,distr2,181,4,50,1,3,target,307,0,50,3,1,13,6,18,false
7614-6,1459889672273,27,further,distr2,38,2,50,3,2,distr1,315,84,50,1,3,target,312,53,50,2,1,6,30,32,false
7614-6,1459889685719,28,closer,target,239,96,50,2,1,distr1,228,42,50,1,3,distr2,267,70,50,3,2,19,9,17,true
7614-6,1459889707167,29,closer,distr2,282,9,50,2,2,target,280,37,50,1,1,distr1,327,23,50,3,3,15,18,11,false
7614-6,1459889728530,30,equal,distr2,250,50,50,3,3,target,186,1,50,1,1,distr1,154,91,50,2,2,37,32,68,false
7614-6,1459889755815,31,closer,distr1,13,13,50,3,3,distr2,276,16,50,1,1,target,343,22,50,2,2,13,13,19,false
7614-6,1459889772517,32,equal,distr1,72,11,50,3,2,distr2,280,34,50,1,1,target,359,77,50,2,3,41,36,46,false
7614-6,1459889801965,33,closer,target,207,6,50,3,2,distr1,237,24,50,1,3,distr2,206,53,50,2,1,18,16,19,true
7614-6,1459889814059,34,closer,target,299,75,50,3,3,distr1,274,35,50,1,1,distr2,269,24,50,2,2,16,19,6,true
7614-6,1459889843436,35,equal,target,13,53,50,2,3,distr2,126,27,50,1,2,distr1,258,11,50,3,1,30,52,36,true
7614-6,1459889868622,36,equal,target,340,45,50,3,2,distr1,76,75,50,1,1,distr2,196,29,50,2,3,75,46,47,true
7614-6,1459889887711,37,closer,target,353,65,50,3,2,distr2,1,38,50,1,1,distr1,355,30,50,2,3,12,7,6,true
7614-6,1459889909264,38,closer,target,10,2,50,1,1,distr2,139,3,50,2,2,distr1,220,9,50,3,3,9,7,12,true
7614-6,1459889928504,39,closer,distr2,278,35,50,1,2,distr1,229,90,50,2,1,target,286,66,50,3,3,18,9,18,false
7614-6,1459889946608,40,equal,target,44,42,50,1,2,distr2,144,18,50,2,1,distr1,341,1,50,3,3,25,25,22,true
7614-6,1459889967634,41,equal,distr2,101,23,50,2,1,target,32,96,50,1,2,distr1,194,63,50,3,3,50,41,37,false
7614-6,1459889988028,42,closer,distr1,5,14,50,2,3,target,12,49,50,1,2,distr2,348,16,50,3,1,15,18,6,false
7614-6,1459890010244,43,closer,target,67,15,50,1,1,distr1,252,0,50,2,2,distr2,177,10,50,3,3,17,16,11,true
7614-6,1459890026938,44,equal,target,95,94,50,3,1,distr1,322,88,50,1,2,distr2,340,15,50,2,3,99,63,21,true
7614-6,1459890037810,45,further,target,352,43,50,1,3,distr2,46,69,50,2,2,distr1,339,74,50,3,1,8,49,56,true
7614-6,1459890056885,46,further,distr2,329,51,50,1,2,target,209,85,50,2,1,distr1,196,67,50,3,3,16,41,59,false
7614-6,1459890072815,47,closer,distr1,162,2,50,2,1,target,159,9,50,1,2,distr2,262,2,50,3,3,9,15,6,false
7614-6,1459890090693,48,equal,distr1,129,29,50,1,2,distr2,10,86,50,2,1,target,59,94,50,3,3,33,59,62,false
7614-6,1459890114862,49,equal,distr1,304,21,50,1,3,target,66,63,50,2,1,distr2,9,96,50,3,2,67,58,36,false
7614-6,1459890137703,50,equal,distr2,356,22,50,3,3,distr1,227,45,50,1,1,target,52,12,50,2,2,43,28,30,false
4178-b,1459889068942,1,equal,target,6,50,50,1,2,distr1,0,5,50,2,1,distr2,115,10,50,3,3,22,42,24,true
4178-b,1459889133892,2,closer,distr1,202,63,50,1,1,distr2,187,40,50,2,3,target,198,34,50,3,2,8,10,15,false
4178-b,1459889273272,3,closer,distr2,302,23,50,3,2,distr1,324,38,50,1,3,target,307,49,50,2,1,9,9,8,false
4178-b,1459889296894,4,equal,target,31,18,50,1,1,distr2,175,47,50,2,2,distr1,4,93,50,3,3,27,33,62,true
4178-b,1459889345263,5,closer,distr2,247,63,50,1,1,target,274,88,50,2,3,distr1,283,79,50,3,2,5,11,16,false
4178-b,1459889354965,6,equal,target,232,85,50,2,2,distr2,148,96,50,1,3,distr1,100,1,50,3,1,38,75,39,true
4178-b,1459889364982,7,equal,target,182,31,50,3,3,distr2,43,93,50,1,2,distr1,273,95,50,2,1,38,42,77,true
4178-b,1459889378575,8,equal,target,258,64,50,1,2,distr1,75,53,50,2,1,distr2,341,32,50,3,3,90,29,62,true
4178-b,1459889401719,9,closer,distr1,90,44,50,2,3,distr2,101,61,50,1,1,target,117,37,50,3,2,7,10,7,false
4178-b,1459889418886,10,equal,target,234,74,50,2,2,distr1,134,3,50,1,3,distr2,20,94,50,3,1,38,57,35,true
4178-b,1459889453223,11,further,distr1,228,40,50,1,1,target,257,76,50,2,3,distr2,332,74,50,3,2,17,31,34,false
4178-b,1459889473663,12,equal,target,146,11,50,1,1,distr2,70,72,50,2,2,distr1,351,85,50,3,3,48,33,69,true
4178-b,1459889485640,13,equal,target,302,67,50,1,2,distr2,36,74,50,2,1,distr1,67,17,50,3,3,59,60,24,true
4178-b,1459889497159,14,closer,target,235,43,50,2,3,distr2,232,14,50,1,1,distr1,215,16,50,3,2,16,16,8,true
4178-b,1459889514640,15,closer,target,99,31,50,2,2,distr1,140,67,50,1,1,distr2,143,37,50,3,3,14,8,12,true
4178-b,1459889534860,16,further,target,99,43,50,2,1,distr1,124,49,50,1,3,distr2,274,68,50,3,2,5,90,63,true
4178-b,1459889608264,17,closer,distr2,279,46,50,2,3,target,273,74,50,1,2,distr1,230,76,50,3,1,13,8,17,false
4178-b,1459889620545,18,equal,target,207,39,50,2,2,distr1,101,8,50,1,1,distr2,345,40,50,3,3,28,41,40,true
4178-b,1459889630665,19,closer,target,201,83,50,2,1,distr2,195,12,50,1,3,distr1,220,22,50,3,2,19,18,14,true
4178-b,1459889701274,20,further,distr1,2,47,50,3,3,target,352,78,50,1,1,distr2,48,46,50,2,2,8,46,42,false
4178-b,1459889731177,21,closer,distr1,112,12,50,1,3,distr2,51,38,50,2,2,target,84,32,50,3,1,13,12,19,false
4178-b,1459889770851,22,further,target,182,22,50,1,2,distr1,161,16,50,2,3,distr2,240,48,50,3,1,7,36,41,true
4178-b,1459889794578,23,further,target,151,37,50,1,3,distr1,144,74,50,2,2,distr2,28,3,50,3,1,15,27,36,true
4178-b,1459889807188,24,equal,target,286,23,50,3,3,distr1,232,99,50,1,2,distr2,268,1,50,2,1,25,22,36,true
4178-b,1459889829754,25,further,distr1,204,67,50,3,3,target,196,57,50,1,2,distr2,350,60,50,2,1,9,59,50,false
4178-b,1459889850090,26,further,target,151,56,50,2,2,distr2,251,72,50,1,1,distr1,114,83,50,3,3,16,65,78,true
4178-b,1459889891283,27,equal,target,77,7,50,3,3,distr1,171,41,50,1,2,distr2,58,58,50,2,1,22,28,33,true
4178-b,1459889975516,28,closer,distr1,342,58,50,2,1,distr2,339,85,50,1,3,target,330,66,50,3,2,8,10,6,false
4178-b,1459890019573,29,further,distr1,9,42,50,2,1,distr2,113,38,50,1,2,target,13,57,50,3,3,6,58,56,false
4178-b,1459890066889,30,closer,distr2,40,11,50,3,2,distr1,45,26,50,1,3,target,26,37,50,2,1,14,15,10,false
4178-b,1459890090141,31,equal,target,19,21,50,1,2,distr2,124,46,50,2,3,distr1,256,85,50,3,1,44,42,68,true
4178-b,1459890127270,32,further,target,48,78,50,3,3,distr2,183,32,50,1,2,distr1,57,80,50,2,1,11,40,42,true
4178-b,1459890140293,33,equal,target,16,16,50,3,3,distr1,117,44,50,1,1,distr2,194,71,50,2,2,41,40,45,true
4178-b,1459890147581,34,equal,target,184,40,50,1,1,distr1,320,70,50,2,3,distr2,53,83,50,3,2,50,42,76,true
4178-b,1459890188765,35,closer,distr2,104,12,50,2,3,distr1,122,40,50,1,1,target,163,53,50,3,2,14,19,17,false
4178-b,1459890228893,36,equal,target,330,18,50,2,3,distr2,22,35,50,1,1,distr1,114,9,50,3,2,39,22,29,true
4178-b,1459890257312,37,further,target,94,79,50,1,1,distr2,1,84,50,2,3,distr1,156,99,50,3,2,15,78,83,true
4178-b,1459890285494,38,closer,distr1,352,9,50,3,1,target,322,29,50,1,3,distr2,350,26,50,2,2,17,11,12,false
4178-b,1459890298047,39,further,target,272,4,50,3,2,distr2,191,73,50,1,3,distr1,257,22,50,2,1,16,36,39,true
4178-b,1459890367727,40,equal,distr1,213,47,50,2,3,target,264,96,50,1,1,distr2,83,92,50,3,2,26,108,68,false
4178-b,1459890439446,41,closer,target,44,10,50,3,3,distr1,59,18,50,1,2,distr2,69,32,50,2,1,10,18,9,true
4178-b,1459890515592,42,closer,target,293,60,50,1,3,distr2,317,45,50,2,1,distr1,309,58,50,3,2,6,10,6,true
4178-b,1459890560633,43,further,distr1,175,13,50,1,1,distr2,119,86,50,2,3,target,210,31,50,3,2,18,56,36,false
4178-b,1459890574346,44,equal,target,225,72,50,3,3,distr2,62,37,50,1,2,distr1,354,55,50,2,1,40,72,53,true
4178-b,1459890589370,45,further,target,123,9,50,2,3,distr2,235,35,50,1,1,distr1,188,17,50,3,2,12,37,26,true
4178-b,1459890628059,46,closer,distr2,43,29,50,3,3,distr1,132,10,50,1,1,target,54,7,50,2,2,11,13,19,false
4178-b,1459890671226,47,further,distr1,282,16,50,2,2,distr2,177,10,50,1,1,target,294,33,50,3,3,10,24,26,false
4178-b,1459890704018,48,further,distr1,198,88,50,2,2,distr2,13,19,50,1,1,target,184,72,50,3,3,18,43,40,false
4178-b,1459890712901,49,further,target,284,92,50,2,2,distr1,249,88,50,1,1,distr2,57,95,50,3,3,18,92,99,true
4178-b,1459890790548,50,further,distr1,39,12,50,3,2,target,4,4,50,1,1,distr2,121,40,50,2,3,10,35,27,false
2267-6,1459889413401,1,closer,target,296,45,50,3,2,distr1,277,49,50,1,3,distr2,303,70,50,2,1,8,7,14,true
2267-6,1459889431175,2,further,distr1,208,49,50,3,2,target,233,17,50,1,1,distr2,49,35,50,2,3,16,43,50,false
2267-6,1459889452683,3,closer,distr1,51,67,50,3,2,distr2,74,77,50,1,3,target,73,57,50,2,1,14,7,17,false
2267-6,1459889469869,4,closer,distr1,250,34,50,1,3,distr2,284,52,50,2,1,target,272,99,50,3,2,15,10,13,false
2267-6,1459889483686,5,equal,target,169,33,50,3,1,distr2,40,54,50,1,2,distr1,90,82,50,2,3,31,35,34,true
2267-6,1459889495693,6,further,target,94,73,50,3,2,distr1,100,41,50,1,3,distr2,175,72,50,2,1,12,29,26,true
2267-6,1459889514382,7,closer,target,129,53,50,3,3,distr2,72,40,50,1,2,distr1,66,51,50,2,1,18,15,6,true
2267-6,1459889525133,8,further,target,138,52,50,3,3,distr1,167,84,50,1,2,distr2,141,8,50,2,1,15,24,29,true
2267-6,1459889558699,9,closer,target,99,18,50,3,2,distr2,130,10,50,1,3,distr1,81,29,50,2,1,8,8,15,true
2267-6,1459889566074,10,equal,target,10,76,50,1,1,distr2,278,14,50,2,3,distr1,239,65,50,3,2,50,34,27,true
2267-6,1459889579988,11,closer,distr1,122,35,50,1,2,distr2,125,84,50,2,1,target,147,83,50,3,3,16,8,18,false
2267-6,1459889586673,12,equal,target,7,58,50,1,3,distr1,152,46,50,2,2,distr2,335,5,50,3,1,64,25,38,true
2267-6,1459889594042,13,equal,target,228,53,50,1,3,distr2,295,24,50,2,2,distr1,8,33,50,3,1,37,22,24,true
2267-6,1459889605721,14,closer,target,129,83,50,1,2,distr1,142,69,50,2,3,distr2,86,48,50,3,1,8,13,12,true
2267-6,1459889613205,15,equal,target,283,41,50,1,3,distr2,20,54,50,2,2,distr1,97,77,50,3,1,92,42,58,true
2267-6,1459889624628,16,closer,target,357,20,50,2,1,distr2,242,11,50,1,3,distr1,239,2,50,3,2,19,19,11,true
2267-6,1459889633531,17,equal,target,168,81,50,3,1,distr1,24,12,50,1,3,distr2,282,84,50,2,2,39,59,38,true
2267-6,1459889664791,18,closer,target,189,3,50,1,3,distr1,14,3,50,2,1,distr2,299,11,50,3,2,6,19,16,true
2267-6,1459889672486,19,further,target,76,3,50,1,3,distr2,329,28,50,2,2,distr1,164,19,50,3,1,16,30,37,true
2267-6,1459889679169,20,equal,target,193,62,50,2,3,distr1,68,91,50,1,2,distr2,9,60,50,3,1,53,60,63,true
2267-6,1459889686240,21,further,target,83,2,50,2,3,distr1,50,25,50,1,2,distr2,14,96,50,3,1,17,33,36,true
2267-6,1459889716546,22,closer,distr2,23,25,50,3,3,distr1,169,0,50,1,1,target,27,7,50,2,2,6,11,16,false
2267-6,1459889723235,23,equal,target,108,39,50,3,1,distr1,194,60,50,1,3,distr2,278,68,50,2,2,42,89,41,true
2267-6,1459889728806,24,equal,target,356,78,50,2,1,distr2,75,96,50,1,3,distr1,264,8,50,3,2,32,76,57,true
2267-6,1459889743736,25,further,distr1,183,47,50,2,2,target,184,90,50,1,3,distr2,310,49,50,3,1,12,62,49,false
2267-6,1459889763227,26,further,target,249,65,50,1,1,distr1,265,91,50,2,2,distr2,45,36,50,3,3,6,67,68,true
2267-6,1459889776216,27,closer,target,136,62,50,3,2,distr1,149,91,50,1,1,distr2,127,83,50,2,3,9,9,8,true
2267-6,1459889809454,28,further,distr1,217,91,50,1,2,distr2,1,21,50,2,3,target,212,98,50,3,1,6,35,35,false
2267-6,1459889818831,29,equal,target,109,20,50,3,1,distr1,336,54,50,1,2,distr2,115,75,50,2,3,60,23,88,true
2267-6,1459889827346,30,equal,target,330,34,50,1,2,distr1,39,65,50,2,1,distr2,203,28,50,3,3,49,37,44,true
2267-6,1459889835287,31,equal,target,25,11,50,3,3,distr1,162,56,50,1,2,distr2,354,52,50,2,1,34,25,70,true
2267-6,1459889851393,32,closer,target,61,8,50,3,2,distr2,157,4,50,1,3,distr1,52,5,50,2,1,5,9,7,true
2267-6,1459889865237,33,further,target,67,63,50,3,2,distr1,60,79,50,1,3,distr2,305,11,50,2,1,7,56,59,true
2267-6,1459889873443,34,equal,distr2,76,70,50,2,1,distr1,20,74,50,1,3,target,165,58,50,3,2,58,26,54,false
2267-6,1459889889826,35,further,distr1,127,29,50,2,1,distr2,225,33,50,1,3,target,163,18,50,3,2,15,31,46,false
2267-6,1459889904341,36,closer,distr2,101,28,50,3,1,distr1,77,31,50,1,3,target,93,68,50,2,2,15,16,7,false
2267-6,1459889914665,37,further,target,44,35,50,2,1,distr1,44,60,50,1,3,distr2,192,95,50,3,2,9,45,50,true
2267-6,1459889926328,38,closer,target,12,83,50,1,2,distr1,11,60,50,2,3,distr2,3,75,50,3,1,6,6,6,true
2267-6,1459889934912,39,equal,target,39,24,50,1,3,distr2,319,39,50,2,2,distr1,254,76,50,3,1,57,42,26,true
2267-6,1459889949688,40,further,target,328,91,50,1,2,distr2,72,70,50,2,1,distr1,315,81,50,3,3,9,82,87,true
2267-6,1459890027190,41,closer,distr2,94,39,50,2,2,target,139,98,50,1,1,distr1,84,86,50,3,3,11,19,17,false
2267-6,1459890039061,42,further,target,117,15,50,3,2,distr2,358,24,50,1,1,distr1,159,29,50,2,3,10,42,47,true
2267-6,1459890048188,43,closer,target,286,85,50,2,2,distr2,267,26,50,1,3,distr1,327,51,50,3,1,18,17,18,true
2267-6,1459890058670,44,closer,target,152,63,50,3,1,distr2,133,22,50,1,3,distr1,104,27,50,2,2,14,16,7,true
2267-6,1459890087356,45,further,distr1,62,70,50,3,3,target,43,70,50,1,1,distr2,259,42,50,2,2,19,67,82,false
2267-6,1459890096151,46,equal,target,106,76,50,3,1,distr2,51,75,50,1,2,distr1,314,14,50,2,3,66,27,53,true
2267-6,1459890108728,47,further,distr1,50,67,50,1,1,distr2,254,82,50,2,2,target,74,69,50,3,3,16,99,84,false
2267-6,1459890120583,48,further,target,288,49,50,2,3,distr1,271,13,50,1,1,distr2,47,29,50,3,2,18,58,39,true
2267-6,1459890128844,49,equal,target,251,85,50,2,1,distr2,37,72,50,1,3,distr1,187,24,50,3,2,36,72,39,true
2267-6,1459890136720,50,further,target,83,26,50,1,1,distr1,87,61,50,2,3,distr2,320,8,50,3,2,15,37,49,true
6431-a,1459889435039,1,equal,distr2,67,23,50,3,2,distr1,30,93,50,1,3,target,229,61,50,2,1,60,64,33,false
6431-a,1459889475910,2,equal,distr2,356,49,50,2,2,distr1,153,75,50,1,3,target,269,45,50,3,1,61,32,77,false
6431-a,1459889502224,3,equal,distr2,215,23,50,3,1,distr1,88,43,50,1,3,target,259,96,50,2,2,93,24,47,false
6431-a,1459889522415,4,further,distr2,10,46,50,1,2,target,288,33,50,2,1,distr1,278,67,50,3,3,11,32,38,false
