"gameid","time","roundNum","sender","contents"
"3681-3","1476495453341","11","speaker","it's ok ~ not purple or dullest"
"3681-3","1476495465338","12","speaker","orange"
"3681-3","1476495475722","13","speaker","the standard grey"
"3681-3","1476495484400","14","speaker","blue"
"3681-3","1476495491571","15","speaker","purple"
"3681-3","1476495509113","16","speaker","hard ~ more purple"
"3681-3","1476495516445","17","speaker","the brighter olive one ."
"3681-3","1476495530903","18","speaker","you're them"
"3681-3","1476495541445","19","speaker","yes let's would want <unk> , not the pink ~ red that too ~ colors ! ) ~ the target is purple"
"3681-3","1476495569706","20","speaker","<unk> are pink / pink"
"3681-3","1476495588138","21","speaker","copper"
"3681-3","1476495599110","22","speaker","red"
"3681-3","1476495609098","23","speaker","gre grey"
"3681-3","1476495618641","24","speaker","purple"
"3681-3","1476495628700","25","speaker","<unk> , dull"
"3681-3","1476495637740","26","speaker","the purpleish one"
"3681-3","1476495647444","27","speaker","bright purple"
"3681-3","1476495662065","28","speaker","grey purple"
"3681-3","1476495671074","29","speaker","pink"
"3681-3","1476495677653","30","speaker","orange ~ orange"
"3681-3","1476495685917","31","speaker","brownish gray"
"3681-3","1476495700601","32","speaker","baby blue"
"3681-3","1476495707732","33","speaker","red"
"3681-3","1476495732432","34","speaker","the gray / greyish one"
"3681-3","1476495749151","35","speaker","orangish"
"3681-3","1476495757518","36","speaker","blue"
"3681-3","1476495764099","37","speaker","red"
"3681-3","1476495771746","38","speaker","teal"
"3681-3","1476495790164","39","speaker","grey with a white tint"
"3681-3","1476495802722","40","speaker","dark orange"
"3681-3","1476495811057","41","speaker","orangish like not brown or green"
"3681-3","1476495831253","42","speaker","dark blue"
"3681-3","1476495845157","43","speaker","blue"
"3681-3","1476495852383","44","speaker","orange"
"3681-3","1476495859641","45","speaker","very green between green"
"3681-3","1476495866555","46","speaker","green"
"3681-3","1476495887989","47","speaker","well , light purple than red <unk> ~ sort of black ~ i think ~ regular"
"3681-3","1476495897620","48","speaker","red"
"3681-3","1476495904590","49","speaker","blue"
"3681-3","1476495910948","50","speaker","lime"
"1382-f","1476495401483","1","speaker","darkest"
"1382-f","1476495422377","2","speaker","neon green"
"1382-f","1476495437483","3","speaker","purpleish"
"1382-f","1476495448025","4","speaker","bright yellow"
"1382-f","1476495475634","5","speaker","middle hue"
"1382-f","1476495484178","6","speaker","blue"
"1382-f","1476495498586","7","speaker","like that color . in you . yellow )"
"1382-f","1476495510737","8","speaker","sky blue"
"1382-f","1476495525565","9","speaker","there are before . the target is the brighter one"
"1382-f","1476495538097","10","speaker","greenish ~ darker shade"
"1382-f","1476495562896","11","speaker","no grey , the less blue / gray one ?"
"1382-f","1476495576912","12","speaker","pink"
"1382-f","1476495596792","13","speaker","dark purple"
"1382-f","1476495634416","14","speaker","pinky purple"
"1382-f","1476495655144","15","speaker","turquoise"
"1382-f","1476495666719","16","speaker","grey"
"1382-f","1476495676560","17","speaker","the pea green one"
"1382-f","1476495725060","18","speaker","subtle brownish green"
"1382-f","1476495740223","19","speaker","green"
"1382-f","1476495768558","20","speaker","the most light blue"
"1382-f","1476495779751","21","speaker","orangish"
"1382-f","1476495793193","22","speaker","aqua green"
"1382-f","1476495807649","23","speaker","blue not neon"
"1382-f","1476495824638","24","speaker","red"
"1382-f","1476495842575","25","speaker","that only <unk> color"
"1382-f","1476495860094","26","speaker","lime green"
"1382-f","1476495870554","27","speaker","blue"
"1382-f","1476495880932","28","speaker","purple ~ less bright purple"
"1382-f","1476495913804","29","speaker","dark gay color"
"1382-f","1476495943107","30","speaker","pale purple not pink"
"1382-f","1476495966565","31","speaker","the green"
"1382-f","1476495989435","32","speaker","darkest green"
"1382-f","1476495999787","33","speaker","gray"
"1382-f","1476496016155","34","speaker","blue grey"
"1382-f","1476496028386","35","speaker","red"
"1382-f","1476496040018","36","speaker","<unk> color"
"1382-f","1476496051467","37","speaker","click the color is gray"
"1382-f","1476496075442","38","speaker","greenest"
"1382-f","1476496103329","39","speaker","blue"
"1382-f","1476496124489","40","speaker","bright on the most very neon neon . ~ ~ ~ ~ ~ pink ~ red this is more drab"
"1382-f","1476496134178","41","speaker","brightest red !"
"1382-f","1476496150219","42","speaker","lighter pink"
"1382-f","1476496164753","43","speaker","brown"
"1382-f","1476496182688","44","speaker","most blue"
"1382-f","1476496193784","45","speaker","green gray"
"1382-f","1476496215839","46","speaker","blue"
"1382-f","1476496225183","47","speaker","yellowish"
"1382-f","1476496263920","48","speaker","the purple that is the purplest , like more purple purple i think here"
"1382-f","1476496276175","49","speaker","grey"
"1382-f","1476496288623","50","speaker","bright green"
"3788-d","1476495425044","1","speaker","teal"
"3788-d","1476495456153","2","speaker","not the bright green , not the bright one"
"3788-d","1476495482982","3","speaker","blue"
"3788-d","1476495554139","4","speaker","redish again"
"3788-d","1476495566047","5","speaker","red"
"3788-d","1476495585768","6","speaker","gray"
"3788-d","1476495596980","7","speaker","thanks ! !"
"3788-d","1476495661537","8","speaker","brighter green"
"3788-d","1476495699855","9","speaker","pinkest purple"
"3788-d","1476495738387","10","speaker","olive"
"3788-d","1476495756545","11","speaker","purple"
"3788-d","1476495774453","12","speaker","brown"
"3788-d","1476495820406","13","speaker","blue"
"3788-d","1476495855404","14","speaker","more of a reddish hue"
"3788-d","1476495930009","15","speaker","this one is like a army green"
"3788-d","1476495970201","16","speaker","purple"
"3788-d","1476495995157","17","speaker","bright blue"
"3788-d","1476496037518","18","speaker","uhm , or sky"
"3788-d","1476496054596","19","speaker","yellow"
"3788-d","1476496063699","20","speaker","plus like purple to before . there is like the same out in the <unk>"
"3788-d","1476496111107","21","speaker","the target is the bright green"
"3788-d","1476496130009","22","speaker","bright green"
"3788-d","1476496166040","23","speaker","blue"
"3788-d","1476496196196","24","speaker","red"
"3788-d","1476496215936","25","speaker","blue"
"3788-d","1476496230874","26","speaker","olive green"
"3788-d","1476496290913","27","speaker","grey not bright and not teal"
"3788-d","1476496307913","28","speaker","gray"
"3788-d","1476496343347","29","speaker","the brightest green leaning or bright"
"3788-d","1476496354396","30","speaker","green"
"3788-d","1476496363756","31","speaker","purple"
"3788-d","1476496382850","32","speaker","concrete"
"3788-d","1476496394719","33","speaker","green"
"3788-d","1476496429903","34","speaker","gray blue"
"3788-d","1476496440285","35","speaker","pink"
"3788-d","1476496458567","36","speaker","purple"
"3788-d","1476496499543","37","speaker","the one most <unk> ~ yes , good playing with olive green ~ yes brown ~ more yellow"
"3788-d","1476496511775","38","speaker","grey with an brown ."
"3788-d","1476496566453","39","speaker","gray"
"3788-d","1476496621093","40","speaker","the brightest green"
"3788-d","1476496637240","41","speaker","gray"
"3788-d","1476496661896","42","speaker","brown"
"3788-d","1476496678475","43","speaker","grass green"
"3788-d","1476496687067","44","speaker","the color is less bright pink"
"3788-d","1476496706122","45","speaker","neon gray"
"3788-d","1476496777228","46","speaker","the grey pink"
"3788-d","1476496805291","47","speaker","the target dull olive green"
"3788-d","1476496851894","48","speaker","still is grey , not the purple tinted one"
"3788-d","1476496906603","49","speaker","the darker shade of blue"
"3788-d","1476496945567","50","speaker","grayest gray"
"9038-b","1476495471189","1","speaker","click on the darker of the sky blue - the grayer grayish blue"
"9038-b","1476495491740","2","speaker","<unk> aqua ~ not gray not olive"
"9038-b","1476495509303","3","speaker","olive"
"9038-b","1476495521500","4","speaker","with the grey color"
"9038-b","1476495545712","5","speaker","brown ... not green ~ or grayish green"
"9038-b","1476495586262","6","speaker","darkest pink ~ yep"
"9038-b","1476495624202","7","speaker","faded green , not bright"
"9038-b","1476495641652","8","speaker","light green"
"9038-b","1476495659652","9","speaker","the color is brown"
"9038-b","1476495688271","10","speaker","green gray"
"9038-b","1476495720969","11","speaker","pink"
"9038-b","1476495794223","12","speaker","dark army green"
"9038-b","1476495817484","13","speaker","target is green"
"9038-b","1476495832764","14","speaker","green"
"9038-b","1476495850249","15","speaker","more purple"
"9038-b","1476495866374","16","speaker","purple ~ pinkish grey"
"9038-b","1476495884615","17","speaker","click the name that"
"9038-b","1476495898538","18","speaker","blue"
"9038-b","1476495912192","19","speaker","the color is most blue / purple"
"9038-b","1476495971370","20","speaker","darker shade closer to the way , but the more brownish grey"
"9038-b","1476495989214","21","speaker","bright green"
"9038-b","1476496007165","22","speaker","green"
"9038-b","1476496104705","23","speaker","pink"
"9038-b","1476496118425","24","speaker","blue"
"9038-b","1476496138185","25","speaker","<unk> ~ hot purple ~ its not blue"
"9038-b","1476496151952","26","speaker","grey"
"9038-b","1476496164426","27","speaker","grayest"
"9038-b","1476496202885","28","speaker","closest to green ~ it is the lighter shade of army not dullest"
"9038-b","1476496228236","29","speaker","blue"
"9038-b","1476496246856","30","speaker","purple light purple"
"9038-b","1476496284175","31","speaker","drab"
"9038-b","1476496296556","32","speaker","purplish purple , not the purple or basic gray or greenish pink"
"9038-b","1476496309195","33","speaker","pink"
"9038-b","1476496336347","34","speaker","darkest pink"
"9038-b","1476496377712","35","speaker","the green brown"
"9038-b","1476496398976","36","speaker","purple"
"9038-b","1476496416789","37","speaker","green i ocean to pretty earth"
"9038-b","1476496436519","38","speaker","grey-blue , not grey"
"9038-b","1476496453473","39","speaker","brighter blue"
"9038-b","1476496516409","40","speaker","this one ~ the brighter shade of purple"
"9038-b","1476496529258","41","speaker","green"
"9038-b","1476496545143","42","speaker","darkest green"
"9038-b","1476496563958","43","speaker","yellow green"
"9038-b","1476496580298","44","speaker","the color of the two brightest"
"9038-b","1476496602458","45","speaker","darkest green"
"9038-b","1476496618758","46","speaker","<unk> ~ blue"
"9038-b","1476496633660","47","speaker","purple"
"9038-b","1476496655290","48","speaker","most blue green"
"9038-b","1476496715899","49","speaker","haha ~ barbie purple or light pink"
"9038-b","1476496735880","50","speaker","the red one ~ pinkish"
"4261-9","1476495375314","1","speaker","green"
"4261-9","1476495406688","2","speaker","brighter blue"
"4261-9","1476495418129","3","speaker","the bluest purple"
"4261-9","1476495430392","4","speaker","bright neon purple"
"4261-9","1476495439235","5","speaker","pink , brighter"
"4261-9","1476495448134","6","speaker","yellow"
"4261-9","1476495455570","7","speaker","mustard ."
"4261-9","1476495465731","8","speaker","sky"
"4261-9","1476495476141","9","speaker","the more rose pink , the color of the <unk> azure"
"4261-9","1476495483917","10","speaker","pink"
"4261-9","1476495491225","11","speaker","yellow"
"4261-9","1476495503949","12","speaker","the brightest one"
"4261-9","1476495515243","13","speaker","purple"
"4261-9","1476495534067","14","speaker","darker brown"
"4261-9","1476495544132","15","speaker","plum"
"4261-9","1476495565828","16","speaker","dull green"
"4261-9","1476495590237","17","speaker","purple blue"
"4261-9","1476495603719","18","speaker","bluest shade"
"4261-9","1476495614749","19","speaker","light purple"
"4261-9","1476495631307","20","speaker","blue"
"4261-9","1476495643823","21","speaker","blue"
"4261-9","1476495662792","22","speaker","purple"
"4261-9","1476495671684","23","speaker","tan"
"4261-9","1476495680008","24","speaker","rose ? ~ it's lighter than red one with the muted similar of darkest of a <unk>"
"4261-9","1476495689112","25","speaker","seafoam"
"4261-9","1476495703375","26","speaker","the grey than the two options . it has a little more blue than purple , then the one that looks more purple then purple-y"
"4261-9","1476495716152","27","speaker","purple .. settings give have right and purple and purple"
"4261-9","1476495745374","28","speaker","lightest green , the most green"
"4261-9","1476495755106","29","speaker","grey"
"4261-9","1476495764925","30","speaker","lighter blue"
"4261-9","1476495780260","31","speaker","the object is and bright green"
"4261-9","1476495791460","32","speaker","regular blue"
"4261-9","1476495802314","33","speaker","pink"
"4261-9","1476495813013","34","speaker","greyish"
"4261-9","1476495836052","35","speaker","okay worries ! ~ the brightest purple"
"4261-9","1476495847774","36","speaker","blue"
"4261-9","1476495872223","37","speaker","there color is sky colored"
"4261-9","1476495883716","38","speaker","pink"
"4261-9","1476495895472","39","speaker","olive green mustard yellow"
"4261-9","1476495911601","40","speaker","gold"
"4261-9","1476495926783","41","speaker","green blue"
"4261-9","1476495938218","42","speaker","frog"
"4261-9","1476495950922","43","speaker","bluest grey"
"4261-9","1476495965099","44","speaker","yellowish one"
"4261-9","1476495978212","45","speaker","blue grey "
"4261-9","1476495988794","46","speaker","the color of green"
"4261-9","1476496002861","47","speaker","dark blue"
"4261-9","1476496015033","48","speaker","hummm ~ nice job ~ it's the greyest one again lol"
"4261-9","1476496050267","49","speaker","purpleish"
"4261-9","1476496060082","50","speaker","dark green"
"6353-0","1476493405749","1","speaker","yellow"
"6353-0","1476493416958","2","speaker","purple"
"6353-0","1476493444862","3","speaker","the blueish grey color"
"6353-0","1476493471182","4","speaker","violet"
"6353-0","1476493499412","5","speaker","the one that is color of green ~ not blue sandy and like what the one on that looks like not the kind of green you . nice ~ teal green"
"6353-0","1476493564334","6","speaker","dark green"
"6353-0","1476493690519","7","speaker","darker pink , not the rose , more pink block ."
"6353-0","1476493709533","8","speaker","<unk> grass green"
"6353-0","1476493729531","9","speaker","lightest camo summer yellow"
"6353-0","1476493747994","10","speaker","grey"
"6353-0","1476493759732","11","speaker","redish"
"6353-0","1476493795137","12","speaker","the target color is grey"
"6353-0","1476493817674","13","speaker","purple"
"6353-0","1476493835024","14","speaker","bright neon green"
"6353-0","1476493919674","15","speaker","<unk> ."
"6353-0","1476494005357","16","speaker","gray than grey"
"6353-0","1476494060676","17","speaker","blue"
"6353-0","1476494083373","18","speaker","red"
"6353-0","1476494121876","19","speaker","yellowish"
"6353-0","1476494167780","20","speaker","slate"
"6353-0","1476494196497","21","speaker","red"
"6353-0","1476494236269","22","speaker","target is light tan"
"6353-0","1476494293037","23","speaker","the bluish one"
"6353-0","1476494316132","24","speaker","blue"
"6353-0","1476494341821","25","speaker","lol"
"6353-0","1476494363658","26","speaker","purp"
"6353-0","1476494403140","27","speaker","purple"
"6353-0","1476494516726","28","speaker","hello by the others ~ its rain and a dusty out the blush one"
"6353-0","1476494544055","29","speaker","blue green"
"6353-0","1476494583524","30","speaker","blue"
"6353-0","1476494612483","31","speaker","greyish green"
"6353-0","1476494637912","32","speaker","thats i'm bad , sorry ' & not the easter greenish here ~ not the darker green"
"6353-0","1476494673834","33","speaker","grey"
"6353-0","1476494696573","34","speaker","purple"
"6353-0","1476494710247","35","speaker","peach"
"6353-0","1476494721427","36","speaker","green"
"6353-0","1476494751917","37","speaker","green"
"6353-0","1476494767331","38","speaker","purpley grey"
"6353-0","1476494781837","39","speaker","grey"
"6353-0","1476495020139","40","speaker","brighter blue"
"6353-0","1476495040186","41","speaker","gray / brown"
"6353-0","1476495084919","42","speaker","regular blue"
"6353-0","1476495120695","43","speaker","purple"
"6353-0","1476495132563","44","speaker","bright red"
"6353-0","1476495162619","45","speaker","dark used ~ purple"
"6353-0","1476495202922","46","speaker","bright green"
"6353-0","1476495256877","47","speaker","blue"
"6353-0","1476495339647","48","speaker","lavender"
"6353-0","1476495357492","49","speaker","the most purple one. not pink not green"
"6353-0","1476495392171","50","speaker","pink ? again"
"6459-4","1476495453127","1","speaker","green"
"6459-4","1476495534304","2","speaker","camo green"
"6459-4","1476495576619","3","speaker","lavender ~ the one"
"6459-4","1476495615310","4","speaker","gray"
"6459-4","1476495665796","5","speaker","purple gray"
"6459-4","1476495701187","6","speaker","dark green ~ not the puke green . there are tree"
"6459-4","1476495784880","7","speaker","pink"
"6459-4","1476495841725","8","speaker","yellow / green with yellow / green"
"6459-4","1476495887018","9","speaker","color of black"
"6459-4","1476495919337","10","speaker","bright green"
"6459-4","1476495951134","11","speaker","purple"
"6459-4","1476496028942","12","speaker","green same"
"6459-4","1476496134248","13","speaker","pea green puke"
"6459-4","1476496153367","14","speaker","a football field"
"6459-4","1476496231260","15","speaker","green , not the moss one"
"6459-4","1476496262629","16","speaker","salmon with purple"
"6459-4","1476496291246","17","speaker","normal green"
"6459-4","1476496307414","18","speaker","flower <unk> !"
"6459-4","1476496322707","19","speaker","no problem ~ grey"
"6459-4","1476496351287","20","speaker","cyan ?"
"6459-4","1476496444350","21","speaker","teal"
"6459-4","1476496494800","22","speaker","green"
"6459-4","1476496529824","23","speaker","grey"
"6459-4","1476496562557","24","speaker","yellow"
"6459-4","1476496591765","25","speaker","darker gray ( not the one with more reddish shade brownish ~ not the gray with a gray in it"
"6459-4","1476496682470","26","speaker","reddish red"
"6459-4","1476496697015","27","speaker","grass"
"6459-4","1476496720885","28","speaker","yes , ok i can't are"
"6459-4","1476496765622","29","speaker","light grey"
"6459-4","1476496792997","30","speaker","deepest green"
"6459-4","1476496829381","31","speaker","green"
"6459-4","1476496844249","32","speaker","grayish purple"
"6459-4","1476496871604","33","speaker","blue not grey and not <unk>"
"6459-4","1476496889207","34","speaker","choose yellow"
"6459-4","1476496910747","35","speaker","girl color , and not like an red"
"6459-4","1476496947742","36","speaker","the darkest green"
"6459-4","1476496982501","37","speaker","darkest"
"6459-4","1476497008557","38","speaker","purple"
"6459-4","1476497030880","39","speaker","gray"
"6459-4","1476497070114","40","speaker","more pink ~ blue"
"6459-4","1476497088403","41","speaker","blue"
"6459-4","1476497120644","42","speaker","bright green"
"6459-4","1476497142041","43","speaker","orange"
"6459-4","1476497159619","44","speaker","not the brighter green , not the bright green , the lighter green one"
"6459-4","1476497197379","45","speaker","not the brightest green"
"6459-4","1476497225864","46","speaker","ha purple"
"6459-4","1476497248554","47","speaker","green"
"6459-4","1476497272984","48","speaker","lmao ~ this one that is different ~ lighter purple . dark"
"6459-4","1476497293868","49","speaker","brown"
"6459-4","1476497329512","50","speaker","bright pink"
"1477-8","1476495498892","1","speaker","sky"
"1477-8","1476495538574","2","speaker","red"
"1477-8","1476495645668","3","speaker","brightest green"
"1477-8","1476495684998","4","speaker","yellow-brown , not as bright pastel"
"1477-8","1476495701724","5","speaker","blue"
"1477-8","1476495763133","6","speaker","almost orangeish , its not pink or the brightness"
"1477-8","1476495793796","7","speaker","darkest purple , forest"
"1477-8","1476495810891","8","speaker","darkest green"
"1477-8","1476495846500","9","speaker","darkest"
"1477-8","1476495880773","10","speaker","the more taupe one , not the storm cloud"
"1477-8","1476495924593","11","speaker","the muted green one"
"1477-8","1476495942738","12","speaker","bright purple again"
"1477-8","1476495962033","13","speaker","pink"
"1477-8","1476495993053","14","speaker","greyest one"
"1477-8","1476496023263","15","speaker","darker green , not the brightest or bright or the olive green . not this one has more yellow than green , more yellowish , it does it's the middle ground"
"1477-8","1476496054992","16","speaker","light blue"
"1477-8","1476496071743","17","speaker","not purple ~ not orange or pink"
"1477-8","1476496092807","18","speaker","purple"
"1477-8","1476496107932","19","speaker","the green / blue"
"1477-8","1476496123186","20","speaker","blue"
"1477-8","1476496134726","21","speaker","one of the three"
"1477-8","1476496151276","22","speaker","brightest purple"
"1477-8","1476496168933","23","speaker","bluest purple"
"1477-8","1476496194173","24","speaker","yellow green"
"1477-8","1476496218632","25","speaker","lol ~ it's the brightest pink .... the bluest one once o"
"1477-8","1476496235654","26","speaker","deepest purple"
"1477-8","1476496248654","27","speaker","green"
"1477-8","1476496266021","28","speaker","darker"
"1477-8","1476496291533","29","speaker","it's same green"
"1477-8","1476496340916","30","speaker","dullest looking purple"
"1477-8","1476496358641","31","speaker","rose pink"
"1477-8","1476496389357","32","speaker",""
"1477-8","1476496409292","33","speaker","the brighter one , either"
"1477-8","1476496422046","34","speaker","dusty pink"
"1477-8","1476496431742","35","speaker","blue"
"1477-8","1476496472121","36","speaker","similar but not the one with more more intense or just purple and dullest"
"1477-8","1476496496107","37","speaker","purp not grey"
"1477-8","1476496508183","38","speaker","grey"
"1477-8","1476496547144","39","speaker","not purple ."
"1477-8","1476496560972","40","speaker","grey"
"1477-8","1476496569562","41","speaker","lavender"
"1477-8","1476496578829","42","speaker","mauve ~"
"1477-8","1476496587056","43","speaker","blue"
"1477-8","1476496595305","44","speaker","purple"
"1477-8","1476496611440","45","speaker","not blue"
"1477-8","1476496625410","46","speaker","brown , not brown or blue"
"1477-8","1476496642960","47","speaker","yellow green"
"1477-8","1476496650595","48","speaker","blue"
"1477-8","1476496673570","49","speaker","gray"
"1477-8","1476496695132","50","speaker","tan"
"9714-3","1476495521691","1","speaker","the darker blue"
"9714-3","1476495573681","2","speaker","green ~ bright green"
"9714-3","1476495635968","3","speaker","click the muted grey-green or the green grey one"
"9714-3","1476495670687","4","speaker","blue the blue"
"9714-3","1476495703240","5","speaker","green"
"9714-3","1476495720746","6","speaker","<unk> , the thanks look the greener blue , not the grayer blue one"
"9714-3","1476495731617","7","speaker","mix of green ?"
"9714-3","1476495756748","8","speaker","mauve"
"9714-3","1476495783367","9","speaker","orange ."
"9714-3","1476495813297","10","speaker","not bright and not grey"
"9714-3","1476495839626","11","speaker","click on dirty washed out greish "
"9714-3","1476495862220","12","speaker","green"
"9714-3","1476495883435","13","speaker","gray army"
"9714-3","1476495914884","14","speaker","dark green"
"9714-3","1476495934323","15","speaker","the dullest green ~ dark"
"9714-3","1476495945939","16","speaker","green"
"9714-3","1476495973664","17","speaker","neon purple"
"9714-3","1476495997489","18","speaker","tan"
"9714-3","1476496018315","19","speaker","purple , not pink or dark purple"
"9714-3","1476496034148","20","speaker","bluest blue ~ click the one closest to the same egg color"
"9714-3","1476496050585","21","speaker","dark green"
"9714-3","1476496070233","22","speaker","the purple / more purple than purple"
"9714-3","1476496086655","23","speaker","lime green"
"9714-3","1476496115257","24","speaker","this is hard ~ it's the ugly one"
"9714-3","1476496136485","25","speaker","the most <unk> ( ? ~ darker blue"
"9714-3","1476496150549","26","speaker","caca green looks like green ?"
"9714-3","1476496166510","27","speaker","brown"
"9714-3","1476496195449","28","speaker","like the brownish green ~ like the darker , the other one that looks like the green lol"
"9714-3","1476496226427","29","speaker","brighter purple"
"9714-3","1476496239380","30","speaker","red"
"9714-3","1476496264790","31","speaker","coral red"
"9714-3","1476496274959","32","speaker","bright blue"
"9714-3","1476496283951","33","speaker","brightest pink"
"9714-3","1476496299976","34","speaker","brightest"
"9714-3","1476496316291","35","speaker","ok by teal colored and bluish"
"9714-3","1476496331639","36","speaker","the still good job . um . i think this color ? ~ i are brown & yellow mixture"
"9714-3","1476496341975","37","speaker","this color is closest to a click the pumpkin color - not yellow or neon"
"9714-3","1476496356087","38","speaker","lime"
"9714-3","1476496377064","39","speaker","darkest / intense"
"9714-3","1476496392153","40","speaker","bluer purple"
"9714-3","1476496403602","41","speaker","blue-gray blue"
"9714-3","1476496414410","42","speaker","blue"
"9714-3","1476496429276","43","speaker","brightest bright pinkish purple"
"9714-3","1476496449182","44","speaker","the yucky brown dull"
"9714-3","1476496458449","45","speaker","the least orange shade but not as"
"9714-3","1476496493363","46","speaker","purple"
"9714-3","1476496511180","47","speaker","its the more brownish salmon purple"
"9714-3","1476496524366","48","speaker","bright purple . the brightest"
"9714-3","1476496544319","49","speaker","brown"
"9714-3","1476496554128","50","speaker","bluest"
"3130-4","1476495512052","1","speaker","the sky"
"3130-4","1476495530558","2","speaker","target is green ~ forest green"
"3130-4","1476495541897","3","speaker","pink"
"3130-4","1476495557274","4","speaker","brownish orange"
"3130-4","1476495582843","5","speaker","oh boy but it is the sky blue ? ~ not bright blue"
"3130-4","1476495596395","6","speaker","blue"
"3130-4","1476495643299","7","speaker","military green"
"3130-4","1476495683714","8","speaker","bright blue"
"3130-4","1476495737013","9","speaker","green with green . , green , brighter green ~ not as the with <unk> ~ the lightest green"
"3130-4","1476495793775","10","speaker","great job by the way! ~ this is the bright magenta color - NOT the purple and NOT the purple-grey"
"3130-4","1476495808838","11","speaker","same purple ~ purple"
"3130-4","1476495843553","12","speaker","green"
"3130-4","1476495874605","13","speaker","not blue one"
"3130-4","1476495900364","14","speaker","<unk> water"
"3130-4","1476495954889","15","speaker","medium purple"
"3130-4","1476495999186","16","speaker","turquiose"
"3130-4","1476496040959","17","speaker","d"
"3130-4","1476496062858","18","speaker","orangish orangish yellow"
"3130-4","1476496092468","19","speaker","stormy mixed of them"
"3130-4","1476496105377","20","speaker","green"
"3130-4","1476496127558","21","speaker","blue / purple"
"3130-4","1476496188143","22","speaker","lime green"
"3130-4","1476496203404","23","speaker","purple blue"
"3130-4","1476496248278","24","speaker","darkest green , not the bright one , not the puke"
"3130-4","1476496264585","25","speaker","blue"
"3130-4","1476496293633","26","speaker","middle of sure"
"3130-4","1476496319316","27","speaker","grey"
"3130-4","1476496334093","28","speaker","neon"
"3130-4","1476496346670","29","speaker","yellow"
"3130-4","1476496363628","30","speaker","light green"
"3130-4","1476496376782","31","speaker","light green ~ light"
"3130-4","1476496406627","32","speaker","purple but thanks !"
"3130-4","1476496424838","33","speaker","grass"
"3130-4","1476496483380","34","speaker","more muted purple ~ purple"
"3130-4","1476496509614","35","speaker","washed out neon if you see but not in it"
"3130-4","1476496527312","36","speaker","darker greeen"
"3130-4","1476496544107","37","speaker","red"
"3130-4","1476496561040","38","speaker","this color is subtle purply purple , not pink"
"3130-4","1476496573548","39","speaker","dull green"
"3130-4","1476496612056","40","speaker","Pick the deep"""" and """"rich"""" blue but NOT the bright blue and not the blue-grey"""""
"3130-4","1476496626740","41","speaker","gray"
"3130-4","1476496664973","42","speaker","the turquoise box . ~ darker"
"3130-4","1476496683695","43","speaker","green"
"3130-4","1476496702377","44","speaker","the purple-grey slightly darker"
"3130-4","1476496724133","45","speaker","green tones like a blue close to me ! ... when egg you see"
"3130-4","1476496737579","46","speaker","that was is like <unk> , a red box . white"
"3130-4","1476496747384","47","speaker","teal that's more lol"
"3130-4","1476496756267","48","speaker","red"
"3130-4","1476496766705","49","speaker","sky blue"
"3130-4","1476496774691","50","speaker","blue"
"3027-6","1476495539379","1","speaker","tan"
"3027-6","1476495551093","2","speaker","the hot pink"
"3027-6","1476495559791","3","speaker","the darkest one"
"3027-6","1476495576699","4","speaker","the brighter lime green"
"3027-6","1476495586438","5","speaker","green"
"3027-6","1476495593430","6","speaker","the bright purple"
"3027-6","1476495601069","7","speaker","bright purple"
"3027-6","1476495609265","8","speaker","olive green"
"3027-6","1476495618911","9","speaker","brighter green"
"3027-6","1476495627745","10","speaker","<unk>"
"3027-6","1476495636746","11","speaker","yeah fruit"
"3027-6","1476495644465","12","speaker","ya color"
"3027-6","1476495650045","13","speaker","red"
"3027-6","1476495656431","14","speaker","pink"
"3027-6","1476495663564","15","speaker","purple"
"3027-6","1476495671094","16","speaker","the gray one"
"3027-6","1476495677469","17","speaker","grey-green - good about hello ~ grey <unk>"
"3027-6","1476495686467","18","speaker","hot pink"
"3027-6","1476495693873","19","speaker","blue"
"3027-6","1476495700056","20","speaker","gray"
"3027-6","1476495711748","21","speaker","greyish looking one"
"3027-6","1476495719969","22","speaker","grey"
"3027-6","1476495726884","23","speaker","green"
"3027-6","1476495733516","24","speaker","dark purple . not bright one"
"3027-6","1476495739900","25","speaker","my swim in terms of yellow"
"3027-6","1476495746169","26","speaker","the darker of the , yellowish gray"
"3027-6","1476495753361","27","speaker","blue"
"3027-6","1476495764555","28","speaker","yellow green"
"3027-6","1476495771799","29","speaker","bright"
"3027-6","1476495778769","30","speaker","this one is the most blue"
"3027-6","1476495787249","31","speaker","the brighter green one ~ not bright and not blue"
"3027-6","1476495794999","32","speaker","orange"
"3027-6","1476495802598","33","speaker","choose purple"
"3027-6","1476495809640","34","speaker","dark grey"
"3027-6","1476495819890","35","speaker","gray"
"3027-6","1476495835566","36","speaker","<unk> peach"
"3027-6","1476495853419","37","speaker","target is yellow"
"3027-6","1476495862471","38","speaker","it looks not gray or blue"
"3027-6","1476495871456","39","speaker","true blue"
"3027-6","1476495882231","40","speaker","dark blue"
"3027-6","1476495890585","41","speaker","not the boldest purple one , the darkest of these are tough ~ more purple , not the pink"
"3027-6","1476495902765","42","speaker","blue"
"3027-6","1476495910501","43","speaker","lime"
"3027-6","1476495917189","44","speaker","mustard"
"3027-6","1476495924091","45","speaker","the color of the dinosaur color ."
"3027-6","1476495934305","46","speaker","baby purple"
