"gameid","time","roundNum","condition","clickStatus","clickColH","clickColS","clickColL","clickLocS","clickLocL","alt1Status","alt1ColH","alt1ColS","alt1ColL","alt1LocS","alt1LocL","alt2Status","alt2ColH","alt2ColS","alt2ColL","alt2LocS","alt2LocL","targetD1Diff","targetD2Diff","D1D2Diff","outcome"
"0580-7","1476490366462","7","further","target","53","10","50","2","1","distr2","297","30","50","1","2","distr1","87","25","50","3","3","14","39","60","true"
"0580-7","1476490379964","8","further","target","318","47","50","1","3","distr1","305","95","50","2","1","distr2","53","65","50","3","2","14","70","78","true"
"0580-7","1476490393141","9","equal","target","76","99","50","3","3","distr2","9","19","50","1","2","distr1","310","83","50","2","1","98","54","29","true"
"0580-7","1476490430370","10","closer","target","104","6","50","1","2","distr2","112","11","50","2","3","distr1","161","6","50","3","1","5","6","9","true"
"0580-7","1476490448693","11","closer","target","66","45","50","2","3","distr1","52","36","50","1","2","distr2","54","77","50","3","1","9","12","15","true"
"0580-7","1476490456945","12","equal","target","101","33","50","2","1","distr1","298","20","50","1","2","distr2","359","84","50","3","3","61","65","33","true"
"0580-7","1476490486814","13","closer","target","126","41","50","3","2","distr1","91","29","50","1","1","distr2","112","13","50","2","3","9","16","11","true"
"0580-7","1476490499176","14","equal","target","160","18","50","1","2","distr1","213","42","50","2","1","distr2","186","85","50","3","3","28","23","32","true"
"0580-7","1476490513138","15","closer","target","266","69","50","1","3","distr2","284","62","50","2","1","distr1","278","89","50","3","2","7","9","5","true"
"0580-7","1476490522855","16","equal","target","147","87","50","2","2","distr1","66","97","50","1","3","distr2","66","31","50","3","1","24","24","23","true"
"0580-7","1476490531817","17","equal","target","207","69","50","1","1","distr1","155","1","50","2","3","distr2","303","44","50","3","2","23","39","24","true"
"0580-7","1476490578936","18","closer","distr1","314","10","50","3","2","target","338","9","50","1","3","distr2","267","12","50","2","1","5","10","6","false"
"0580-7","1476490591424","19","closer","target","142","37","50","2","2","distr1","89","35","50","1","1","distr2","161","71","50","3","3","11","12","19","true"
"0580-7","1476490604285","20","further","target","11","68","50","1","2","distr1","22","72","50","2","1","distr2","75","63","50","3","3","10","59","49","true"
"0580-7","1476490612176","21","equal","target","91","98","50","1","1","distr2","188","33","50","2","2","distr1","229","11","50","3","3","54","44","23","true"
"0580-7","1476490626180","22","closer","distr1","333","48","50","3","2","target","297","75","50","1","1","distr2","311","90","50","2","3","18","7","15","false"
"0580-7","1476490639620","23","closer","target","84","32","50","3","2","distr2","51","47","50","1","3","distr1","69","63","50","2","1","15","14","13","true"
"0580-7","1476490657375","24","further","target","350","88","50","3","3","distr1","356","52","50","1","2","distr2","271","40","50","2","1","9","37","31","true"
"0580-7","1476490667375","25","further","target","339","67","50","1","1","distr1","0","44","50","2","2","distr2","328","10","50","3","3","12","21","21","true"
"0580-7","1476490677006","26","further","target","292","38","50","2","3","distr1","261","99","50","1","1","distr2","174","20","50","3","2","19","33","41","true"
"0580-7","1476490691835","27","further","target","226","41","50","3","1","distr1","206","47","50","1","3","distr2","168","15","50","2","2","14","31","22","true"
"0580-7","1476490699500","28","equal","target","146","35","50","2","3","distr1","352","96","50","1","2","distr2","95","0","50","3","1","68","26","30","true"
"0580-7","1476490709258","29","closer","target","318","63","50","1","3","distr2","332","82","50","2","2","distr1","327","97","50","3","1","10","10","5","true"
"0580-7","1476490717765","30","further","target","316","78","50","1","2","distr1","339","66","50","2","3","distr2","90","84","50","3","1","15","97","87","true"
"0580-7","1476490749168","31","closer","distr1","189","8","50","2","3","distr2","181","22","50","1","2","target","194","20","50","3","1","6","9","11","false"
"0580-7","1476490758663","32","further","target","19","58","50","3","3","distr2","339","3","50","1","1","distr1","354","79","50","2","2","15","25","28","true"
"0580-7","1476490776000","33","equal","target","50","17","50","2","1","distr1","151","93","50","1","3","distr2","306","26","50","3","2","34","41","59","true"
"0580-7","1476490786754","34","equal","target","53","32","50","1","2","distr2","181","19","50","2","1","distr1","270","14","50","3","3","44","28","30","true"
"0580-7","1476490794422","35","equal","target","44","4","50","2","2","distr2","80","95","50","1","3","distr1","23","45","50","3","1","21","40","52","true"
"0580-7","1476490804666","36","closer","target","226","97","50","2","3","distr2","256","28","50","1","2","distr1","217","99","50","3","1","10","16","17","true"
"0580-7","1476490819520","37","further","target","72","32","50","1","2","distr1","51","37","50","2","1","distr2","231","16","50","3","3","9","44","44","true"
"0580-7","1476490827160","38","equal","target","287","67","50","3","3","distr1","22","48","50","1","2","distr2","189","50","50","2","1","45","41","44","true"
"0580-7","1476490834768","39","equal","target","182","76","50","3","1","distr1","335","46","50","1","3","distr2","35","75","50","2","2","72","48","47","true"
"0580-7","1476490854285","40","closer","distr2","248","58","50","2","3","target","250","79","50","1","2","distr1","262","37","50","3","1","14","5","10","false"
"0580-7","1476490862244","41","further","target","255","39","50","2","2","distr1","237","50","50","1","3","distr2","309","7","50","3","1","7","24","28","true"
"0580-7","1476490881809","42","further","distr2","142","82","50","2","1","target","176","23","50","1","2","distr1","192","71","50","3","3","16","30","44","false"
"0580-7","1476490891443","43","equal","target","321","69","50","3","2","distr1","61","98","50","1","3","distr2","324","4","50","2","1","86","25","50","true"
"0580-7","1476490900867","44","closer","target","271","10","50","1","3","distr1","224","18","50","2","2","distr2","80","1","50","3","1","10","16","16","true"
"0580-7","1476490912431","45","closer","distr1","37","50","50","3","2","target","38","18","50","1","1","distr2","38","66","50","2","3","13","18","5","false"
"0580-7","1476490929603","46","further","distr2","32","4","50","3","2","target","316","50","50","1","1","distr1","303","67","50","2","3","8","30","34","false"
"0580-7","1476490940969","47","closer","target","283","13","50","3","2","distr2","8","7","50","1","3","distr1","355","33","50","2","1","19","14","18","true"
"0580-7","1476490951717","48","further","target","138","96","50","1","1","distr2","135","5","50","2","3","distr1","164","95","50","3","2","15","36","33","true"
"0580-7","1476490960109","49","further","target","323","92","50","1","2","distr1","335","39","50","2","1","distr2","55","84","50","3","3","13","77","67","true"
"0580-7","1476490967402","50","equal","target","101","65","50","3","3","distr1","238","26","50","1","1","distr2","195","17","50","2","2","61","39","22","true"
"3636-f","1476490397373","1","closer","distr1","207","28","50","3","3","distr2","97","2","50","1","2","target","194","13","50","2","1","9","9","17","false"
"3636-f","1476490477520","2","equal","distr2","176","26","50","3","3","target","45","0","50","1","2","distr1","3","57","50","2","1","27","21","51","false"
"3636-f","1476490533263","3","closer","distr2","152","48","50","2","3","target","80","50","50","1","2","distr1","151","61","50","3","1","17","18","5","false"
"3636-f","1476490557421","4","further","distr1","346","17","50","2","1","distr2","347","90","50","1","3","target","314","57","50","3","2","19","26","22","false"
"3636-f","1476490585152","5","further","distr1","223","35","50","1","1","distr2","5","38","50","2","2","target","243","18","50","3","3","9","29","35","false"
"3636-f","1476490638686","6","further","distr2","132","52","50","3","2","target","48","81","50","1","1","distr1","42","84","50","2","3","8","32","38","false"
"3636-f","1476490666921","7","further","target","109","67","50","2","1","distr2","165","0","50","1","2","distr1","139","97","50","3","3","9","36","41","true"
"3636-f","1476490683388","8","equal","target","162","6","50","1","1","distr2","321","39","50","2","3","distr1","45","30","50","3","2","21","24","48","true"
"3636-f","1476490721770","9","closer","target","282","7","50","2","1","distr2","321","42","50","1","3","distr1","313","18","50","3","2","11","19","10","true"
"3636-f","1476490752261","10","closer","target","298","22","50","1","3","distr2","350","36","50","2","2","distr1","309","54","50","3","1","11","18","19","true"
"3636-f","1476490801627","11","closer","target","62","4","50","1","3","distr2","59","16","50","2","2","distr1","166","3","50","3","1","5","11","15","true"
"3636-f","1476490820897","12","further","distr1","81","84","50","3","1","distr2","258","9","50","1","3","target","116","91","50","2","2","9","51","51","false"
"3636-f","1476490855586","13","closer","target","72","88","50","1","1","distr1","60","84","50","2","2","distr2","96","91","50","3","3","9","11","19","true"
"3636-f","1476490865100","14","further","target","127","83","50","1","1","distr1","92","31","50","2","2","distr2","269","16","50","3","3","19","54","52","true"
"3636-f","1476490873046","15","equal","target","308","81","50","1","1","distr1","316","6","50","2","2","distr2","105","95","50","3","3","26","106","55","true"
"3636-f","1476490881975","16","further","target","103","62","50","3","2","distr1","153","47","50","1","1","distr2","27","96","50","2","3","16","58","55","true"
"3636-f","1476490889967","17","equal","target","223","48","50","1","2","distr2","357","29","50","2","3","distr1","74","82","50","3","1","74","33","63","true"
"3636-f","1476490898322","18","equal","target","356","97","50","3","1","distr2","60","91","50","1","3","distr1","171","92","50","2","2","76","64","35","true"
"3636-f","1476490911370","19","equal","target","165","19","50","2","2","distr2","346","85","50","1","3","distr1","313","95","50","3","1","34","54","25","true"
"3636-f","1476490919108","20","closer","target","259","35","50","1","1","distr1","276","16","50","2","2","distr2","318","15","50","3","3","13","18","7","true"
"3636-f","1476490938022","21","further","target","24","14","50","1","3","distr2","300","63","50","2","1","distr1","16","6","50","3","2","6","36","31","true"
"3636-f","1476490958746","22","closer","distr2","85","64","50","2","3","target","63","50","50","1","1","distr1","88","95","50","3","2","18","11","9","false"
"3636-f","1476490976882","23","further","distr2","97","32","50","2","3","distr1","278","50","50","1","2","target","313","85","50","3","1","17","79","77","false"
"3636-f","1476490995293","24","equal","target","312","22","50","1","3","distr2","211","24","50","2","1","distr1","131","54","50","3","2","70","25","45","true"
"3636-f","1476491010255","25","equal","distr1","4","31","50","1","1","target","209","47","50","2","3","distr2","286","53","50","3","2","38","32","30","false"
"3636-f","1476491047013","26","further","target","183","5","50","2","3","distr2","154","45","50","1","2","distr1","258","13","50","3","1","19","25","39","true"
"3636-f","1476491075625","27","closer","target","347","23","50","3","3","distr2","301","19","50","1","1","distr1","3","4","50","2","2","16","12","19","true"
"3636-f","1476491117071","28","further","distr1","264","18","50","2","2","distr2","338","81","50","1","1","target","269","47","50","3","3","15","29","27","false"
"3636-f","1476491161686","29","closer","distr1","270","46","50","1","3","distr2","231","59","50","2","2","target","270","81","50","3","1","8","13","13","false"
"3636-f","1476491184886","30","further","distr1","59","25","50","1","1","distr2","274","91","50","2","3","target","149","34","50","3","2","19","53","70","false"
"3636-f","1476491213684","31","further","distr1","19","12","50","3","1","target","359","35","50","1","2","distr2","61","63","50","2","3","19","56","36","false"
"3636-f","1476491228437","32","equal","target","150","38","50","2","3","distr2","187","54","50","1","1","distr1","59","48","50","3","2","25","23","40","true"
"3636-f","1476491275739","33","closer","target","141","76","50","3","3","distr1","161","73","50","1","1","distr2","115","68","50","2","2","11","6","16","true"
"3636-f","1476491290090","34","further","target","86","89","50","1","2","distr1","110","99","50","2","3","distr2","241","10","50","3","1","7","54","54","true"
"3636-f","1476491305367","35","equal","target","190","54","50","1","1","distr2","0","5","50","2","2","distr1","140","68","50","3","3","38","38","42","true"
"3636-f","1476491320689","36","equal","distr1","122","14","50","2","3","distr2","255","36","50","1","2","target","78","57","50","3","1","23","79","43","false"
"3636-f","1476491332628","37","equal","target","79","5","50","2","1","distr1","206","49","50","1","3","distr2","151","92","50","3","2","27","35","52","true"
"3636-f","1476491343780","38","equal","target","295","85","50","1","3","distr2","182","27","50","2","2","distr1","254","71","50","3","1","22","33","42","true"
"3636-f","1476491352886","39","equal","target","60","87","50","3","1","distr2","339","8","50","1","2","distr1","88","35","50","2","3","24","51","39","true"
"3636-f","1476491383075","40","closer","distr1","252","56","50","1","1","distr2","268","95","50","2","2","target","261","38","50","3","3","9","13","8","false"
"3636-f","1476491395867","41","further","target","112","67","50","1","2","distr2","200","40","50","2","1","distr1","152","55","50","3","3","14","50","36","true"
"3636-f","1476491408061","42","further","distr1","57","70","50","1","2","target","61","94","50","2","1","distr2","166","24","50","3","3","9","40","35","false"
"3636-f","1476491465284","43","closer","distr1","237","43","50","1","2","target","263","51","50","2","1","distr2","282","31","50","3","3","8","11","15","false"
"3636-f","1476491504051","44","closer","distr2","318","60","50","1","3","distr1","284","68","50","2","1","target","315","36","50","3","2","14","6","14","false"
"3636-f","1476491516483","45","closer","distr2","191","15","50","1","3","distr1","183","5","50","2","1","target","199","45","50","3","2","15","11","6","false"
"3636-f","1476491523180","46","equal","target","103","65","50","3","2","distr1","19","34","50","1","1","distr2","300","35","50","2","3","50","87","34","true"
"3636-f","1476491541217","47","closer","distr1","295","17","50","1","1","target","287","42","50","2","3","distr2","260","37","50","3","2","12","10","15","false"
"3636-f","1476491557633","48","equal","target","330","23","50","2","3","distr1","225","97","50","1","1","distr2","27","84","50","3","2","30","37","60","true"
"3636-f","1476491604150","49","closer","distr2","111","52","50","3","1","distr1","134","28","50","1","3","target","79","29","50","2","2","12","14","14","false"
"3636-f","1476491625713","50","further","distr1","101","38","50","3","3","target","107","57","50","1","2","distr2","336","16","50","2","1","8","59","51","false"
"3924-3","1476490372711","1","closer","target","7","98","50","1","2","distr2","22","98","50","2","3","distr1","2","70","50","3","1","8","10","17","true"
"3924-3","1476490384569","2","closer","distr1","42","18","50","1","3","distr2","358","11","50","2","2","target","33","23","50","3","1","5","16","19","false"
"3924-3","1476490390928","3","further","target","84","99","50","3","3","distr1","107","52","50","1","2","distr2","244","90","50","2","1","17","112","73","true"
"3924-3","1476490396583","4","equal","target","147","2","50","1","3","distr2","311","99","50","2","1","distr1","198","76","50","3","2","24","36","57","true"
"3924-3","1476490409751","5","closer","distr2","192","88","50","2","2","target","188","73","50","1","3","distr1","178","59","50","3","1","10","6","16","false"
"3924-3","1476490423000","6","equal","target","39","2","50","1","3","distr2","340","49","50","2","1","distr1","140","92","50","3","2","39","27","88","true"
"3924-3","1476490431254","7","further","target","340","81","50","2","1","distr1","356","35","50","1","3","distr2","163","1","50","3","2","11","31","27","true"
"3924-3","1476490437408","8","equal","target","301","85","50","3","3","distr1","83","89","50","1","2","distr2","206","23","50","2","1","101","31","54","true"
"3924-3","1476490448455","9","further","target","187","25","50","3","2","distr2","255","74","50","1","3","distr1","54","6","50","2","1","19","35","48","true"
"3924-3","1476490460448","10","further","target","268","15","50","3","2","distr1","327","5","50","1","1","distr2","346","90","50","2","3","12","31","27","true"
"3924-3","1476490476378","11","closer","distr2","81","75","50","2","3","target","75","61","50","1","2","distr1","98","37","50","3","1","13","6","15","false"
"3924-3","1476490485423","12","equal","target","340","2","50","1","3","distr2","241","77","50","2","2","distr1","160","18","50","3","1","23","37","47","true"
"3924-3","1476490490973","13","equal","target","220","85","50","1","1","distr2","19","83","50","2","3","distr1","125","98","50","3","2","74","52","73","true"
"3924-3","1476490498511","14","further","target","249","50","50","1","3","distr1","271","74","50","2","1","distr2","187","55","50","3","2","9","45","44","true"
"3924-3","1476490507736","15","closer","target","69","65","50","3","1","distr1","96","91","50","1","2","distr2","79","48","50","2","3","14","8","15","true"
"3924-3","1476490518827","16","closer","target","6","75","50","3","2","distr2","350","94","50","1","1","distr1","348","46","50","2","3","18","6","16","true"
"3924-3","1476490524792","17","further","target","58","96","50","3","3","distr2","47","17","50","1","1","distr1","73","48","50","2","2","18","33","21","true"
"3924-3","1476490532561","18","further","target","62","25","50","1","3","distr2","292","55","50","2","2","distr1","60","64","50","3","1","18","65","83","true"
"3924-3","1476490542592","19","further","target","219","74","50","2","1","distr1","212","66","50","1","3","distr2","123","86","50","3","2","9","71","66","true"
"3924-3","1476490561720","20","closer","distr1","277","11","50","2","1","target","233","21","50","1","3","distr2","318","18","50","3","2","11","17","8","false"
"3924-3","1476490573992","21","further","target","55","26","50","2","2","distr1","41","14","50","1","1","distr2","185","24","50","3","3","12","28","23","true"
"3924-3","1476490583729","22","equal","target","30","66","50","3","1","distr1","160","94","50","1","2","distr2","288","9","50","2","3","54","36","49","true"
"3924-3","1476490597625","23","equal","target","154","86","50","1","2","distr2","47","68","50","2","3","distr1","85","33","50","3","1","21","36","21","true"
"3924-3","1476490609864","24","closer","target","276","97","50","2","1","distr2","244","28","50","1","3","distr1","283","34","50","3","2","14","18","12","true"
"3924-3","1476490615784","25","equal","target","318","68","50","1","2","distr2","12","6","50","2","3","distr1","184","80","50","3","1","66","28","37","true"
"3924-3","1476490622601","26","closer","target","289","49","50","2","3","distr1","233","43","50","1","2","distr2","234","29","50","3","1","19","19","6","true"
"3924-3","1476490628380","27","equal","target","84","91","50","2","3","distr1","15","73","50","1","1","distr2","270","79","50","3","2","68","106","48","true"
"3924-3","1476490634696","28","equal","target","50","65","50","1","2","distr2","33","23","50","2","1","distr1","140","74","50","3","3","30","23","38","true"
"3924-3","1476490643793","29","further","distr1","286","98","50","1","1","distr2","349","38","50","2","2","target","282","30","50","3","3","15","21","28","false"
"3924-3","1476490653809","30","closer","distr1","320","55","50","2","2","distr2","284","33","50","1","1","target","306","73","50","3","3","9","13","12","false"
"3924-3","1476490673691","31","closer","distr2","112","67","50","3","1","target","90","62","50","1","3","distr1","157","77","50","2","2","17","6","14","false"
"3924-3","1476490679755","32","equal","target","107","72","50","1","2","distr2","149","16","50","2","1","distr1","310","85","50","3","3","101","28","39","true"
"3924-3","1476490685963","33","further","target","249","78","50","1","2","distr1","262","51","50","2","3","distr2","111","92","50","3","1","9","81","73","true"
"3924-3","1476490691894","34","equal","target","4","64","50","1","3","distr2","320","59","50","2","2","distr1","163","7","50","3","1","39","28","24","true"
"3924-3","1476490698114","35","equal","target","240","98","50","1","3","distr1","194","58","50","2","1","distr2","90","91","50","3","2","41","84","53","true"
"3924-3","1476490705947","36","further","target","356","60","50","1","1","distr1","359","78","50","2","3","distr2","312","84","50","3","2","8","28","34","true"
"3924-3","1476490720523","37","closer","target","79","68","50","1","3","distr1","111","87","50","2","2","distr2","151","74","50","3","1","11","18","12","true"
"3924-3","1476490727673","38","further","target","349","28","50","3","2","distr1","344","55","50","1","1","distr2","23","91","50","2","3","9","29","30","true"
"3924-3","1476490740231","39","closer","distr1","275","20","50","2","2","distr2","306","61","50","1","3","target","306","24","50","3","1","7","12","17","false"
"3924-3","1476490746475","40","further","target","330","60","50","3","2","distr2","187","99","50","1","3","distr1","287","65","50","2","1","18","77","56","true"
"3924-3","1476490752061","41","equal","target","245","64","50","1","2","distr1","315","39","50","2","3","distr2","129","64","50","3","1","25","72","86","true"
"3924-3","1476490783902","42","closer","target","180","32","50","2","3","distr2","162","14","50","1","2","distr1","196","38","50","3","1","12","11","16","true"
"3924-3","1476490798468","43","closer","target","94","25","50","2","1","distr2","122","7","50","1","3","distr1","84","14","50","3","2","8","14","7","true"
"3924-3","1476490804365","44","further","target","128","62","50","3","2","distr1","96","89","50","1","1","distr2","312","4","50","2","3","11","44","49","true"
"3924-3","1476490810102","45","equal","target","294","43","50","1","2","distr2","147","74","50","2","3","distr1","31","33","50","3","1","45","59","42","true"
"3924-3","1476490815955","46","equal","target","55","78","50","2","1","distr2","236","95","50","1","3","distr1","260","13","50","3","2","57","93","28","true"
"3924-3","1476490829291","47","further","distr1","308","1","50","1","2","target","312","9","50","2","3","distr2","359","66","50","3","1","12","28","29","false"
"3924-3","1476490854532","48","closer","target","207","53","50","2","2","distr2","217","90","50","1","3","distr1","221","24","50","3","1","12","12","12","true"
"3924-3","1476490862573","49","further","target","265","31","50","2","3","distr1","226","65","50","1","2","distr2","204","54","50","3","1","14","28","21","true"
"3924-3","1476490869692","50","equal","target","195","41","50","2","2","distr2","311","58","50","1","1","distr1","91","71","50","3","3","48","44","92","true"
"8455-f","1476490414874","1","equal","target","124","87","50","1","1","distr1","280","23","50","2","3","distr2","202","30","50","3","2","59","52","25","true"
"8455-f","1476490433932","2","further","target","147","73","50","3","3","distr2","281","23","50","1","2","distr1","136","93","50","2","1","9","54","59","true"
"8455-f","1476490488036","3","further","distr2","7","42","50","3","3","distr1","299","94","50","1","2","target","315","74","50","2","1","11","28","35","false"
"8455-f","1476490496867","4","equal","target","86","43","50","1","3","distr1","210","85","50","2","2","distr2","257","40","50","3","1","62","77","24","true"
"8455-f","1476490504067","5","equal","target","245","52","50","3","1","distr2","120","60","50","1","3","distr1","38","10","50","2","2","43","70","33","true"
"8455-f","1476490513978","6","equal","target","306","83","50","2","3","distr1","167","43","50","1","2","distr2","214","29","50","3","1","48","35","32","true"
"8455-f","1476490528836","7","closer","target","316","5","50","1","1","distr1","218","26","50","2","2","distr2","275","19","50","3","3","17","14","16","true"
"8455-f","1476490535433","8","equal","target","67","91","50","2","2","distr1","203","57","50","1","1","distr2","174","68","50","3","3","65","35","31","true"
"8455-f","1476490542195","9","closer","target","243","60","50","3","3","distr2","279","76","50","1","1","distr1","289","61","50","2","2","19","14","6","true"
"8455-f","1476490549328","10","further","target","295","89","50","2","1","distr2","32","56","50","1","2","distr1","314","24","50","3","3","19","56","42","true"
"8455-f","1476490584018","11","further","target","174","25","50","3","2","distr1","178","42","50","1","3","distr2","154","91","50","2","1","8","28","25","true"
"8455-f","1476490596201","12","closer","target","72","41","50","3","1","distr2","85","24","50","1","3","distr1","142","56","50","2","2","17","10","16","true"
"8455-f","1476490604918","13","further","target","63","13","50","2","1","distr1","129","29","50","1","2","distr2","238","59","50","3","3","16","57","58","true"
"8455-f","1476490617068","14","equal","target","91","75","50","2","3","distr2","215","63","50","1","2","distr1","162","19","50","3","1","31","68","33","true"
"8455-f","1476490624233","15","equal","target","75","79","50","1","3","distr2","1","15","50","2","1","distr1","318","87","50","3","2","90","52","25","true"
"8455-f","1476490632465","16","equal","target","57","75","50","2","1","distr2","34","27","50","1","2","distr1","337","68","50","3","3","70","29","37","true"
"8455-f","1476490663436","17","further","target","119","56","50","1","2","distr1","127","46","50","2","1","distr2","31","72","50","3","3","6","49","47","true"
"8455-f","1476490674707","18","closer","target","332","76","50","2","3","distr2","295","58","50","1","2","distr1","323","53","50","3","1","8","18","11","true"
"8455-f","1476490691440","19","closer","distr1","308","41","50","1","3","target","274","39","50","2","1","distr2","315","87","50","3","2","11","19","9","false"
"8455-f","1476490704632","20","closer","target","286","23","50","1","2","distr2","269","56","50","2","1","distr1","294","38","50","3","3","7","15","12","true"
"8455-f","1476490805537","21","closer","distr1","121","38","50","1","3","distr2","149","56","50","2","2","target","145","26","50","3","1","11","12","9","false"
"8455-f","1476490824249","22","further","target","347","17","50","2","1","distr2","12","62","50","1","3","distr1","296","13","50","3","2","10","21","30","true"
"8455-f","1476490862799","23","closer","target","124","25","50","3","2","distr1","83","25","50","1","3","distr2","150","40","50","2","1","8","8","14","true"
"8455-f","1476490871549","24","equal","target","42","16","50","1","1","distr1","244","69","50","2","2","distr2","199","54","50","3","3","54","34","36","true"
"8455-f","1476490977606","25","closer","target","340","68","50","2","2","distr1","336","41","50","1","1","distr2","357","40","50","3","3","8","10","12","true"
"8455-f","1476490999190","26","further","distr1","93","5","50","1","2","target","225","1","50","2","3","distr2","290","86","50","3","1","9","28","46","false"
"8455-f","1476491008081","27","equal","target","228","91","50","1","2","distr1","72","46","50","2","3","distr2","317","35","50","3","1","86","27","68","true"
"8455-f","1476491027894","28","further","distr1","126","84","50","3","2","target","86","90","50","1","3","distr2","147","8","50","2","1","8","37","34","false"
"8455-f","1476491173534","29","closer","distr2","164","87","50","1","2","distr1","177","55","50","2","1","target","170","96","50","3","3","14","5","16","false"
"8455-f","1476491182245","30","further","target","19","88","50","2","3","distr1","19","53","50","1","2","distr2","241","80","50","3","1","9","57","52","true"
"8455-f","1476491198840","31","further","target","233","5","50","3","3","distr1","180","3","50","1","1","distr2","177","49","50","2","2","8","30","24","true"
"8455-f","1476491292420","32","closer","distr1","306","40","50","2","1","target","292","44","50","1","3","distr2","280","46","50","3","2","5","5","9","false"
"8455-f","1476491425920","33","further","target","262","50","50","1","3","distr2","157","84","50","2","1","distr1","260","75","50","3","2","7","65","69","true"
"8455-f","1476491479091","34","closer","distr1","102","49","50","1","2","distr2","109","78","50","2","3","target","103","63","50","3","1","5","5","10","false"
"8455-f","1476491508914","35","equal","target","40","57","50","3","3","distr1","265","67","50","1","2","distr2","334","36","50","2","1","68","48","25","true"
"8455-f","1476491519827","36","further","target","227","48","50","1","2","distr1","266","66","50","2","1","distr2","4","1","50","3","3","16","27","33","true"
"8455-f","1476491540059","37","equal","target","253","76","50","1","1","distr1","296","50","50","2","3","distr2","151","63","50","3","2","21","67","57","true"
"8455-f","1476491553411","38","further","target","192","42","50","2","1","distr1","198","16","50","1","2","distr2","131","86","50","3","3","11","45","44","true"
"8455-f","1476491562107","39","equal","target","334","62","50","2","1","distr2","248","94","50","1","3","distr1","178","44","50","3","2","61","33","52","true"
"8455-f","1476491597146","40","further","target","246","40","50","3","1","distr1","284","74","50","1","2","distr2","330","2","50","2","3","16","29","31","true"
"8455-f","1476491620771","41","equal","target","76","17","50","1","2","distr1","332","43","50","2","1","distr2","182","91","50","3","3","49","34","74","true"
"8455-f","1476491634794","42","equal","target","193","49","50","3","3","distr1","63","27","50","1","1","distr2","227","35","50","2","2","36","26","53","true"
"8455-f","1476491683019","43","closer","target","99","41","50","1","2","distr1","140","83","50","2","1","distr2","150","42","50","3","3","15","12","17","true"
"8455-f","1476491691505","44","equal","target","33","88","50","2","2","distr1","243","90","50","1","3","distr2","341","15","50","3","1","70","36","35","true"
"8455-f","1476491705051","45","further","target","98","82","50","3","3","distr1","163","99","50","1","2","distr2","47","45","50","2","1","19","28","37","true"
"8455-f","1476491719306","46","closer","target","216","35","50","1","3","distr1","263","6","50","2","2","distr2","255","2","50","3","1","16","18","5","true"
"8455-f","1476491736745","47","closer","target","320","0","50","3","1","distr1","235","12","50","1","3","distr2","297","6","50","2","2","13","11","10","true"
"8455-f","1476491797529","48","further","target","195","30","50","2","1","distr2","173","70","50","1","2","distr1","123","9","50","3","3","19","25","25","true"
"8455-f","1476491818352","49","closer","target","285","85","50","1","1","distr2","296","38","50","2","2","distr1","311","28","50","3","3","17","11","7","true"
"8455-f","1476491894223","50","closer","distr1","144","45","50","2","2","distr2","108","64","50","1","1","target","162","59","50","3","3","8","18","13","false"
"4363-d","1476490501934","1","closer","target","63","9","50","2","1","distr1","200","10","50","1","3","distr2","41","4","50","3","2","16","9","11","true"
"4363-d","1476490515592","2","closer","target","172","27","50","3","1","distr1","176","4","50","1","2","distr2","197","34","50","2","3","16","15","14","true"
"4363-d","1476490527295","3","further","distr2","33","49","50","1","2","target","335","6","50","2","3","distr1","334","20","50","3","1","12","26","34","false"
"4363-d","1476490551043","4","closer","target","155","50","50","3","1","distr2","147","81","50","1","3","distr1","134","54","50","2","2","9","12","9","true"
"4363-d","1476490568168","5","closer","target","215","42","50","3","3","distr2","209","93","50","1","1","distr1","201","28","50","2","2","11","8","11","true"
"4363-d","1476490577477","6","equal","target","69","22","50","1","1","distr1","180","86","50","2","3","distr2","155","78","50","3","2","34","25","22","true"
"4363-d","1476490589119","7","closer","target","69","21","50","2","1","distr1","96","56","50","1","2","distr2","143","30","50","3","3","18","14","17","true"
"4363-d","1476490602079","8","closer","target","272","39","50","3","2","distr1","249","40","50","1","3","distr2","246","26","50","2","1","8","9","7","true"
"4363-d","1476490621776","9","closer","distr2","67","15","50","2","1","target","224","1","50","1","3","distr1","26","15","50","3","2","12","18","18","false"
"4363-d","1476490636394","10","further","target","143","7","50","3","1","distr1","190","42","50","1","3","distr2","318","55","50","2","2","18","45","47","true"
"4363-d","1476490646031","11","equal","target","56","46","50","1","2","distr1","318","50","50","2","3","distr2","157","1","50","3","1","67","29","22","true"
"4363-d","1476490655518","12","closer","target","104","96","50","2","3","distr2","123","39","50","1","1","distr1","93","47","50","3","2","16","19","8","true"
"4363-d","1476490666726","13","closer","target","217","76","50","2","2","distr2","249","42","50","1","1","distr1","241","28","50","3","3","12","14","7","true"
"4363-d","1476490698205","14","further","distr1","104","59","50","1","3","distr2","230","52","50","2","2","target","85","54","50","3","1","6","69","67","false"
"4363-d","1476490712259","15","further","target","331","47","50","1","1","distr2","267","76","50","2","3","distr1","268","17","50","3","2","19","25","22","true"
"4363-d","1476490721708","16","equal","target","116","51","50","2","2","distr1","22","85","50","1","1","distr2","260","47","50","3","3","61","63","52","true"
