gameid,time,roundNum,sender,contents
7614-6,1459890084931,48,speaker,yellow
7614-6,1459890112889,49,speaker,orange
7614-6,1459890131281,50,speaker,brown
4178-b,1459889062511,1,speaker,darkest i keep darker one ~ ~ ~ ~ ~ right
4178-b,1459889129021,2,speaker,blue
4178-b,1459889271972,3,speaker,magenta purple
4178-b,1459889282613,4,speaker,brown
4178-b,1459889340742,5,speaker,Blueish purple
4178-b,1459889353797,6,speaker,darkest blue
4178-b,1459889362908,7,speaker,red
4178-b,1459889373288,8,speaker,Purple
4178-b,1459889396722,9,speaker,dark normal blue
4178-b,1459889409691,10,speaker,blue
4178-b,1459889450159,11,speaker,most blue one
4178-b,1459889472133,12,speaker,ugly gray and weird left ?
4178-b,1459889484040,13,speaker,purple .
4178-b,1459889495096,14,speaker,"blue , not the lighter blue grey"
4178-b,1459889513253,15,speaker,a be one
4178-b,1459889533491,16,speaker,<unk> / green or light green
4178-b,1459889607135,17,speaker,The darker shade of purple ~ Purple
4178-b,1459889618283,18,speaker,"most grey that , one ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~"
4178-b,1459889629203,19,speaker,yellow blue
4178-b,1459889697154,20,speaker,red
4178-b,1459889717800,21,speaker,slate
4178-b,1459889765880,22,speaker,greenish blue
4178-b,1459889790424,23,speaker,i you <unk> about to <unk> with <unk> one doesn't you <unk> is the last same of dull green
4178-b,1459889805707,24,speaker,purple that think ~ slate
4178-b,1459889819426,25,speaker,just really bluish blue
4178-b,1459889846866,26,speaker,bluish green
4178-b,1459889888085,27,speaker,the target is <unk> blue
4178-b,1459889969327,28,speaker,red
4178-b,1459890014684,29,speaker,orange
4178-b,1459890059269,30,speaker,brown not not fusia or orange
4178-b,1459890087590,31,speaker,not the light brown
4178-b,1459890123798,32,speaker,yellow
4178-b,1459890138147,33,speaker,brown
4178-b,1459890146241,34,speaker,teal
4178-b,1459890182792,35,speaker,green that's far green on neon green
4178-b,1459890226655,36,speaker,purple
4178-b,1459890251749,37,speaker,yellow green
4178-b,1459890282341,38,speaker,the target is purple ? ~ old ~ see
4178-b,1459890296764,39,speaker,pale gray
4178-b,1459890361874,40,speaker,purple mustard
4178-b,1459890436911,41,speaker,the bright hummm green ( yeah ~ darker ~ ~ ~ ~
4178-b,1459890508700,42,speaker,"pink , bright pink . ~ ~ ~ ~ ~ ~ ~ purple"
4178-b,1459890556316,43,speaker,faded blue
4178-b,1459890567714,44,speaker,blue
4178-b,1459890585746,45,speaker,gray
4178-b,1459890614223,46,speaker,brown
4178-b,1459890666442,47,speaker,purple and pink
4178-b,1459890703080,48,speaker,not teal
4178-b,1459890711893,49,speaker,light purple
4178-b,1459890788661,50,speaker,dull blue
2267-6,1459889410544,1,speaker,duller pink
2267-6,1459889427019,2,speaker,gray
2267-6,1459889449536,3,speaker,<unk> green
2267-6,1459889466958,4,speaker,bright purple
2267-6,1459889481934,5,speaker,green
2267-6,1459889493836,6,speaker,bright green
2267-6,1459889511450,7,speaker,dark yellow-green
2267-6,1459889523112,8,speaker,turquoise / green ( good . ~ last one . too
2267-6,1459889555203,9,speaker,darker green
2267-6,1459889564551,10,speaker,neon <unk>
2267-6,1459889576681,11,speaker,bright teal
2267-6,1459889585138,12,speaker,weird color
2267-6,1459889592486,13,speaker,purple color
2267-6,1459889603843,14,speaker,pastel
2267-6,1459889611463,15,speaker,purple
2267-6,1459889620576,16,speaker,brightest silver looking one ~ it's the great ?
2267-6,1459889632007,17,speaker,closest are grey . yep ~ ~ ~ ~ <unk> ~ nice
2267-6,1459889659484,18,speaker,closest to plum
2267-6,1459889670498,19,speaker,dim gray
2267-6,1459889677744,20,speaker,blue ( not <unk> ~ blue ~ this one . faded ~ bluest
2267-6,1459889684682,21,speaker,darker color
2267-6,1459889713305,22,speaker,brown
2267-6,1459889722172,23,speaker,green ~ me
2267-6,1459889727814,24,speaker,red
2267-6,1459889742205,25,speaker,lightest shade is bright blue
2267-6,1459889761700,26,speaker,more blue that <unk>
2267-6,1459889774802,27,speaker,pea green
2267-6,1459889805303,28,speaker,blue
2267-6,1459889817065,29,speaker,darkest and light gray
2267-6,1459889825976,30,speaker,pink
2267-6,1459889833996,31,speaker,brown
2267-6,1459889848517,32,speaker,orangish gray
2267-6,1459889862134,33,speaker,bright green
2267-6,1459889871620,34,speaker,"more bright color , the one with green and more <unk> , neutral"
2267-6,1459889886108,35,speaker,baby darkest green
2267-6,1459889902606,36,speaker,the brightest green <unk>
2267-6,1459889913263,37,speaker,hard ~ darker ~ most <unk> ~ yep
2267-6,1459889924944,38,speaker,color
2267-6,1459889932670,39,speaker,brown
2267-6,1459889948175,40,speaker,pink
2267-6,1459890025489,41,speaker,bright easter green
2267-6,1459890035586,42,speaker,light grey
2267-6,1459890046692,43,speaker,the target is the second bright pink
2267-6,1459890057015,44,speaker,green / green
2267-6,1459890085338,45,speaker,darker of yellowish color
2267-6,1459890093980,46,speaker,green
2267-6,1459890105961,47,speaker,lime color
2267-6,1459890118772,48,speaker,purple
2267-6,1459890126708,49,speaker,blue
2267-6,1459890134885,50,speaker,pale
6431-a,1459889432024,1,speaker,one to color
6431-a,1459889470528,2,speaker,"second red , not <unk> kind of one , i think <unk> ) though and bright red <unk> <unk>"
6431-a,1459889493353,3,speaker,purple with more purple ~ oter ~ purple . ~
6431-a,1459889517456,4,speaker,purple
6431-a,1459889543557,5,speaker,the brightest bluish purple one
6431-a,1459889570078,6,speaker,the brighter of blue / blue
6431-a,1459889609420,7,speaker,two to blue - not the sky blue
6431-a,1459889625244,8,speaker,bright
6431-a,1459889636853,9,speaker,bright green
6431-a,1459889654575,10,speaker,The target is a pig kind of
6431-a,1459889688116,11,speaker,grass blue
6431-a,1459889717265,12,speaker,slate
6431-a,1459889737966,13,speaker,blue .
6431-a,1459889767469,14,speaker,in ok ~ yes that looks this ! ~ this one
6431-a,1459889787254,15,speaker,brownish
6431-a,1459889820436,16,speaker,darker blue
6431-a,1459889847396,17,speaker,piggy with <unk> greyest me it's the <unk> of a bit greens
6431-a,1459889881065,18,speaker,the lighter gray
6431-a,1459889888686,19,speaker,red
6431-a,1459889912735,20,speaker,gray not faded
6431-a,1459889917806,21,speaker,Grass
6431-a,1459889926044,22,speaker,yellow
6431-a,1459889982758,23,speaker,gray ~ sea me ~ like <unk>
6431-a,1459889999055,24,speaker,purple
6431-a,1459890011516,25,speaker,"green , neon again"
6431-a,1459890020370,26,speaker,grey one
6431-a,1459890027646,27,speaker,<unk> blue
6431-a,1459890042735,28,speaker,"green is the medium green , the doo to easter green . not its <unk> both in hard are me really lime ~"
6431-a,1459890055496,29,speaker,dull pink
6431-a,1459890067584,30,speaker,green
6431-a,1459890078596,31,speaker,weird <unk> <unk> .
6431-a,1459890096586,32,speaker,purp
6431-a,1459890104519,33,speaker,"dark blue , not the hint of faded"
6431-a,1459890117097,34,speaker,closest to tan brown ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ this )
6431-a,1459890142011,35,speaker,"dark green , not <unk> one to me ~ ~ ~ ~ ~ ~ ~ ~ ~ <unk> ~ kinda gray . not the not blue sea <unk> can think me ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ grey silver the great not the <unk> one"
6431-a,1459890165443,36,speaker,grey is more <unk>
6431-a,1459890186956,37,speaker,bright blue
6431-a,1459890198558,38,speaker,bright / bright green
6431-a,1459890223670,39,speaker,grey
6431-a,1459890268390,40,speaker,miss last hot pink
6431-a,1459890287102,41,speaker,dark <unk> reen
6431-a,1459890295128,42,speaker,bright than you're of bright pink
6431-a,1459890302881,43,speaker,blue
6431-a,1459890309346,44,speaker,pink
6431-a,1459890317700,45,speaker,purple
6431-a,1459890326532,46,speaker,green
6431-a,1459890333994,47,speaker,gray ?
6431-a,1459890341789,48,speaker,middle tone that's bright one ~ the really forest green )
6431-a,1459890358795,49,speaker,grayest .
6431-a,1459890362286,50,speaker,blue-green
3792-7,1459889560255,1,speaker,pink
3792-7,1459889604048,2,speaker,barney baby blue
3792-7,1459889640415,3,speaker,blue-green
3792-7,1459889664318,4,speaker,Select the bright orange yellow one.
3792-7,1459889677471,5,speaker,pink
3792-7,1459889690349,6,speaker,Purple again.
3792-7,1459889722704,7,speaker,brown
3792-7,1459889737757,8,speaker,pink
3792-7,1459889752767,9,speaker,purple
3792-7,1459889768491,10,speaker,darker purple
3792-7,1459889778095,11,speaker,the bright one with more one
3792-7,1459889787788,12,speaker,Bright Green one.
3792-7,1459889825218,13,speaker,dull pink
3792-7,1459889844012,14,speaker,Bright Purple
3792-7,1459889913482,15,speaker,purple
3792-7,1459889954527,16,speaker,the second darkest of <unk> .
3792-7,1459889986030,17,speaker,Its the darkest purple.
3792-7,1459889993901,18,speaker,blue
3792-7,1459890007712,19,speaker,blue
3792-7,1459890047711,20,speaker,brightest green
3792-7,1459890057286,21,speaker,light purple ~ oter
3792-7,1459890080293,22,speaker,yellow green or light
3792-7,1459890093727,23,speaker,faded
3792-7,1459890110177,24,speaker,girl that piggy ~ purple is the last one
3792-7,1459890127614,25,speaker,grayest grey
3792-7,1459890152078,26,speaker,dull purple
3792-7,1459890164591,27,speaker,the blue looking super purple ~ darker
3792-7,1459890178589,28,speaker,target is pink .
3792-7,1459890271919,29,speaker,grass green
3792-7,1459890324913,30,speaker,medium pink
3792-7,1459890378259,31,speaker,the target you others one
3792-7,1459890430864,32,speaker,pea green
3792-7,1459890447121,33,speaker,"orange , silver"
3792-7,1459890488917,34,speaker,Purple that closer to Violet.~~~~~~?
3792-7,1459890513776,35,speaker,pink / most second deep pink
3792-7,1459890532084,36,speaker,The Bluest one
3792-7,1459890551936,37,speaker,"dull yellow , the one is like what was <unk> over me hint with yellow greens , lol"
3792-7,1459890568541,38,speaker,<unk> ~ target is the more <unk> blue
3792-7,1459890590050,39,speaker,um ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ no ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ this one hard to silver . ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ grayish
3792-7,1459890602688,40,speaker,dullest grey
3792-7,1459890614543,41,speaker,pink
3792-7,1459890634222,42,speaker,pink
3792-7,1459890656208,43,speaker,lime green
3792-7,1459890672848,44,speaker,the muted tone ~ purple
3792-7,1459890687838,45,speaker,the yellow ( blue-ish
3792-7,1459890702704,46,speaker,brownish
3792-7,1459890714088,47,speaker,bright blue
3792-7,1459890722143,48,speaker,yellowish not the on the target is the three
3792-7,1459890738765,49,speaker,light gray
3792-7,1459890752817,50,speaker,the green on <unk>
4042-9,1459889662040,1,speaker,grey
4042-9,1459889677839,2,speaker,bright green .
4042-9,1459889689220,3,speaker,green
4042-9,1459889699184,4,speaker,blue
4042-9,1459889709047,5,speaker,neon green
4042-9,1459889718003,6,speaker,faded not the one of the <unk> one .
4042-9,1459889726090,7,speaker,pink
4042-9,1459889764073,8,speaker,"darker darkest green . lol wrong with more mint green , more green with it of teal / the bright green . brite green"
4042-9,1459889791780,9,speaker,weird brown
4042-9,1459889820896,10,speaker,just pink aqua not the color ones miss love see or more pink
4042-9,1459889836535,11,speaker,brown
4042-9,1459889846479,12,speaker,<unk> blue-ish
4042-9,1459889855694,13,speaker,green
4042-9,1459889867210,14,speaker,green
4042-9,1459889897497,15,speaker,grey
4042-9,1459889910556,16,speaker,green
4042-9,1459889969565,17,speaker,dull lightest army yellow and but the other are lightest )
4042-9,1459890007806,18,speaker,the not as pea green
4042-9,1459890012921,19,speaker,the darkest one
4042-9,1459890029412,20,speaker,red
4042-9,1459890040338,21,speaker,not bright green
4042-9,1459890050921,22,speaker,blue-green
4042-9,1459890065090,23,speaker,purple
4042-9,1459890074764,24,speaker,blue
4042-9,1459890097580,25,speaker,muted ; bluish brown ~ no ~ the ones ones looking one ( its but or fusia
4042-9,1459890110709,26,speaker,real pinkish
4042-9,1459890121027,27,speaker,grass
4042-9,1459890146780,28,speaker,grey
4042-9,1459890167636,29,speaker,pink
4042-9,1459890185162,30,speaker,darker
4042-9,1459890199847,31,speaker,yes
4042-9,1459890209205,32,speaker,red
4042-9,1459890218801,33,speaker,red
4042-9,1459890228376,34,speaker,grey
4042-9,1459890244059,35,speaker,green green
4042-9,1459890256425,36,speaker,purple
4042-9,1459890285799,37,speaker,dark blue
4042-9,1459890309873,38,speaker,olive brighter shade
4042-9,1459890368262,39,speaker,brighter magenta ~ ~
4042-9,1459890380492,40,speaker,"orange - . the lot of red ~ this very in look <unk> , <unk> left . this . ~ this salmon"
4042-9,1459890392633,41,speaker,orange
4042-9,1459890402484,42,speaker,purple one . good
4042-9,1459890413682,43,speaker,closest to blue . grey ~ darker green ~ drab
4042-9,1459890422702,44,speaker,closest day or lightest brown
4042-9,1459890435320,45,speaker,<unk> blue
4042-9,1459890444359,46,speaker,blue
4042-9,1459890467127,47,speaker,closest to light teal
4042-9,1459890479065,48,speaker,green ~ the sky teal
4042-9,1459890486930,49,speaker,the target is the far again
4042-9,1459890498853,50,speaker,most bluish purple
9817-a,1459889996165,1,speaker,brightest red
9817-a,1459890021700,2,speaker,bright blue
9817-a,1459890045159,3,speaker,the color is the grey
9817-a,1459890061959,4,speaker,yellow / yellow
9817-a,1459890107036,5,speaker,"brightest green , the sky <unk>"
9817-a,1459890122622,6,speaker,orange
9817-a,1459890148754,7,speaker,green
9817-a,1459890168580,8,speaker,"yellowish green , not <unk>"
9817-a,1459890179397,9,speaker,"<unk> , not violet"
9817-a,1459890190197,10,speaker,teal without <unk>
9817-a,1459890200887,11,speaker,grayish
9817-a,1459890219259,12,speaker,<unk> purple
9817-a,1459890228298,13,speaker,tan
9817-a,1459890236796,14,speaker,orange
9817-a,1459890244477,15,speaker,purple ish
9817-a,1459890261904,16,speaker,closest to <unk> green
9817-a,1459890272400,17,speaker,<unk> blue
9817-a,1459890283891,18,speaker,blue
9817-a,1459890297075,19,speaker,greenest ~ <unk> both a <unk>
9817-a,1459890309076,20,speaker,the muted purple
9817-a,1459890324871,21,speaker,the bright green square
9817-a,1459890345192,22,speaker,<unk> grass
9817-a,1459890372940,23,speaker,yellow
9817-a,1459890383648,24,speaker,tan
9817-a,1459890396430,25,speaker,middle darker violet
9817-a,1459890408097,26,speaker,grey
9817-a,1459890417442,27,speaker,yeah not green . ~ lol ~ drab
9817-a,1459890427876,28,speaker,"hot pink , not the darker pink"
9817-a,1459890435540,29,speaker,<unk> blue
9817-a,1459890447509,30,speaker,red
9817-a,1459890464135,31,speaker,bright green / green with three than grass green
9817-a,1459890479162,32,speaker,pink
9817-a,1459890527006,33,speaker,the gold
9817-a,1459890544608,34,speaker,orange
9817-a,1459890558340,35,speaker,brightest green
9817-a,1459890587495,36,speaker,brown
9817-a,1459890598857,37,speaker,yellow
9817-a,1459890607369,38,speaker,blue
9817-a,1459890628287,39,speaker,purple with brighter purple one . ~ right
9817-a,1459890645885,40,speaker,blue
9817-a,1459890659023,41,speaker,purple with maybe this ) not not dull dark one
9817-a,1459890676323,42,speaker,grey
9817-a,1459890689601,43,speaker,yellow/orange
9817-a,1459890720900,44,speaker,yellow
9817-a,1459890737992,45,speaker,same yellow tone
9817-a,1459890813040,46,speaker,green
9817-a,1459890817057,47,speaker,lighter yellow
9817-a,1459890837203,48,speaker,pink
9817-a,1459890848920,49,speaker,blue
9817-a,1459890859862,50,speaker,red
4607-5,1459886919982,1,speaker,green
4607-5,1459886931997,2,speaker,grayest colored grey
4607-5,1459886946539,3,speaker,green
4607-5,1459886967124,4,speaker,blue
4607-5,1459886977454,5,speaker,lighter blue
4607-5,1459887004563,6,speaker,red
4607-5,1459887028561,7,speaker,closest one than pink one
4607-5,1459887042783,8,speaker,lighter green
4607-5,1459887050952,9,speaker,the target is purple . ~ gray-ish grapes it's the similar ) with very one . . ~ ~
4607-5,1459887063684,10,speaker,"the target is the right shade are purple with middle i'd it is the more great ~ ~ ~ ~ ~ dark , one ."
4607-5,1459887074599,11,speaker,darker green ~ <unk>
4607-5,1459887091412,12,speaker,brown
4607-5,1459887103968,13,speaker,greener
4607-5,1459887127554,14,speaker,sky blue
4607-5,1459887147706,15,speaker,purple
4607-5,1459887159034,16,speaker,yellow
4607-5,1459887167004,17,speaker,blue
4607-5,1459887176081,18,speaker,brownish its neon pea green
4607-5,1459887188428,19,speaker,gray
4607-5,1459887197402,20,speaker,teal
4607-5,1459887208107,21,speaker,purple
4607-5,1459887223713,22,speaker,<unk> ~ blue
4607-5,1459887233919,23,speaker,"<unk> / blue shade , sky"
4607-5,1459887241301,24,speaker,"yellow ~ any hard ~ kind , two hard of hard that's yellow , not the yes"
4607-5,1459887251471,25,speaker,neutral green
4607-5,1459887262348,26,speaker,grayest ~ not gray
4607-5,1459887270512,27,speaker,gray
4607-5,1459887278716,28,speaker,purple ~ pink
4607-5,1459887289052,29,speaker,green
4607-5,1459887316135,30,speaker,brightest grey
4607-5,1459887334643,31,speaker,hi <unk> ~ ~ good too ~ purple
4607-5,1459887342918,32,speaker,purple
4607-5,1459887360370,33,speaker,purple
4607-5,1459887374761,34,speaker,green
4607-5,1459887382583,35,speaker,blue
4607-5,1459887393537,36,speaker,blue yellow
4607-5,1459887404152,37,speaker,closest to <unk>
4607-5,1459887412680,38,speaker,teal green
4607-5,1459887452578,39,speaker,"brightest color , more reen"
4607-5,1459887465027,40,speaker,mint green <unk> to yellow
4607-5,1459887502215,41,speaker,the target is grey one
4607-5,1459887530876,42,speaker,closest to <unk> hard
4607-5,1459887603357,43,speaker,"reddish one , the pink of the more darker leaning one"
4607-5,1459887616188,44,speaker,the target is hot ?
4607-5,1459887636093,45,speaker,darker purple
4607-5,1459887660945,46,speaker,not yellowish brown
4607-5,1459887684894,47,speaker,light green sec
4607-5,1459887726249,48,speaker,"correct ~ dark all , not the correct , ok with more dark muted blue"
4607-5,1459887735410,49,speaker,dark yellow one
4607-5,1459887746337,50,speaker,grey
4522-0,1459890035862,1,speaker,<unk> blue
4522-0,1459890047768,2,speaker,Magenta
4522-0,1459890059593,3,speaker,pinkish
4522-0,1459890067349,4,speaker,blue .
4522-0,1459890078649,5,speaker,purple
4522-0,1459890088675,6,speaker,bright green
4522-0,1459890104915,7,speaker,Yellow
4522-0,1459890113156,8,speaker,the sky one
4522-0,1459890138633,9,speaker,bright green
4522-0,1459890170664,10,speaker,violet
4522-0,1459890177941,11,speaker,blue
4522-0,1459890195341,12,speaker,<unk>
4522-0,1459890211566,13,speaker,neon green
4522-0,1459890220858,14,speaker,"the target is a <unk> green is the blue-ish color , one ~ faded ~ ~ ~ ~ ~ ~ my ~ <unk>"
4522-0,1459890229804,15,speaker,closest to mauve with <unk> green . ~ grey . brite
4522-0,1459890242890,16,speaker,green green
4522-0,1459890255210,17,speaker,closest to lightest green
4522-0,1459890262907,18,speaker,grey-green or gray
4522-0,1459890278567,19,speaker,pea green
4522-0,1459890289570,20,speaker,blue / normal pink shade we lighter too this one .
4522-0,1459890298097,21,speaker,Clay Red
4522-0,1459890307860,22,speaker,"light pink . . its wron ~ yes , brighter purple , more fusia"
4522-0,1459890316068,23,speaker,muted
4522-0,1459890323844,24,speaker,Blue
4522-0,1459890334287,25,speaker,grass green
4522-0,1459890350527,26,speaker,yellow
4522-0,1459890361092,27,speaker,Turquoise
4522-0,1459890370772,28,speaker,pink
4522-0,1459890411230,29,speaker,middle tone correct ~ my <unk>
4522-0,1459890426234,30,speaker,sky
4522-0,1459890437448,31,speaker,tan ( darker blue
4522-0,1459890468951,32,speaker,green / green
4522-0,1459890478401,33,speaker,purple
4522-0,1459890486057,34,speaker,magenta
4522-0,1459890492228,35,speaker,purple
4522-0,1459890508804,36,speaker,red
4522-0,1459890522270,37,speaker,purp
4522-0,1459890530324,38,speaker,purple
4522-0,1459890538286,39,speaker,yellow
4522-0,1459890550812,40,speaker,brightest purple
4522-0,1459890567454,41,speaker,in not salmon
4522-0,1459890587564,42,speaker,redish color
4522-0,1459890595172,43,speaker,neon color of grey
4522-0,1459890617675,44,speaker,<unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ i bit <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ; <unk>
4522-0,1459890629330,45,speaker,medium violet
4522-0,1459890664083,46,speaker,green
4522-0,1459890680325,47,speaker,"the target is <unk> . , kind of more yellow"
4522-0,1459890697261,48,speaker,darkest blue
4522-0,1459890710986,49,speaker,"the target is hard both square doesn't , the three"
4522-0,1459890718635,50,speaker,dreary really grey
7209-c,1459890828760,1,speaker,blue
7209-c,1459890852050,2,speaker,"pea grey , nice about <unk> <unk> for <unk> with a lol ~ worries are <unk> <unk> to grey"
7209-c,1459890878294,3,speaker,mint grass
7209-c,1459890949536,4,speaker,"good job again. ok this is a little trickier~~~ of 2 similar shades, which one leans more toward the blue or purple family"
7209-c,1459891004208,5,speaker,blue
7209-c,1459891029729,6,speaker,"great. of the two similar colors, pick the brightest one"
7209-c,1459891060905,7,speaker,lighter blue
7209-c,1459891120676,8,speaker,brown . the hint of gold at others one seems very or orange do .
7209-c,1459891164003,9,speaker,dull green
7209-c,1459891185588,10,speaker,gj. brightest color here
7209-c,1459891233364,11,speaker,purple
7209-c,1459891268971,12,speaker,gray
7209-c,1459891314692,13,speaker,closest to purple one
7209-c,1459891343775,14,speaker,bluis <unk> though
7209-c,1459891363896,15,speaker,sky
7209-c,1459891386617,16,speaker,pick lightest and brightest here
7209-c,1459891422309,17,speaker,"pick the one closest to being neon, or super bright"
7209-c,1459891479426,18,speaker,same similar as to green . ~ ~ ~ ~
7209-c,1459891515488,19,speaker,green
7209-c,1459891540517,20,speaker,the icky yellowish green
7209-c,1459891567581,21,speaker,bright purple
7209-c,1459891595833,22,speaker,same bit <unk> you be <unk> ~ <unk> ~ is lol ~ <unk> ~ ~ ~ ~
7209-c,1459891629047,23,speaker,blue
7209-c,1459891667271,24,speaker,orange
7209-c,1459891697963,25,speaker,green .
7209-c,1459891726823,26,speaker,bluish blue
7209-c,1459891767216,27,speaker,green )
7209-c,1459891867571,28,speaker,blue purple -
7209-c,1459891886361,29,speaker,blue
7209-c,1459891901476,30,speaker,"same thing, brightest color"
7209-c,1459891927497,31,speaker,pinkish purple - has two . ~ color
7209-c,1459891965363,32,speaker,girl color ~ purple
7209-c,1459891992902,33,speaker,yep ~ dark <unk> ~ the you ! ~ has no ~ lol ~ ~ ~ ~ ~ ~ ~ ~ faded are blue ~ kind ~ <unk> ~ ~ ~ not the bright and <unk> silver
7209-c,1459892013869,34,speaker,orange
7209-c,1459892036231,35,speaker,red
7209-c,1459892057501,36,speaker,grey
7209-c,1459892085744,37,speaker,pink
7209-c,1459892111995,38,speaker,pink
7209-c,1459892141517,39,speaker,pale green
7209-c,1459892203800,40,speaker,faded ~ darker
7209-c,1459892227778,41,speaker,pea green
7209-c,1459892261763,42,speaker,pink
7209-c,1459892284600,43,speaker,"the vibrant green , not the bright green ?"
7209-c,1459892316330,44,speaker,dull pink
7209-c,1459892334128,45,speaker,blue
7209-c,1459892379402,46,speaker,light yellow
7209-c,1459892464080,48,speaker,the target is bright
7209-c,1459892523592,49,speaker,purple
7209-c,1459892556919,50,speaker,"okay, pick the dullest least vibrant, least bright one and also the darkest one"
3071-c,1459890978193,1,speaker,purple ~ ~ very close
3071-c,1459891010451,2,speaker,teal
3071-c,1459891042168,3,speaker,a green tone of ish or teal ~ <unk>
3071-c,1459891072774,4,speaker,blue
3071-c,1459891103805,5,speaker,pink
3071-c,1459891141752,6,speaker,orange
3071-c,1459891199007,7,speaker,pink
3071-c,1459891242268,8,speaker,"The most soothing color of the three, and would match neutral tones well"
3071-c,1459891279758,9,speaker,red
3071-c,1459891309465,10,speaker,pea green
3071-c,1459891346874,11,speaker,green
3071-c,1459891391673,12,speaker,purp
3071-c,1459891425458,13,speaker,blue
3071-c,1459891445997,14,speaker,neon
3071-c,1459891475115,15,speaker,brown
3071-c,1459891508267,16,speaker,darker color
3071-c,1459891543085,17,speaker,bright neon green ~ yes ~ opposite army do .
3071-c,1459891575132,18,speaker,"yes good is and one , faded - kind of grey or blue"
3071-c,1459891599178,19,speaker,brightest pink
3071-c,1459891638915,20,speaker,"medium pink , not the lighter of one . ~ there's and pink"
3071-c,1459891681294,21,speaker,the target is like hot pink ~ <unk>
3071-c,1459891712713,22,speaker,purple
3071-c,1459891752708,23,speaker,The ocean
3071-c,1459891779670,24,speaker,purple ( not blue
3071-c,1459891804229,25,speaker,"yellow-green , reen"
3071-c,1459891830057,26,speaker,green
3071-c,1459891852524,27,speaker,brighter grey one ~ drab
3071-c,1459891890630,28,speaker,weird weird )
3071-c,1459891925483,29,speaker,yes
3071-c,1459891946858,30,speaker,grey
3071-c,1459891985342,31,speaker,purple
3071-c,1459892044164,32,speaker,gray
3071-c,1459892076459,33,speaker,bright green
3071-c,1459892100429,34,speaker,"muted ~ most plum , more the muted )"
3071-c,1459892119487,35,speaker,The darkest one
3071-c,1459892148676,36,speaker,yellow
3071-c,1459892180558,37,speaker,pink
3071-c,1459892208547,38,speaker,hummm purple
3071-c,1459892223267,39,speaker,darkest color ~ hard ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ square
3071-c,1459892238799,40,speaker,plum
3071-c,1459892248709,41,speaker,the sky
3071-c,1459892260198,42,speaker,the <unk> blue / sky
3071-c,1459892275485,43,speaker,pink
3071-c,1459892285044,44,speaker,orange
3071-c,1459892298608,45,speaker,grayish blue
3071-c,1459892307725,46,speaker,"green ( a more teal that . wron ~ is one , not the mint green ."
3071-c,1459892330324,47,speaker,purple
3071-c,1459892344699,48,speaker,grey gray
3071-c,1459892361239,49,speaker,not the target is browner one
3071-c,1459892372793,50,speaker,grass purple
6305-1,1459891217373,1,speaker,brighter pink - not salmon
6305-1,1459891226245,2,speaker,orange
6305-1,1459891249149,3,speaker,bright blue
6305-1,1459891259415,4,speaker,<unk> <unk> ~ <unk>
6305-1,1459891271298,5,speaker,bright green
6305-1,1459891279188,6,speaker,"<unk> or darkest <unk> , the <unk> ~ ~ ~ ~"
6305-1,1459891287364,7,speaker,purple
6305-1,1459891294467,8,speaker,brightest grapes
6305-1,1459891306882,9,speaker,dull green
6305-1,1459891317424,10,speaker,greyish orange
6305-1,1459891341243,11,speaker,dusty magenta
6305-1,1459891348767,12,speaker,copper
6305-1,1459891355574,13,speaker,"brighter red , it"
6305-1,1459891366929,14,speaker,dark blue
6305-1,1459891391505,15,speaker,the light purple
6305-1,1459891398070,16,speaker,blue
6305-1,1459891409087,17,speaker,purple
6305-1,1459891448722,18,speaker,pink
6305-1,1459891456773,19,speaker,green ( not salmon
6305-1,1459891476859,20,speaker,red
6305-1,1459891491382,21,speaker,<unk>
6305-1,1459891504385,22,speaker,bright purple
6305-1,1459891514380,23,speaker,gray .
6305-1,1459891590821,24,speaker,"like the hint as me of green , not the sky last one ones ~ yes , the bright shade of the lighter green magenta . ~ reen is dullest colored and bright green ~ lighter purple one"
6305-1,1459891612327,25,speaker,orange
6305-1,1459891624850,26,speaker,brownish one no ~ ~ ~ ~ like one that between the gray-ish <unk> one . mud
6305-1,1459891636028,27,speaker,the more green
6305-1,1459891645217,28,speaker,yellow blue
6305-1,1459891703517,29,speaker,blue
6305-1,1459891713788,30,speaker,"light green . not the pick one to it to it . there's more old ~ like really light blue , <unk> ~ this one ~ more <unk> ~ ~ are <unk> . ~ ~ ~ ~"
6305-1,1459891750028,31,speaker,"close , not blue and neon purple ."
