gameid,time,roundNum,sender,contents
4178-b,1459889888085,27,speaker,gray
4178-b,1459889969327,28,speaker,pink
4178-b,1459890014684,29,speaker,orange
4178-b,1459890059269,30,speaker,brown
4178-b,1459890087590,31,speaker,brown
4178-b,1459890123798,32,speaker,yellow
4178-b,1459890138147,33,speaker,brown
4178-b,1459890146241,34,speaker,blue
4178-b,1459890182792,35,speaker,blue
4178-b,1459890226655,36,speaker,purple
4178-b,1459890251749,37,speaker,bright green
4178-b,1459890282341,38,speaker,pink
4178-b,1459890296764,39,speaker,grey
4178-b,1459890361874,40,speaker,purple
4178-b,1459890436911,41,speaker,grey
4178-b,1459890508700,42,speaker,purple
4178-b,1459890556316,43,speaker,blue
4178-b,1459890567714,44,speaker,blue
4178-b,1459890585746,45,speaker,grey
4178-b,1459890614223,46,speaker,grey
4178-b,1459890666442,47,speaker,purple
4178-b,1459890703080,48,speaker,teal
4178-b,1459890711893,49,speaker,purple
4178-b,1459890788661,50,speaker,gray
2267-6,1459889410544,1,speaker,purple
2267-6,1459889427019,2,speaker,purple
2267-6,1459889449536,3,speaker,the target is the <unk> <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
2267-6,1459889466958,4,speaker,purple
2267-6,1459889481934,5,speaker,blue
2267-6,1459889493836,6,speaker,bright green
2267-6,1459889511450,7,speaker,green
2267-6,1459889523112,8,speaker,green
2267-6,1459889555203,9,speaker,the target is the <unk> one ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
2267-6,1459889564551,10,speaker,red
2267-6,1459889576681,11,speaker,the bright green
2267-6,1459889585138,12,speaker,red
2267-6,1459889592486,13,speaker,blue
2267-6,1459889603843,14,speaker,bright green
2267-6,1459889611463,15,speaker,purple
2267-6,1459889620576,16,speaker,the target is the two one
2267-6,1459889632007,17,speaker,green
2267-6,1459889659484,18,speaker,grey
2267-6,1459889670498,19,speaker,grey
2267-6,1459889677744,20,speaker,blue
2267-6,1459889684682,21,speaker,grey
2267-6,1459889713305,22,speaker,grey
2267-6,1459889722172,23,speaker,green
2267-6,1459889727814,24,speaker,red
2267-6,1459889742205,25,speaker,blue
2267-6,1459889761700,26,speaker,blue
2267-6,1459889774802,27,speaker,the target is the three
2267-6,1459889805303,28,speaker,blue
2267-6,1459889817065,29,speaker,green
2267-6,1459889825976,30,speaker,pink
2267-6,1459889833996,31,speaker,brown
2267-6,1459889848517,32,speaker,brown
2267-6,1459889862134,33,speaker,yellow
2267-6,1459889871620,34,speaker,blue
2267-6,1459889886108,35,speaker,the target is the <unk> <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
2267-6,1459889902606,36,speaker,bright green
2267-6,1459889913263,37,speaker,brown
2267-6,1459889924944,38,speaker,orange
2267-6,1459889932670,39,speaker,brown
2267-6,1459889948175,40,speaker,the target is hot pink
2267-6,1459890025489,41,speaker,green
2267-6,1459890035586,42,speaker,green
2267-6,1459890046692,43,speaker,bright purple
2267-6,1459890057015,44,speaker,the target is the bright green
2267-6,1459890085338,45,speaker,orange
2267-6,1459890093980,46,speaker,green
2267-6,1459890105961,47,speaker,yellow
2267-6,1459890118772,48,speaker,purple
2267-6,1459890126708,49,speaker,purple
2267-6,1459890134885,50,speaker,the target is the three
6431-a,1459889432024,1,speaker,blue
6431-a,1459889470528,2,speaker,purple
6431-a,1459889493353,3,speaker,purple
6431-a,1459889517456,4,speaker,purple
6431-a,1459889543557,5,speaker,purple
6431-a,1459889570078,6,speaker,blue
6431-a,1459889609420,7,speaker,blue
6431-a,1459889625244,8,speaker,red
6431-a,1459889636853,9,speaker,green
6431-a,1459889654575,10,speaker,purple
6431-a,1459889688116,11,speaker,blue
6431-a,1459889717265,12,speaker,grey
6431-a,1459889737966,13,speaker,bright green
6431-a,1459889767469,14,speaker,purple
6431-a,1459889787254,15,speaker,pink
6431-a,1459889820436,16,speaker,blue
6431-a,1459889847396,17,speaker,green
6431-a,1459889881065,18,speaker,purple
6431-a,1459889888686,19,speaker,red
6431-a,1459889912735,20,listener,blue
6431-a,1459889917806,21,speaker,green
6431-a,1459889926044,22,speaker,orange
6431-a,1459889982758,23,listener,orange
6431-a,1459889999055,24,speaker,purple
6431-a,1459890011516,25,speaker,green
6431-a,1459890020370,26,speaker,grey
6431-a,1459890027646,27,speaker,blue
6431-a,1459890042735,28,speaker,the target is the three
6431-a,1459890055496,29,speaker,gray
6431-a,1459890067584,30,speaker,green
6431-a,1459890078596,31,speaker,grey
6431-a,1459890096586,32,speaker,grey
6431-a,1459890104519,33,speaker,bright blue
6431-a,1459890117097,34,speaker,grey
6431-a,1459890142011,35,speaker,green
6431-a,1459890165443,36,speaker,grey
6431-a,1459890186956,37,listener,bright blue
6431-a,1459890198558,38,speaker,bright green
6431-a,1459890223670,39,speaker,grey
6431-a,1459890268390,40,speaker,red
6431-a,1459890287102,41,speaker,the target is the three
6431-a,1459890295128,42,speaker,pink
6431-a,1459890302881,43,speaker,purple
6431-a,1459890309346,44,speaker,pink
6431-a,1459890317700,45,speaker,purple
6431-a,1459890326532,46,speaker,green
6431-a,1459890333994,47,speaker,grey
6431-a,1459890341789,48,speaker,bright green
6431-a,1459890358795,49,speaker,orange
6431-a,1459890362286,50,speaker,the target is the three
3792-7,1459889560255,1,speaker,purple
3792-7,1459889604048,2,speaker,blue
3792-7,1459889640415,3,speaker,the target is the <unk> <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
3792-7,1459889664318,4,speaker,yellow
3792-7,1459889677471,5,speaker,pink
3792-7,1459889690349,6,speaker,purple
3792-7,1459889722704,7,speaker,brown
3792-7,1459889737757,8,speaker,bright pink
3792-7,1459889752767,9,speaker,purple
3792-7,1459889768491,10,speaker,purple
3792-7,1459889778095,11,speaker,purple
3792-7,1459889787788,12,speaker,green
3792-7,1459889825218,13,speaker,pink
3792-7,1459889844012,14,speaker,pink
3792-7,1459889913482,15,speaker,purple
3792-7,1459889954527,16,speaker,pink
3792-7,1459889986030,17,speaker,purple
3792-7,1459889993901,18,speaker,blue
3792-7,1459890007712,19,speaker,blue
3792-7,1459890047711,20,speaker,purple
3792-7,1459890057286,21,speaker,purple
3792-7,1459890080293,22,speaker,yellow
3792-7,1459890093727,23,speaker,purple
3792-7,1459890110177,24,speaker,purple
3792-7,1459890127614,25,speaker,grey
3792-7,1459890152078,26,speaker,the target is the two one
3792-7,1459890164591,27,speaker,purple
3792-7,1459890178589,28,speaker,bright pink
3792-7,1459890271919,29,speaker,green
3792-7,1459890324913,30,speaker,pink
3792-7,1459890378259,31,speaker,purple
3792-7,1459890430864,32,speaker,the target is the <unk> <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
3792-7,1459890447121,33,speaker,red
3792-7,1459890488917,34,speaker,purple
3792-7,1459890513776,35,speaker,pink
3792-7,1459890532084,36,speaker,purple
3792-7,1459890551936,37,speaker,green
3792-7,1459890568541,38,speaker,blue
3792-7,1459890590050,39,speaker,blue
3792-7,1459890602688,40,speaker,grey
3792-7,1459890614543,41,speaker,bright pink
3792-7,1459890634222,42,speaker,pink
3792-7,1459890656208,43,speaker,orange
3792-7,1459890672848,44,speaker,purple
3792-7,1459890687838,45,speaker,purple
3792-7,1459890702704,46,speaker,the target is the three
3792-7,1459890714088,47,speaker,the target is blue
3792-7,1459890722143,48,speaker,purple
3792-7,1459890738765,49,listener,green
3792-7,1459890752817,50,speaker,green
4042-9,1459889662040,1,speaker,purple
4042-9,1459889677839,2,speaker,green
4042-9,1459889689220,3,speaker,the target is the three
4042-9,1459889699184,4,speaker,blue
4042-9,1459889709047,5,speaker,green
4042-9,1459889718003,6,speaker,gray
4042-9,1459889726090,7,speaker,bright pink
4042-9,1459889764073,8,speaker,bright green
4042-9,1459889791780,9,speaker,brown
4042-9,1459889820896,10,speaker,purple
4042-9,1459889836535,11,speaker,brown
4042-9,1459889846479,12,speaker,blue
4042-9,1459889855694,13,speaker,green
4042-9,1459889867210,14,speaker,the target is the three
4042-9,1459889897497,15,speaker,purple
4042-9,1459889910556,16,speaker,green
4042-9,1459889969565,17,speaker,bright green
4042-9,1459890007806,18,speaker,olive green
4042-9,1459890012921,19,speaker,blue
4042-9,1459890029412,20,speaker,pink
4042-9,1459890040338,21,speaker,the target is teal
4042-9,1459890050921,22,speaker,green
4042-9,1459890065090,23,speaker,purple
4042-9,1459890074764,24,speaker,blue
4042-9,1459890097580,25,speaker,green
4042-9,1459890110709,26,speaker,purple
4042-9,1459890121027,27,speaker,green
4042-9,1459890146780,28,speaker,purple
4042-9,1459890167636,29,speaker,grey
4042-9,1459890185162,30,speaker,green
4042-9,1459890199847,31,speaker,green
4042-9,1459890209205,32,speaker,pink
4042-9,1459890218801,33,speaker,red
4042-9,1459890228376,34,speaker,gray
4042-9,1459890244059,35,speaker,bright green
4042-9,1459890256425,36,speaker,purple
4042-9,1459890285799,37,speaker,purple
4042-9,1459890309873,38,speaker,green
4042-9,1459890368262,39,speaker,the target is the last one . ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
4042-9,1459890380492,40,speaker,red
4042-9,1459890392633,41,speaker,orange
4042-9,1459890402484,42,speaker,purple
4042-9,1459890413682,43,speaker,grey
4042-9,1459890422702,44,speaker,red
4042-9,1459890435320,45,speaker,blue
4042-9,1459890444359,46,speaker,blue
4042-9,1459890467127,47,speaker,green
4042-9,1459890479065,48,speaker,green
4042-9,1459890486930,49,speaker,green
4042-9,1459890498853,50,speaker,purple
9817-a,1459889996165,1,speaker,red
9817-a,1459890021700,2,speaker,bright blue
9817-a,1459890045159,3,speaker,gray
9817-a,1459890061959,4,speaker,bright green
9817-a,1459890107036,5,speaker,blue
9817-a,1459890122622,6,speaker,pink
9817-a,1459890148754,7,speaker,the target is the <unk> <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
9817-a,1459890168580,8,speaker,purple
9817-a,1459890179397,9,speaker,blue
9817-a,1459890190197,10,speaker,green
9817-a,1459890200887,11,speaker,the target is the three
9817-a,1459890219259,12,speaker,grey
9817-a,1459890228298,13,speaker,purple
9817-a,1459890236796,14,speaker,red
9817-a,1459890244477,15,speaker,purple
9817-a,1459890261904,16,speaker,the target is the three
9817-a,1459890272400,17,speaker,blue
9817-a,1459890283891,18,speaker,the target is the <unk> one
9817-a,1459890297075,19,speaker,pink
9817-a,1459890309076,20,speaker,purple
9817-a,1459890324871,21,speaker,green
9817-a,1459890345192,22,speaker,green
9817-a,1459890372940,23,speaker,yellow
9817-a,1459890383648,24,speaker,purple
9817-a,1459890396430,25,speaker,pink
9817-a,1459890408097,26,speaker,grey
9817-a,1459890417442,27,speaker,teal
9817-a,1459890427876,28,speaker,pink
9817-a,1459890435540,29,speaker,blue
9817-a,1459890447509,30,speaker,red
9817-a,1459890464135,31,speaker,the target is the <unk> one
9817-a,1459890479162,32,speaker,purple
9817-a,1459890527006,33,speaker,blue
9817-a,1459890544608,34,speaker,orange
9817-a,1459890558340,35,speaker,blue
9817-a,1459890587495,36,speaker,brown
9817-a,1459890598857,37,speaker,orange
9817-a,1459890607369,38,speaker,the target is the <unk> <unk> ~ <unk> ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
9817-a,1459890628287,39,speaker,purple
9817-a,1459890645885,40,speaker,blue
9817-a,1459890659023,41,speaker,green
9817-a,1459890676323,42,speaker,blue
9817-a,1459890689601,43,speaker,yellow
9817-a,1459890720900,44,speaker,yellow
9817-a,1459890737992,45,speaker,yellow
9817-a,1459890813040,46,speaker,green
9817-a,1459890817057,47,speaker,orange
9817-a,1459890837203,48,speaker,pink
9817-a,1459890848920,49,speaker,blue
9817-a,1459890859862,50,speaker,red
4607-5,1459886919982,1,speaker,bright green
4607-5,1459886931997,2,speaker,green
4607-5,1459886946539,3,speaker,the bright green
4607-5,1459886967124,4,speaker,blue
4607-5,1459886977454,5,speaker,blue
4607-5,1459887004563,6,speaker,the target is hot pink
4607-5,1459887028561,7,speaker,the target is the target is the <unk> one
4607-5,1459887042783,8,speaker,teal
4607-5,1459887050952,9,speaker,pink
4607-5,1459887063684,10,speaker,pink
4607-5,1459887074599,11,speaker,green
4607-5,1459887091412,12,speaker,brown
4607-5,1459887103968,13,speaker,the target is the three
4607-5,1459887127554,14,speaker,blue
4607-5,1459887147706,15,speaker,purple
4607-5,1459887159034,16,speaker,yellow
4607-5,1459887167004,17,speaker,grey
4607-5,1459887176081,18,speaker,yellow
4607-5,1459887188428,19,speaker,gray
4607-5,1459887197402,20,speaker,purple
4607-5,1459887208107,21,speaker,purple
4607-5,1459887223713,22,speaker,blue
4607-5,1459887233919,23,speaker,blue
4607-5,1459887241301,24,speaker,purple
4607-5,1459887251471,25,speaker,green
4607-5,1459887262348,26,speaker,gray
4607-5,1459887270512,27,speaker,gray
4607-5,1459887278716,28,speaker,purple
4607-5,1459887289052,29,speaker,gray
4607-5,1459887316135,30,speaker,purple
4607-5,1459887334643,31,speaker,grey
4607-5,1459887342918,32,speaker,bright purple
4607-5,1459887360370,33,speaker,purple
4607-5,1459887374761,34,speaker,green
4607-5,1459887382583,35,speaker,blue
4607-5,1459887393537,36,speaker,green
4607-5,1459887404152,37,speaker,pink
4607-5,1459887412680,38,speaker,green
4607-5,1459887452578,39,speaker,the target is the three
4607-5,1459887465027,40,speaker,bright green
4607-5,1459887502215,41,speaker,grey
4607-5,1459887530876,42,speaker,blue
4607-5,1459887603357,43,speaker,red
4607-5,1459887616188,44,listener,purple
4607-5,1459887636093,45,speaker,pink
4607-5,1459887660945,46,speaker,olive green
4607-5,1459887684894,47,speaker,green
4607-5,1459887726249,48,speaker,blue
4607-5,1459887735410,49,speaker,brown
4607-5,1459887746337,50,speaker,green
4522-0,1459890035862,1,speaker,blue
4522-0,1459890047768,2,speaker,bright purple
4522-0,1459890059593,3,speaker,red
4522-0,1459890067349,4,speaker,gray
4522-0,1459890078649,5,speaker,purple
4522-0,1459890088675,6,speaker,green
4522-0,1459890104915,7,speaker,orange
4522-0,1459890113156,8,speaker,the target is the sky blue
4522-0,1459890138633,9,speaker,the target is the <unk> green .
4522-0,1459890170664,10,speaker,purple
4522-0,1459890177941,11,speaker,bright blue
4522-0,1459890195341,12,speaker,grey
4522-0,1459890211566,13,speaker,green
4522-0,1459890220858,14,speaker,orange
4522-0,1459890229804,15,speaker,the target is the sky blue
4522-0,1459890242890,16,speaker,green
4522-0,1459890255210,17,speaker,green
4522-0,1459890262907,18,speaker,grey
4522-0,1459890278567,19,speaker,green
4522-0,1459890289570,20,speaker,purple
4522-0,1459890298097,21,speaker,brown
4522-0,1459890307860,22,speaker,purple
4522-0,1459890316068,23,speaker,purple
4522-0,1459890323844,24,speaker,blue
4522-0,1459890334287,25,speaker,green
4522-0,1459890350527,26,speaker,green
4522-0,1459890361092,27,speaker,blue
4522-0,1459890370772,28,speaker,the target is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the last one is the
4522-0,1459890411230,29,speaker,blue
4522-0,1459890426234,30,speaker,blue
4522-0,1459890437448,31,speaker,purple
4522-0,1459890468951,32,speaker,green
4522-0,1459890478401,33,speaker,purple
4522-0,1459890486057,34,speaker,brown
4522-0,1459890492228,35,speaker,blue
4522-0,1459890508804,36,speaker,red
4522-0,1459890522270,37,speaker,the target is the one
4522-0,1459890530324,38,speaker,purple
4522-0,1459890538286,39,speaker,yellow
4522-0,1459890550812,40,speaker,purple
4522-0,1459890567454,41,speaker,orange
4522-0,1459890587564,42,speaker,pink
4522-0,1459890595172,43,speaker,gray
4522-0,1459890617675,44,speaker,grey
4522-0,1459890629330,45,speaker,purple
4522-0,1459890664083,46,speaker,green
4522-0,1459890680325,47,speaker,yellow
4522-0,1459890697261,48,speaker,blue
4522-0,1459890710986,49,speaker,brown
4522-0,1459890718635,50,speaker,grey
7209-c,1459890828760,1,speaker,purple
7209-c,1459890852050,2,speaker,grey
7209-c,1459890878294,3,speaker,green
7209-c,1459890949536,4,speaker,purple
7209-c,1459891004208,5,speaker,blue
7209-c,1459891029729,6,speaker,pink
7209-c,1459891060905,7,speaker,blue
7209-c,1459891120676,8,speaker,brown
7209-c,1459891164003,9,speaker,green
7209-c,1459891185588,10,speaker,green
7209-c,1459891233364,11,speaker,purple
7209-c,1459891268971,12,speaker,grey
7209-c,1459891314692,13,speaker,purple
7209-c,1459891343775,14,speaker,purple
7209-c,1459891363896,15,speaker,blue
7209-c,1459891386617,16,speaker,bright blue
7209-c,1459891422309,17,speaker,green
7209-c,1459891479426,18,speaker,green
7209-c,1459891515488,19,speaker,green
7209-c,1459891540517,20,speaker,bright green
7209-c,1459891567581,21,speaker,bright blue
7209-c,1459891595833,22,speaker,the target is the <unk> one
7209-c,1459891629047,23,speaker,blue
7209-c,1459891667271,24,speaker,orange
7209-c,1459891697963,25,speaker,brown
7209-c,1459891726823,26,speaker,blue
7209-c,1459891767216,27,speaker,green
7209-c,1459891867571,28,speaker,purple
7209-c,1459891886361,29,speaker,bright blue
7209-c,1459891901476,30,speaker,pink
7209-c,1459891927497,31,speaker,purple
7209-c,1459891965363,32,speaker,the target is the last one . ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
7209-c,1459891992902,33,speaker,green
7209-c,1459892013869,34,speaker,orange
7209-c,1459892036231,35,speaker,red
7209-c,1459892057501,36,speaker,brown
7209-c,1459892085744,37,speaker,purple
7209-c,1459892111995,38,speaker,pink
7209-c,1459892141517,39,speaker,olive green
7209-c,1459892203800,40,speaker,purple
7209-c,1459892227778,41,speaker,green
7209-c,1459892261763,42,speaker,pink
7209-c,1459892284600,43,speaker,brown
7209-c,1459892316330,44,speaker,purple
7209-c,1459892334128,45,speaker,bright blue
7209-c,1459892379402,46,speaker,yellow
7209-c,1459892464080,48,speaker,yellow
7209-c,1459892523592,49,speaker,purple
7209-c,1459892556919,50,speaker,purple
3071-c,1459890978193,1,speaker,pink
3071-c,1459891010451,2,speaker,blue
3071-c,1459891042168,3,speaker,green
3071-c,1459891072774,4,speaker,bright blue
3071-c,1459891103805,5,speaker,pink
3071-c,1459891141752,6,speaker,red
3071-c,1459891199007,7,speaker,pink
3071-c,1459891242268,8,speaker,pink
3071-c,1459891279758,9,speaker,red
3071-c,1459891309465,10,speaker,green
3071-c,1459891346874,11,speaker,green
3071-c,1459891391673,12,speaker,purple
3071-c,1459891425458,13,speaker,purple
3071-c,1459891445997,14,speaker,bright pink
3071-c,1459891475115,15,speaker,brown
3071-c,1459891508267,16,speaker,grey
3071-c,1459891543085,17,speaker,green
3071-c,1459891575132,18,speaker,blue
3071-c,1459891599178,19,speaker,the target is the bright purple
3071-c,1459891638915,20,speaker,purple
3071-c,1459891681294,21,speaker,pink
3071-c,1459891712713,22,speaker,purple
3071-c,1459891752708,23,speaker,purple
3071-c,1459891779670,24,speaker,grey
3071-c,1459891804229,25,speaker,bright green
3071-c,1459891830057,26,speaker,blue
3071-c,1459891852524,27,speaker,grey
3071-c,1459891890630,28,speaker,brown
3071-c,1459891925483,29,speaker,the target is the two one
3071-c,1459891946858,30,speaker,purple
3071-c,1459891985342,31,speaker,purple
3071-c,1459892044164,32,speaker,grey
3071-c,1459892076459,33,speaker,green
3071-c,1459892100429,34,speaker,purple
3071-c,1459892119487,35,speaker,purple
3071-c,1459892148676,36,speaker,yellow
3071-c,1459892180558,37,speaker,pink
3071-c,1459892208547,38,speaker,purple
3071-c,1459892223267,39,speaker,green
3071-c,1459892238799,40,speaker,purple
3071-c,1459892248709,41,speaker,blue
3071-c,1459892260198,42,speaker,bright blue
3071-c,1459892275485,43,speaker,pink
3071-c,1459892285044,44,speaker,brown
3071-c,1459892298608,45,speaker,grey
3071-c,1459892307725,46,speaker,green
3071-c,1459892330324,47,speaker,blue
3071-c,1459892344699,48,speaker,grey
3071-c,1459892361239,49,speaker,pink
3071-c,1459892372793,50,speaker,purple
6305-1,1459891217373,1,speaker,purple
6305-1,1459891226245,2,speaker,orange
6305-1,1459891249149,3,speaker,bright blue
6305-1,1459891259415,4,speaker,grey
6305-1,1459891271298,5,speaker,the bright green
6305-1,1459891279188,6,speaker,grey
6305-1,1459891287364,7,speaker,blue
6305-1,1459891294467,8,speaker,purple
6305-1,1459891306882,9,speaker,brown
6305-1,1459891317424,10,speaker,brown
6305-1,1459891341243,11,speaker,the target is the last one . ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~
6305-1,1459891348767,12,speaker,brown
6305-1,1459891355574,13,speaker,red
6305-1,1459891366929,14,speaker,bright blue
6305-1,1459891391505,15,listener,blue
6305-1,1459891398070,16,speaker,blue
6305-1,1459891409087,17,listener,purple
6305-1,1459891448722,18,speaker,red
6305-1,1459891456773,19,speaker,the target is blue
6305-1,1459891476859,20,listener,red
6305-1,1459891491382,21,speaker,yellow
6305-1,1459891504385,22,speaker,purple
6305-1,1459891514380,23,listener,gray
6305-1,1459891590821,24,speaker,bright green
6305-1,1459891612327,25,listener,orange
6305-1,1459891624850,26,speaker,brown
6305-1,1459891636028,27,speaker,the target is the <unk> one
6305-1,1459891645217,28,speaker,bright green
6305-1,1459891703517,29,speaker,grey
6305-1,1459891713788,30,speaker,red
6305-1,1459891750028,31,speaker,purple
6305-1,1459891810104,32,speaker,blue
6305-1,1459891818258,33,speaker,green
6305-1,1459891824958,34,speaker,gray
6305-1,1459891832095,35,speaker,brown
6305-1,1459891886354,36,speaker,purple
6305-1,1459891903132,37,speaker,red
6305-1,1459891909928,38,speaker,brown
6305-1,1459891948775,39,speaker,green
6305-1,1459891988118,40,speaker,purple
6305-1,1459892039469,41,speaker,blue
6305-1,1459892049804,42,speaker,the target is the three
6305-1,1459892058965,43,speaker,purple
6305-1,1459892069508,44,speaker,green
6305-1,1459892082265,45,speaker,grey
6305-1,1459892089317,46,speaker,red
6305-1,1459892104818,47,speaker,blue
6305-1,1459892113306,48,speaker,teal
6305-1,1459892148393,49,speaker,grey
6305-1,1459892169711,50,speaker,purple
0429-9,1459891357588,1,speaker,pink
0429-9,1459891401708,2,speaker,blue
0429-9,1459891434262,3,speaker,bright blue
0429-9,1459891457493,4,speaker,pink
0429-9,1459891485133,5,speaker,grey
0429-9,1459891514476,6,speaker,blue
0429-9,1459891560089,7,speaker,blue
0429-9,1459891582476,8,speaker,blue
0429-9,1459891621147,9,speaker,green
0429-9,1459891654491,10,speaker,purple
0429-9,1459891676622,11,speaker,grey
0429-9,1459891697214,12,speaker,grey
0429-9,1459891710129,13,speaker,purple
0429-9,1459891742375,14,speaker,blue
0429-9,1459891762999,15,speaker,bright purple
0429-9,1459891813574,16,speaker,purple
0429-9,1459891861872,17,speaker,green
0429-9,1459891884159,18,speaker,brown
0429-9,1459891950504,19,speaker,green
0429-9,1459891991829,20,speaker,bright green
0429-9,1459892019575,21,speaker,bright purple
0429-9,1459892048507,22,speaker,grey
0429-9,1459892090549,23,speaker,the target is the three
0429-9,1459892120432,24,speaker,brown
0429-9,1459892150318,25,speaker,green
0429-9,1459892171519,26,speaker,bright purple
0429-9,1459892196287,27,speaker,orange
0429-9,1459892231992,28,speaker,bright purple
0429-9,1459892265851,29,speaker,orange
0429-9,1459892282187,30,speaker,green
0429-9,1459892317507,31,speaker,blue
0429-9,1459892341057,32,speaker,bright blue
0429-9,1459892420346,33,speaker,bright green
0429-9,1459892488652,34,speaker,grey
0429-9,1459892535256,35,speaker,purple
0429-9,1459892640500,36,speaker,purple
0429-9,1459892687677,37,speaker,bright purple
0429-9,1459892732407,38,speaker,green
0429-9,1459892785252,39,speaker,blue
0429-9,1459892805553,40,speaker,green
0429-9,1459892835535,41,speaker,green
0429-9,1459892872158,42,speaker,blue
0429-9,1459892906233,43,speaker,bright blue
0429-9,1459892939461,44,speaker,grey
0429-9,1459892962750,45,speaker,green
