"gameid","time","roundNum","sender","contents"
"5528-c","1476497214533","27","speaker","pink"
"5528-c","1476497224521","28","speaker","light pink"
"5528-c","1476497234374","29","speaker","bright yellow"
"5528-c","1476497246287","30","speaker","bright green"
"5528-c","1476497255531","31","speaker","orange"
"5528-c","1476497273559","32","speaker","yellow"
"5528-c","1476497284440","33","speaker","purple"
"5528-c","1476497305808","34","speaker","true blue"
"5528-c","1476497320301","35","speaker","mauve ~ it's the pinkish purple"
"5528-c","1476497342650","36","speaker","very darker green , not orange or green and not either"
"5528-c","1476497363879","37","speaker","bright green not the bright one"
"5528-c","1476497389478","38","speaker","light blue ~ the target is not bright blue and not mint"
"5528-c","1476497406646","39","speaker","this color is the non-targets flower color here ."
"5528-c","1476497420207","40","speaker",""
"5528-c","1476497450736","41","speaker","the purple one"
"5528-c","1476497470524","42","speaker","the brighter purple"
"5528-c","1476497481235","43","speaker","drab <unk> up ~ grayish"
"5528-c","1476497493128","44","speaker","green"
"5528-c","1476497503500","45","speaker","mango paper orange"
"5528-c","1476497523952","46","speaker","bright yellowish one"
"5528-c","1476497542901","47","speaker","<unk>"
"5528-c","1476497557250","48","speaker","bright yellow"
"5528-c","1476497577550","49","speaker","the more orange one"
"5528-c","1476497593189","50","speaker","brightest green"
"2841-a","1476497444891","1","speaker","pink"
"2841-a","1476497487201","2","speaker","dark purple"
"2841-a","1476497527013","3","speaker","dark purple"
"2841-a","1476497556118","4","speaker","<unk> grey , there is green maybe either of"
"2841-a","1476497574893","5","speaker","light blue ... go with <unk>"
"2841-a","1476497590517","6","speaker","the teal green"
"2841-a","1476497606847","7","speaker","light purple one"
"2841-a","1476497627607","8","speaker","orange"
"2841-a","1476497641857","9","speaker","green"
"2841-a","1476497663318","10","speaker","reddish looking"
"2841-a","1476497677468","11","speaker","orange"
"2841-a","1476497689914","12","speaker","no pink , magenta"
"2841-a","1476497706122","13","speaker","blue"
"2841-a","1476497720384","14","speaker","green"
"2841-a","1476497738094","15","speaker","bright pink"
"2841-a","1476497748009","16","speaker","yellow"
"2841-a","1476497755869","17","speaker","girl"
"2841-a","1476497778505","18","speaker","darkest"
"2841-a","1476497791259","19","speaker","hi"
"2841-a","1476497815165","20","speaker","olive green"
"2841-a","1476497840998","21","speaker","purple purple"
"2841-a","1476497863920","22","speaker","green"
"2841-a","1476497876720","23","speaker","darkest green"
"2841-a","1476497891787","24","speaker","most bright yellow green"
"2841-a","1476497912231","25","speaker","the grey ."
"2841-a","1476497921515","26","speaker","not yep"
"2841-a","1476497933541","27","speaker","the dingy teal"
"2841-a","1476497944401","28","speaker","ocean"
"2841-a","1476497952267","29","speaker","pink"
"2841-a","1476497965194","30","speaker","blue"
"2841-a","1476497973667","31","speaker","purple"
"2841-a","1476497989461","32","speaker","bright blue"
"2841-a","1476498015109","33","speaker","click the pea colored one"
"2841-a","1476498032918","34","speaker","camo green"
"2841-a","1476498043341","35","speaker","bright grass"
"2841-a","1476498054751","36","speaker","pink"
"2841-a","1476498073574","37","speaker","browner green ~ slate"
"2841-a","1476498103689","38","speaker","caca green"
"2841-a","1476498120983","39","speaker","greyish green ~ greyest"
"2841-a","1476498134926","40","speaker","gray"
"2841-a","1476498154024","41","speaker","bright neon green"
"2841-a","1476498166174","42","speaker","lime green , not grey"
"2841-a","1476498211911","43","speaker","darkest green , not both as last time"
"2841-a","1476498239860","44","speaker","darker grey"
"2841-a","1476498265321","45","speaker","the dullest color to it"
"2841-a","1476498282786","46","speaker","darker purple"
"2841-a","1476498299806","47","speaker","<unk> ~ mud"
"2841-a","1476498308080","48","speaker","puke green , not lite green"
"2841-a","1476498318876","49","speaker","the green that is light shade , ... the one that's <unk> ."
"2841-a","1476498339842","50","speaker","the color that"
"4941-4","1476497623389","1","speaker","dark hue"
"4941-4","1476497630755","2","speaker","purple"
"4941-4","1476497638954","3","speaker","pink"
"4941-4","1476497646964","4","speaker","greenish"
"4941-4","1476497655598","5","speaker","not bright one - or the peach ~ olive"
"4941-4","1476497662746","6","speaker","grey"
"4941-4","1476497671010","7","speaker","purple"
"4941-4","1476497679465","8","speaker","green"
"4941-4","1476497686978","9","speaker","gray"
"4941-4","1476497695514","10","speaker","darkest green , but not the sun"
"4941-4","1476497710668","11","speaker","not the most pink / dullest one"
"4941-4","1476497718573","12","speaker","plum"
"4941-4","1476497726132","13","speaker","<unk>"
"4941-4","1476497736277","14","speaker","the paler not purple or grayest"
"4941-4","1476497748625","15","speaker","gold not brown box ~ not orange"
"4941-4","1476497760012","16","speaker","red brown"
"4941-4","1476497777749","17","speaker","greenish blue , not the really yellow one"
"4941-4","1476497786819","18","speaker","the darkest of the two color of an hard"
"4941-4","1476497794838","19","speaker","<unk> ~ thanks ~ red"
"4941-4","1476497804396","20","speaker","yellow"
"4941-4","1476497817282","21","speaker","dark blue"
"4941-4","1476497825785","22","speaker","yellow"
"4941-4","1476497837903","23","speaker","not the same . the same one is more purple than purple ~ it's lighter than gray in concrete ."
"4941-4","1476497848842","24","speaker","pinkish pink"
"4941-4","1476497855875","25","speaker","grass"
"4941-4","1476497866903","26","speaker","the faded purple"
"4941-4","1476497875333","27","speaker","yellow"
"4941-4","1476497891133","28","speaker","brighter pink ~ strongest ~ more like <unk> ~ sorry or range"
"4941-4","1476497898876","29","speaker","blue"
"4941-4","1476497905047","30","speaker","orange"
"4941-4","1476497915260","31","speaker","you would orange"
"4941-4","1476497925182","32","speaker","dirty green"
"4941-4","1476497931668","33","speaker","blue"
"4941-4","1476497942022","34","speaker","green"
"4941-4","1476497953940","35","speaker","purple"
"4941-4","1476497965777","36","speaker","grey"
"4941-4","1476497974261","37","speaker","red"
"4941-4","1476497980777","38","speaker","teal"
"4941-4","1476497991917","39","speaker","yellow orange"
"4941-4","1476498004845","40","speaker","the bright blue"
"4941-4","1476498012969","41","speaker","purple"
"4941-4","1476498018942","42","speaker","pink"
"4941-4","1476498032295","43","speaker","green ~ yes , not the bright green"
"4941-4","1476498041665","44","speaker","grey"
"4941-4","1476498055657","45","speaker","not the dull and brighter then magenta that ~ the one that has purple ."
"4941-4","1476498078175","46","speaker","combo of blue and grey"
"4941-4","1476498112309","47","speaker","<unk> . the darker of the three ~ other red hue"
"4941-4","1476498122486","48","speaker","pink"
"4941-4","1476498128961","49","speaker","pink"
"4941-4","1476498146119","50","speaker","the bluish purple '"
"2119-3","1476497766878","1","speaker","old"
"2119-3","1476497788115","2","speaker","<unk> boy ~ aqua"
"2119-3","1476497806992","3","speaker","more purple"
"2119-3","1476497822725","4","speaker","the royal one"
"2119-3","1476497852574","5","speaker","darker purple"
"2119-3","1476497866980","6","speaker","blue"
"2119-3","1476497902113","7","speaker","click the bright green"
"2119-3","1476497950362","8","speaker","not the grey-blue one"
"2119-3","1476498039466","9","speaker","click the pale green box ."
"2119-3","1476498070186","10","speaker","dull color"
"2119-3","1476498095332","11","speaker","purple"
"2119-3","1476498113271","12","speaker","red"
"2119-3","1476498131943","13","speaker","greenish yellow"
"2119-3","1476498161380","14","speaker","not the bright one , not as vikings options"
"2119-3","1476498202100","15","speaker","green bluish"
"2119-3","1476498246103","16","speaker","middle shade """" white , i think . ~ ~ this one is more purple than the other one lol"
"2119-3","1476498261619","17","speaker","grey"
"2119-3","1476498311399","18","speaker","purple"
"2119-3","1476498341527","19","speaker","orange ~ ugly yellow"
"2119-3","1476498372958","20","speaker","old"
"2119-3","1476498431646","21","speaker","is light blue"
"2119-3","1476498492618","22","speaker","bright pink"
"2119-3","1476498507651","23","speaker","the dusty rose/pink one"
"2119-3","1476498540855","24","speaker","light beige"
"2119-3","1476498580986","25","speaker","the standard gray"
"2119-3","1476498645818","26","speaker","medium yellowish shade of the three"
"2119-3","1476498690676","27","speaker","more salmon looking purple"
"2119-3","1476498731677","28","speaker","this one is like a muted grass green. it's the most green. not the brownish one and not the yellowish green one."
"2119-3","1476498747846","29","speaker","blue"
"2119-3","1476498785425","30","speaker","dull blue ["
"2119-3","1476498799386","31","speaker","orange"
"2119-3","1476498822547","32","speaker","the darkest one but not the brighter purple"
"2119-3","1476498892800","33","speaker","bright green"
"2119-3","1476498940042","34","speaker","gray gray"
"2119-3","1476498957866","35","speaker","blue bright"
"2119-3","1476498976941","36","speaker","orange"
"2119-3","1476499006250","37","speaker","click the olive one ~ one the brownish one"
"2119-3","1476499024608","38","speaker","green"
"2119-3","1476499050317","39","speaker","pink"
"2119-3","1476499069645","40","speaker","the brighter green , not that green in it"
"2119-3","1476499088826","41","speaker","reddish"
"2119-3","1476499119917","42","speaker","mint green"
"2119-3","1476499158102","43","speaker","the shade that are doing great ~ bright orange"
"2119-3","1476499226467","44","speaker","the yellowest green"
"2119-3","1476499238087","45","speaker","pinkish"
"2119-3","1476499258457","46","speaker","colors ."
"2119-3","1476499270317","47","speaker","not yellow or brown ? ... sigh looking"
"2119-3","1476499331276","48","speaker","pick the darker of the colors colors ."
"2119-3","1476499353513","49","speaker","purple"
"2119-3","1476499397798","50","speaker","medium green / green"
"5510-1","1476496927664","1","speaker","purplish"
"5510-1","1476496935530","2","speaker","the red"
"5510-1","1476496949079","3","speaker","green"
"5510-1","1476496969312","4","speaker","grey"
"5510-1","1476496978991","5","speaker","the reddish one"
"5510-1","1476496996798","6","speaker","the more of the same , so darkest than the grey one . it has more pink than the grey than bright . the one that is the one that looks like a gray in it . this one is that's the more warm"
"5510-1","1476497014834","7","speaker","purple ~ bluish"
"5510-1","1476497034504","8","speaker","purple"
"5510-1","1476497047462","9","speaker","blue"
"5510-1","1476497056989","10","speaker","<unk> is blue greyish"
"5510-1","1476497069440","11","speaker","i think going color is the gray . or the one with a little gray ."
"5510-1","1476497080859","12","speaker","redish"
"5510-1","1476497090355","13","speaker","blue"
"5510-1","1476497104639","14","speaker","mustard yellow"
"5510-1","1476497115379","15","speaker","dark blue"
"5510-1","1476497123481","16","speaker","good job ! you left ~ red"
"5510-1","1476497134495","17","speaker","bright green"
"5510-1","1476497142211","18","speaker","grey"
"5510-1","1476497154216","19","speaker","purpleish"
"5510-1","1476497164171","20","speaker","pink that isn't boxes girl next"
"5510-1","1476497174577","21","speaker","neon yellow"
"5510-1","1476497188267","22","speaker","green we <unk>"
"5510-1","1476497202738","23","speaker","tan"
"5510-1","1476497210913","24","speaker","greenest"
"5510-1","1476497225824","25","speaker","darkest green ~ not the bright green"
"5510-1","1476497234008","26","speaker","stormy cloud"
"5510-1","1476497243013","27","speaker","purple"
"5510-1","1476497256213","28","speaker","blue grey"
"5510-1","1476497265437","29","speaker","green"
"5510-1","1476497276371","30","speaker","yellower"
"5510-1","1476497299013","31","speaker","blue"
"5510-1","1476497312799","32","speaker","grey"
"5510-1","1476497322117","33","speaker","brown"
"5510-1","1476497340312","34","speaker","blue"
"5510-1","1476497351705","35","speaker","teal"
"5510-1","1476497362606","36","speaker","turquiose ~ blue ~ duller grey"
"5510-1","1476497372835","37","speaker","duller pink"
"5510-1","1476497393542","38","speaker","<unk>"
"5510-1","1476497403778","39","speaker","green"
"5510-1","1476497413366","40","speaker","deep blu"
"5510-1","1476497425328","41","speaker","green dark olive green"
"5510-1","1476497439179","42","speaker","the bright blue ... not green or red and teal"
"5510-1","1476497450831","43","speaker","the paler purple gray"
"5510-1","1476497460100","44","speaker","not grey but not blue / gray color"
"5510-1","1476497469141","45","speaker","blue"
"5510-1","1476497479718","46","speaker","brown"
"5510-1","1476497510549","47","speaker","reddish red"
"5510-1","1476497523283","48","speaker","tis that one . ~ my letters think water"
"5510-1","1476497534274","49","speaker","pinkish red"
"5510-1","1476497543880","50","speaker","grey"
"0069-8","1476497914939","1","speaker","grey"
"0069-8","1476497926684","2","speaker","sorry > )"
"0069-8","1476497935166","3","speaker","the blue"
"0069-8","1476497945015","4","speaker","blue ! again"
"0069-8","1476497955298","5","speaker","aqua / sky"
"0069-8","1476497964495","6","speaker","lightest"
"0069-8","1476497974849","7","speaker","dull purple"
"0069-8","1476497983790","8","speaker","bright purple"
"0069-8","1476497995335","9","speaker","brown"
"0069-8","1476498002966","10","speaker","the most green"
"0069-8","1476498012321","11","speaker","teenagers room"
"0069-8","1476498027183","12","speaker","bright purple"
"0069-8","1476498037741","13","speaker","brighter purple"
"0069-8","1476498047087","14","speaker","greenest one , not bright green"
"0069-8","1476498060368","15","speaker","blueish green"
"0069-8","1476498075622","16","speaker","tan the red"
"0069-8","1476498091759","17","speaker","darkest green ~ turquoise"
"0069-8","1476498106459","18","speaker","almost grey"
"0069-8","1476498117732","19","speaker","brightest pink"
"0069-8","1476498128300","20","speaker","green"
"0069-8","1476498136411","21","speaker","blue"
"0069-8","1476498145082","22","speaker","click the color is green in it is and it i'll blame this is in between the other one that's not the bright one . i would see the other ~ lighter green ~ ~ ~ ~ ~ ~ looks like slightly one are one that's can st ~ ~ like one you colors two"
"0069-8","1476498155348","23","speaker","its the color of money in <unk>"
"0069-8","1476498164037","24","speaker","green"
"0069-8","1476498172562","25","speaker","darker blue ~"
"0069-8","1476498184107","26","speaker","light purple"
"0069-8","1476498194683","27","speaker","purple"
"0069-8","1476498202240","28","speaker","green gray"
"0069-8","1476498221770","29","speaker","grey plum"
"0069-8","1476498239363","30","speaker","dark grey"
"0069-8","1476498246850","31","speaker","the brighter green / green"
"0069-8","1476498259937","32","speaker","green"
"0069-8","1476498268897","33","speaker","blue green"
"0069-8","1476498277632","34","speaker","light red"
"0069-8","1476498290414","35","speaker","lime green ... no yellow one"
"0069-8","1476498299616","36","speaker","green"
"0069-8","1476498310142","37","speaker","the color is orange"
"0069-8","1476498323984","38","speaker","most blue"
"0069-8","1476498349022","39","speaker","nice playing ~ yellow"
"0069-8","1476498357947","40","speaker","not as bright range green and not tan"
"0069-8","1476498366742","41","speaker","boys pick the one that is it's the color that is beautiful blue ... it is a violet tones"
"0069-8","1476498399696","42","speaker","blue"
"0069-8","1476498415953","43","speaker","light blue"
"0069-8","1476498431907","44","speaker","olive green"
"0069-8","1476498443254","45","speaker","lavender"
"0069-8","1476498459170","46","speaker","pinker"
"0069-8","1476498482436","47","speaker","think"
"0069-8","1476498499110","48","speaker","concrete"
"0069-8","1476498531826","49","speaker","muted purple one"
"0069-8","1476498540917","50","speaker","greenish grey ~ dull"
"1776-b","1476496979375","1","speaker","redish / pinky"
"1776-b","1476497030366","2","speaker","lmao"
"1776-b","1476497048191","3","speaker","pink"
"1776-b","1476497061278","4","speaker","dark green"
"1776-b","1476497071548","5","speaker","purple"
"1776-b","1476497102732","6","speaker","medium purple"
"1776-b","1476497114970","7","speaker","purple purple"
"1776-b","1476497131449","8","speaker","red"
"1776-b","1476497144632","9","speaker","brown brownish brownish"
"1776-b","1476497161784","10","speaker","gray"
"1776-b","1476497169752","11","speaker","brownish ~ one"
"1776-b","1476497177448","12","speaker","orange"
"1776-b","1476497203847","13","speaker","lime green"
"1776-b","1476497218086","14","speaker","light blue"
"1776-b","1476497233497","15","speaker","<unk> too !"
"1776-b","1476497242980","16","speaker","yellow"
"1776-b","1476497267571","17","speaker","dull purple with more redish gray , not eggplant and not lavender"
"1776-b","1476497279666","18","speaker","grey"
"1776-b","1476497286594","19","speaker","purple"
"1776-b","1476497298706","20","speaker","pink gray"
"1776-b","1476497334176","21","speaker","dusty mauve"
"1776-b","1476497343824","22","speaker","pinkish"
"1776-b","1476497364923","23","speaker","green of yellow lol ~ not bright green ."
"1776-b","1476497389486","24","speaker","girly box"
"1776-b","1476497401214","25","speaker","gold , not grey . kind of yellow"
"1776-b","1476497451947","26","speaker","the darker green"
"1776-b","1476497483546","27","speaker","bluish gray"
"1776-b","1476497493802","28","speaker","green"
"1776-b","1476497502138","29","speaker","on the center green"
"1776-b","1476497532778","30","speaker","green ...not the yellow, not the grayish"
"1776-b","1476497546167","31","speaker",""
"1776-b","1476497567526","32","speaker","green , <unk>"
"1776-b","1476497578597","33","speaker","blue"
"1776-b","1476497587622","34","speaker","reddish , not regular reddish"
"1776-b","1476497600119","35","speaker","brightest"
"1776-b","1476497627086","36","speaker","green , the darker green"
"1776-b","1476497639780","37","speaker","the greyest box that has more pink"
"1776-b","1476497648821","38","speaker","concrete marine"
"1776-b","1476497656130","39","speaker","grey ."
"1776-b","1476497662340","40","speaker","blue ~ like me sky ?"
"1776-b","1476497669986","41","speaker","purple"
"1776-b","1476497684609","42","speaker","boring grey"
"1776-b","1476497740079","43","speaker","concrete green not bright green"
"1776-b","1476497766958","44","speaker","pale green"
"1776-b","1476497778973","45","speaker","omg ! ~ blue"
"1776-b","1476497786365","46","speaker","pinkish"
"1776-b","1476497794188","47","speaker","pink"
"1776-b","1476497802972","48","speaker","purple"
"1776-b","1476497812555","49","speaker","blue"
"1776-b","1476497828672","50","speaker","the most pastel"
"2196-6","1476498200164","1","speaker","brightest brown"
"2196-6","1476498226394","2","speaker","sky"
"2196-6","1476498292924","3","speaker","good for it ~ caca"
"2196-6","1476498314218","4","speaker","bllue"
"2196-6","1476498325119","5","speaker","bright purple"
"2196-6","1476498341219","6","speaker","plus blue of the two ones . i think on the one with purple differently ~ darker blue"
"2196-6","1476498365904","7","speaker","vibrant blue"
"2196-6","1476498380479","8","speaker","bright to bright"
"2196-6","1476498396271","9","speaker","red"
"2196-6","1476498479270","10","speaker","duller pink"
"2196-6","1476498511189","11","speaker","the one that is closest to a light and bright grey ."
"2196-6","1476498533766","12","speaker","<unk> , close to gray ~ green"
"2196-6","1476498560156","13","speaker","click the less blue"
"2196-6","1476498620584","14","speaker","blue"
"2196-6","1476498632889","15","speaker","olive green , not yellow or green"
"2196-6","1476498677551","16","speaker","purp"
"2196-6","1476498700756","17","speaker","no gray . the lakers together"
"2196-6","1476498729874","18","speaker","pale gray"
"2196-6","1476498765671","19","speaker","the target is the purple shade"
"2196-6","1476498790999","20","speaker","tan"
"2196-6","1476498803593","21","speaker","peach"
"2196-6","1476498828639","22","speaker","muted the most mellow shade"
"2196-6","1476498851912","23","speaker","the bright green , not the sun one ."
"2196-6","1476498876247","24","speaker","pink"
"2196-6","1476498911879","25","speaker","hot teal"
"2196-6","1476498978349","26","speaker","muted purple"
"2196-6","1476499001356","27","speaker","lime yellow ..."
"2196-6","1476499014429","28","speaker","not brown"
"2196-6","1476499031464","29","speaker","bold darkest one"
"2196-6","1476499086562","30","speaker","brightest"
"2196-6","1476499110911","31","speaker","the color is muted similar one . , not the one that would <unk> in between in it"
"2196-6","1476499125603","32","speaker","most bright puke green"
"2196-6","1476499182153","33","speaker","red"
"2196-6","1476499244925","34","speaker","yellowish green"
"2196-6","1476499261895","35","speaker","darkest color"
"2196-6","1476499283896","36","speaker","brownish grey ~ brownish"
"2196-6","1476499299460","37","speaker","gray"
"2196-6","1476499328997","38","speaker","muted grey"
"2196-6","1476499342209","39","speaker","green"
"2196-6","1476499364836","40","speaker","royal blue"
"2196-6","1476499381054","41","speaker","pink ~ purple"
"2196-6","1476499403546","42","speaker","bright purple ~ pink"
"2196-6","1476499430126","43","speaker","orange"
"2196-6","1476499446011","44","speaker","closest to dirt"
"2196-6","1476499457834","45","speaker","gre"
"2196-6","1476499493996","46","speaker","hot pink"
"2196-6","1476499515346","47","speaker","sky"
"2196-6","1476499533475","48","speaker","teal"
"2196-6","1476499547446","49","speaker","subtle grey"
"2196-6","1476499568042","50","speaker","grey"
"0137-f","1476498155884","1","speaker","greenest"
"0137-f","1476498175150","2","speaker","orange"
"0137-f","1476498223742","3","speaker","<unk> poop"
"0137-f","1476498307662","4","speaker","grey with a hint of gray"
"0137-f","1476498349207","5","speaker","greenish-gray"
"0137-f","1476498362965","6","speaker","bright green"
"0137-f","1476498376607","7","speaker","bright yellow/green ~ neon looking"
"0137-f","1476498416570","8","speaker","bright green"
"0137-f","1476498424123","9","speaker","grey"
"0137-f","1476498435662","10","speaker","dark green"
"0137-f","1476498447887","11","speaker","the darker blue"
"0137-f","1476498480066","12","speaker","hello ~ the target is the lightest green . the non-target most grass-like"
"0137-f","1476498494583","13","speaker","darker green"
"0137-f","1476498504051","14","speaker","green"
"0137-f","1476498512549","15","speaker","blue"
"0137-f","1476498522255","16","speaker","pinkish"
"0137-f","1476498536848","17","speaker","yellow"
"0137-f","1476498590193","18","speaker","the target is a beige ? either"
"0137-f","1476498603623","19","speaker","the muted of the choices close . close to too ~ ~ it's the reddish one ."
"0137-f","1476498615857","20","speaker","brighter blue"
"0137-f","1476498666629","21","speaker","light blue"
"0137-f","1476498684104","22","speaker","the sun"
"0137-f","1476498710481","23","speaker","pink"
"0137-f","1476498722666","24","speaker","gray"
"0137-f","1476498749389","25","speaker","dark green"
"0137-f","1476498815097","26","speaker","nah you've got them mostly right ~ brightest green ~ hmm green neon green ~ the other is duller"
"0137-f","1476498842531","27","speaker","sorry ~ dark purple"
"0137-f","1476498854296","28","speaker","blue"
"0137-f","1476498879030","29","speaker","medium purple"
"0137-f","1476498917142","30","speaker","yellow"
"0137-f","1476498975563","31","speaker","light green"
"0137-f","1476499014463","32","speaker","grey"
"0137-f","1476499037962","33","speaker","green with that when work ~ .. the muted grey one"
"0137-f","1476499048644","34","speaker","blue"
"0137-f","1476499057556","35","speaker","the purple"
"0137-f","1476499077275","36","speaker","purple"
"0137-f","1476499087029","37","speaker","purp"
"0137-f","1476499094664","38","speaker","greyish purple"
"0137-f","1476499113242","39","speaker","not the bright blue color"
"0137-f","1476499126832","40","speaker","good ! ~ red ~ not tan"
"0137-f","1476499150840","41","speaker","blue"
"0137-f","1476499162865","42","speaker","pink"
"0137-f","1476499243440","43","speaker","pale pink"
"0137-f","1476499268233","44","speaker","dolphin"
"0137-f","1476499278509","45","speaker","darkish red"
"0137-f","1476499302761","46","speaker","brightest"
"0137-f","1476499345778","47","speaker","aqua like sea and bright"
"0137-f","1476499386668","48","speaker","green grey"
"0137-f","1476499397511","49","speaker","green"
"0137-f","1476499412330","50","speaker","blue-ish purple"
"9922-e","1476498178875","1","speaker","purple"
"9922-e","1476498195344","2","speaker","pink purple"
"9922-e","1476498212024","3","speaker","dark green"
"9922-e","1476498224761","4","speaker","the color is well . ~ okay not the brightest one . not like as <unk>"
"9922-e","1476498240479","5","speaker","the blue-ish grey-green , and one is the other one"
"9922-e","1476498275814","6","speaker","yellow / green"
"9922-e","1476498288776","7","speaker","greenish grey"
"9922-e","1476498322958","8","speaker","the deeper green one"
"9922-e","1476498336966","9","speaker","brighter violet"
"9922-e","1476498354142","10","speaker","purple"
"9922-e","1476498368728","11","speaker","the brown one"
"9922-e","1476498378206","12","speaker","pink"
"9922-e","1476498388786","13","speaker","green"
"9922-e","1476498398559","14","speaker","blue"
"9922-e","1476498412870","15","speaker","bright green"
"9922-e","1476498425781","16","speaker","blue"
"9922-e","1476498497097","17","speaker","not green or the dullest , but lighter green"
"9922-e","1476498507887","18","speaker","lime green"
"9922-e","1476498517055","19","speaker","yellow"
"9922-e","1476498541334","20","speaker","slate"
"9922-e","1476498556630","21","speaker","ocean color"
"9922-e","1476498579782","22","speaker","the most pale hue"
"9922-e","1476498595366","23","speaker","<unk> i see gray"
"9922-e","1476498606255","24","speaker","green"
"9922-e","1476498617255","25","speaker","pink"
"9922-e","1476498668838","26","speaker","click the traditional blue one"
"9922-e","1476498685478","27","speaker","grey brown"
"9922-e","1476498699783","28","speaker","teal"
"9922-e","1476498719199","29","speaker","brightest purple"
"9922-e","1476498740363","30","speaker","mustard"
"9922-e","1476498757254","31","speaker","closest to <unk> again"
"9922-e","1476498780711","32","speaker","a grey"
"9922-e","1476498798063","33","speaker","grayer blue , not blue"
"9922-e","1476498828752","34","speaker","redder brown"
"9922-e","1476498839535","35","speaker","blue"
"9922-e","1476498877547","36","speaker","aqua blue"
"9922-e","1476498891359","37","speaker","sky"
"9922-e","1476498908703","38","speaker","purple"
"9922-e","1476498926647","39","speaker","closest to dark grey"
"9922-e","1476498941999","40","speaker","orange"
"9922-e","1476498976894","41","speaker","neon"
"9922-e","1476498987824","42","speaker","darker green"
"9922-e","1476498998374","43","speaker","grey grey"
"9922-e","1476499016161","44","speaker","darkest purple"
"9922-e","1476499033479","45","speaker","lime green ~ neon"
"9922-e","1476499048510","46","speaker","pink"
"9922-e","1476499064474","47","speaker","darkest of the three <unk> ? ~ lol but not the light purple"
"9922-e","1476499098072","48","speaker","most purple shade ?"
"9922-e","1476499108727","49","speaker","its dull mint green"
"9922-e","1476499122481","50","speaker","green"
"3333-2","1476498205401","1","speaker","closest to green"
"3333-2","1476498227289","2","speaker","red one"
"3333-2","1476498241448","3","speaker","orange ~ the pumpkin color or <unk> by the yellow / green square ~ old"
"3333-2","1476498260873","4","speaker","mustard yellow"
"3333-2","1476498283221","5","speaker","blue"
"3333-2","1476498291986","6","speaker","yellow"
"3333-2","1476498312716","7","speaker","brown"
"3333-2","1476498324057","8","speaker","bold pastel green"
"3333-2","1476498333349","9","speaker","purple ~ not blue or purple"
"3333-2","1476498346012","10","speaker","dark violet"
"3333-2","1476498356588","11","speaker","bright blue"
"3333-2","1476498367468","12","speaker","green"
"3333-2","1476498381532","13","speaker","not the magenta leaning box ."
"3333-2","1476498426281","14","speaker","teal"
"3333-2","1476498443554","15","speaker","the hot mauve"
"3333-2","1476498458617","16","speaker","not the reddish brown or brown"
"3333-2","1476498481180","17","speaker","aqua"
"3333-2","1476498493730","18","speaker","gray green"
"3333-2","1476498513199","19","speaker","deep purple"
"3333-2","1476498532015","20","speaker","green"
"3333-2","1476498560370","21","speaker","orange"
"3333-2","1476498579746","22","speaker","click the yellow one"
"3333-2","1476498597490","23","speaker","violet purple"
"3333-2","1476498606383","24","speaker","red"
"3333-2","1476498617845","25","speaker","yellow"
"3333-2","1476498632982","26","speaker","bright green"
"3333-2","1476498646866","27","speaker","grey"
"3333-2","1476498658684","28","speaker","orangeish"
"3333-2","1476498679535","29","speaker","the grey with a white tint and color with a little purple than the two between"
"3333-2","1476498691926","30","speaker","brownish"
"3333-2","1476498704985","31","speaker","the blue shade close to me"
"3333-2","1476498723810","32","speaker","cobalt eggplant"
"3333-2","1476498734466","33","speaker","grey"
"3333-2","1476498744962","34","speaker","the ocean"
"3333-2","1476498760210","35","speaker","orange"
"3333-2","1476498769122","36","speaker","blue"
"3333-2","1476498781916","37","speaker","olive green"
"3333-2","1476498790418","38","speaker","grayer one"
"3333-2","1476498811720","39","speaker","orangish orange"
"3333-2","1476498825148","40","speaker","the least brownish purple"
"3333-2","1476498835462","41","speaker","this is green , not orange , not orangish not green"
"3333-2","1476498847145","42","speaker","green"
"3333-2","1476498856284","43","speaker","tell grey without pink"
"3333-2","1476498868223","44","speaker","the lightest colors again"
"3333-2","1476498885237","45","speaker","pink"
"3333-2","1476498896985","46","speaker","bluest blue"
"3333-2","1476498906476","47","speaker","the purplish color"
"3333-2","1476498924137","48","speaker","hot pink"
"3333-2","1476498960162","49","speaker","lightest ~ forest green"
"3333-2","1476499008239","50","speaker","pink"
"9947-c","1476498233670","1","speaker","the yellowish greenish one"
"9947-c","1476498256206","2","speaker","the darker green"
"9947-c","1476498272557","3","speaker","um ~ faded ~ real gray ~ very ~ flowers"
"9947-c","1476498285879","4","speaker","middle shade , grass / green ~ olive"
"9947-c","1476498295802","5","speaker","green , not pea green"
"9947-c","1476498314108","6","speaker","grey"
"9947-c","1476498333703","7","speaker","sky color"
"9947-c","1476498346518","8","speaker","guess . the grey"
"9947-c","1476498380083","9","speaker","lighter grey"
"9947-c","1476498392532","10","speaker","grayish purple"
"9947-c","1476498409768","11","speaker","pink"
"9947-c","1476498422969","12","speaker","bright green"
"9947-c","1476498431104","13","speaker","grey"
"9947-c","1476498439736","14","speaker","teal gren"
"9947-c","1476498450896","15","speaker","green"
"9947-c","1476498457704","16","speaker","blue"
"9947-c","1476498471235","17","speaker","not the one , halloween of <unk> , almost almost <unk> ~ ~ ~ ~ ~ ~ ~ i'd sand in it . to me it should be <unk>"
