,Usage,Condition,Language,Message
13505,0,equal/far,English,Yes! This time pick the gray square
13506,0,equal/far,English,"Good.  Now pick the bright green square, it has a little yellow in it"
13507,0,closer/close,English,Yes! We want the blue square that is the brightest but not the lightest
13508,0,closer/close,English,Correct!! Now we want the purple square that has a bit of gray/brown
13509,1,further/split,English,You got it.  Now pick the beige square
13510,0,further/split,English,Yes! Now pick the blue/green with the gray tone
13511,0,further/split,English,the one that looks more red or the oone that looks more orange?
13512,0,further/split,English,more red :)
13513,0,further/split,English,darker green
13514,0,closer/close,English,purple grey but no the red looking one
13515,0,further/split,English,"awesome, those two looked really close. this one is the purple one"
13516,1,equal/far,English,teal
13517,0,further/split,English,hot pink
13518,0,equal/far,English,dark green
13519,0,further/split,English,light purple
13520,0,further/split,English,purple
13521,0,equal/far,English,green
13522,0,further/split,English,no joke! the brighter pink
13523,0,equal/far,English,green
13524,0,equal/far,English,light blue
13525,0,closer/close,English,lol not bad though. gray
13526,0,closer/close,English,hot pink
13527,0,closer/close,English,yellow brown
13528,0,equal/far,English,pink
13529,0,further/split,English,bright red
13530,0,closer/close,English,the green that looks like it could have a little yellow in it
13531,0,equal/far,English,"green, its ok"
13532,0,further/split,English,dark green
13533,0,further/split,English,purple not the brighter one but the dull one
13534,1,further/split,English,"blue, not teal"
13535,0,closer/close,English,brighter purple
13536,1,further/split,English,"teal, not purple one and not the dull green one"
13537,0,further/split,English,if you see a red blue and green it would be the green.
13538,0,further/split,English,green
13539,0,closer/close,English,dark green
13540,0,closer/close,English,brighter purple
13541,0,equal/far,English,blue
13542,0,further/split,English,yellow
13543,0,equal/far,English,dull purple
13544,0,further/split,English,lighter purple
13545,0,closer/close,English,almost matches the gray around our text box
13546,0,equal/far,English,gray
13547,0,equal/far,English,blue
13548,1,equal/far,English,bright blue/purple. not teal and not yellow brown
13549,1,equal/far,English,"rose, grey and hot pink. it is hot pink"
13550,0,equal/far,English,purple
13551,0,further/split,English,purple
13552,0,equal/far,English,greenish yellow
13553,0,further/split,English,"green, but not the bright one,"
13554,0,equal/far,English,pink
13555,1,closer/close,English,"purple, brighter, not pink or lavender"
13556,0,equal/far,English,blue
13557,0,further/split,English,grey
13558,0,closer/close,English,Barbie pink NOT purple
13559,0,closer/close,English,grey
13560,0,further/split,English,bright yellow
13561,0,equal/far,English,pink
13562,0,further/split,English,yellow
13563,0,further/split,English,blue
13564,0,further/split,English,green Not the bluish one
13565,0,further/split,English,blue the one that's a little darker
13566,0,equal/far,English,orange
13567,0,equal/far,English,pink brighter slightly more purple
13568,0,equal/far,English,pink
13569,0,equal/far,English,light purple
13570,1,further/split,English,blue-green
13571,0,equal/far,English,blue
13572,0,closer/close,English,"slightly darker green, Not bright"
13573,0,further/split,English,green
13574,0,closer/close,English,brownish
13575,0,closer/close,English,yellowish green
13576,0,closer/close,English,"purple brighter, not barbie pink"
13577,1,closer/close,English,greenish tan not gray
13578,0,closer/close,English,green not bluish not blah
13579,1,further/split,English,purple not lavender
13580,0,closer/close,English,"green not the brightest one, not the yellow one"
13581,0,further/split,English,pink
13582,0,further/split,English,"blue slightly purplish, not the obvious blue"
13583,0,equal/far,English,green
13584,0,equal/far,English,the darker blue
13585,0,closer/close,English,purplish
13586,0,closer/close,English,"grey, not the one that is slightly purplish"
13587,0,further/split,English,grey
13588,0,closer/close,English,"darker, brighter purple, Not the pink"
13589,0,closer/close,English,"grey, no hint of red"
13590,0,equal/far,English,purple
13591,0,further/split,English,"blue, not bright, and not purple"
13592,0,closer/close,English,pink bright (barbie pink) not purple
13593,0,further/split,English,yucky yellowish green
13594,0,equal/far,English,pink!
13595,0,equal/far,English,greenish blue
13596,0,equal/far,English,greenish blue again not the blue-blue
13597,0,closer/close,English,"dark purple, it's the one that is most 'purple' not blue-purple or red-purple"
13598,0,closer/close,English,brightest green
13599,0,further/split,English,brown
13600,0,further/split,English,grey
13601,0,further/split,English,pink
13602,0,equal/far,English,orange
13603,0,further/split,English,yellow
13604,0,closer/close,English,grey
13605,0,equal/far,English,blue
13606,0,closer/close,English,bright pink
13607,0,further/split,English,blueish green
13608,0,closer/close,English,greenish yellow
13609,0,further/split,English,grey
13610,0,equal/far,English,grey
13611,0,further/split,English,pink
13612,0,closer/close,English,blue?
13613,0,closer/close,English,grey with a blue tint
13614,0,closer/close,English,orange
13615,0,equal/far,English,pink
13616,0,closer/close,English,dull blue
13617,0,closer/close,English,light blue
13618,0,equal/far,English,grey
13619,0,further/split,English,greyish brown
13620,0,further/split,English,greyish brown
13621,0,further/split,English,same color as last time
13622,0,further/split,English,light blue
13623,0,closer/close,English,sky blue?
13624,0,closer/close,English,grey with a white tint
13625,0,further/split,English,bright blue
13626,0,closer/close,English,purple
13627,1,closer/close,English,violet
13628,0,equal/far,English,purple
13629,0,equal/far,English,or grey
13630,0,closer/close,English,bright green
13631,0,closer/close,English,grey
13632,0,closer/close,English,grey with a blue? tint
13633,0,equal/far,English,green
13634,0,further/split,English,grey
13635,0,equal/far,English,redish brown
13636,0,further/split,English,grey with a red tint
13637,0,equal/far,English,brownish
13638,0,equal/far,English,blue green
13639,0,equal/far,English,grey
13640,0,closer/close,English,green
13641,0,equal/far,English,purple
13642,0,closer/close,English,yellowish green
13643,0,closer/close,English,blue?
13644,0,closer/close,English,sky blue
13645,0,equal/far,English,orange
13646,0,equal/far,English,red
13647,0,equal/far,English,green
13648,0,further/split,English,greenish yellow
13649,0,further/split,English,grey
13650,0,equal/far,English,blue
13651,0,equal/far,English,orange
13652,0,equal/far,English,it is close to the color blue
13653,0,further/split,English,yellow
13654,0,further/split,English,dark shade of blue
13655,0,further/split,English,a very dull shade of green
13656,0,further/split,English,light green
13657,0,equal/far,English,grey
13658,0,equal/far,English,pink
13659,0,equal/far,English,orange
13660,0,further/split,English,dull shade of purple
13661,0,further/split,English,light green
13662,0,closer/close,English,bright purple
13663,0,closer/close,English,light shade of blue
13664,0,closer/close,English,dull shade of purple
13665,0,equal/far,English,dull red
13666,0,closer/close,English,light grey
13667,0,closer/close,English,light grey
13668,1,closer/close,English,dull beige
13669,1,closer/close,English,bright beige
13670,0,further/split,English,bright purple
13671,1,equal/far,English,bright teal
13672,0,equal/far,English,red
13673,0,equal/far,English,blue
13674,0,closer/close,English,light and bright green
13675,0,equal/far,English,dull purple
13676,0,closer/close,English,dull brown
13677,0,equal/far,English,dull brown
13678,0,closer/close,English,very dull shade of green
13679,0,further/split,English,very dull shade of green
13680,0,equal/far,English,grey
13681,0,further/split,English,orange
13682,0,closer/close,English,light blue
13683,0,further/split,English,bright yellow
13684,0,further/split,English,purple
13685,0,closer/close,English,greyish blue
13686,0,further/split,English,light blue
13687,1,further/split,English,beige
13688,0,closer/close,English,greyish blue
13689,1,closer/close,English,teal
13690,1,equal/far,English,bright teal
13691,0,equal/far,English,green
13692,0,further/split,English,dull purple
13693,0,equal/far,English,dark purple
13694,0,closer/close,English,greyish green
13695,1,further/split,English,beige
13696,0,closer/close,English,light blue
13697,0,closer/close,English,bright grey
13698,0,equal/far,English,grey
13699,0,further/split,English,red
13700,0,equal/far,English,grey
13701,1,further/split,English,teal
13702,0,equal/far,English,red plus blue = ?
13703,0,further/split,English,barney purple?
13704,1,further/split,English,teal
13705,0,closer/close,English,mango yellow
13706,0,equal/far,English,hot purple
13707,0,equal/far,English,lime green
13708,0,closer/close,English,caca green?
13709,1,equal/far,English,apricot?
13710,0,closer/close,English,pink grey?
13711,0,further/split,English,sky blue
13712,0,further/split,English,or water blue
13713,0,closer/close,English,blue
13714,0,closer/close,English,barney grey
13715,0,equal/far,English,ime green?
13716,0,further/split,English,blueish barney
13717,0,further/split,English,darker sea foam
13718,0,closer/close,English,lime yellow
13719,0,equal/far,English,green?
13720,0,further/split,English,yellow mustard
13721,0,further/split,English,yellow
13722,0,closer/close,English,dark blue
13723,1,closer/close,English,pale rose
13724,1,closer/close,English,pale rose
13725,0,closer/close,English,the darker blue
13726,0,further/split,English,the more blueish gray
13727,0,further/split,English,the brighter purple
13728,0,equal/far,English,gray
13729,0,closer/close,English,brighter purple
13730,0,equal/far,English,browish green or orlive
13731,0,closer/close,English,ugh. lighter green
13732,1,closer/close,English,the one that is more tan
13733,0,closer/close,English,or more gray
13734,0,further/split,English,"I'm a guy so this is not my forte!  More sky blue, less intense"
13735,0,further/split,English,purple
13736,0,closer/close,English,more intense purple
13737,0,equal/far,English,purple
13738,0,closer/close,English,blue
13739,0,equal/far,English,orange
13740,0,equal/far,English,red
13741,0,closer/close,English,darkest green
13742,0,closer/close,English,medium green?
13743,0,equal/far,English,"darkest, dullest green"
13744,0,closer/close,English,darkest  bordering olive
13745,0,further/split,English,purple
13746,0,further/split,English,red
13747,0,equal/far,English,dark blue
13748,0,equal/far,English,green
13749,0,equal/far,English,pink
13750,0,equal/far,English,gray
13751,0,closer/close,English,light green medium in range
13752,0,equal/far,English,blue
13753,0,further/split,English,gray
13754,0,further/split,English,hot pink or light
13755,0,further/split,English,sky blue (not intense or darkish tones)
13756,0,equal/far,English,green
13757,0,further/split,English,darker less intense green
13758,0,equal/far,English,pink
13759,0,closer/close,English,olive
13760,0,closer/close,English,purple
13761,0,closer/close,English,dark blue
13762,0,further/split,English,dark blue
13763,0,further/split,English,more intense purple
13764,0,closer/close,English,darker purple
13765,0,equal/far,English,yellow
13766,0,further/split,English,olive
13767,0,closer/close,English,darker blue
13768,0,further/split,English,less intense or bright purple
13769,0,closer/close,English,purple
13770,0,equal/far,English,darker green
13771,0,closer/close,English,ugh.  brighter purple?
13772,0,equal/far,English,green  turkquoise?
13773,0,further/split,English,the darker green (but not by much!)
13774,0,closer/close,English,pure purple (no pink in it?)
13775,0,equal/far,English,"yes, caca green, brown caca, barney?"
13776,0,equal/far,English,grey
13777,0,closer/close,English,grey purple
13778,0,further/split,English,light blue
13779,0,closer/close,English,"caca green, but with mustard on it"
13780,0,equal/far,English,ugly pink
13781,0,further/split,English,boring grey
13782,0,closer/close,English,boring grey ^2
13783,0,closer/close,English,"caca green crayon, but not lime caca green nor medium"
13784,0,closer/close,English,"red purple, but not hot pink, or bright pink"
13785,0,closer/close,English,dark pink?
13786,0,further/split,English,i think that was hot pink. or im blind
13787,0,further/split,English,purple hurt your eyes pink
13788,1,closer/close,English,"aqua water bluish, not that light one, darker shade"
13789,0,equal/far,English,purple hot pink
13790,0,closer/close,English,"yellow green, but not mustard, and not dark"
13791,0,closer/close,English,boring dark shade grey
13792,0,equal/far,English,caca green
13793,1,further/split,English,aqua bright
13794,1,closer/close,English,peach
13795,0,closer/close,English,hot pink
13796,0,equal/far,English,brown
13797,0,equal/far,English,hot purple
13798,0,further/split,English,boring grey
13799,1,equal/far,English,peach
13800,0,closer/close,English,boring grey
13801,0,further/split,English,purple shade
13802,0,closer/close,English,"hot purple, not the one you clicked before, lol"
13803,0,equal/far,English,"light green, apple jacks"
13804,0,closer/close,English,hot purple
13805,0,closer/close,English,"grey brown, dark"
13806,0,equal/far,English,yellow mango
13807,0,equal/far,English,lime green
13808,0,equal/far,English,purple
13809,0,further/split,English,hot purple
13810,0,equal/far,English,hot purple
13811,0,closer/close,English,dark grey
13812,0,equal/far,English,orange
13813,0,further/split,English,watermelon green
13814,0,further/split,English,lime green
13815,0,equal/far,English,mango yellow
13816,0,equal/far,English,hot purple
13817,0,further/split,English,blue dark
13818,0,further/split,English,dark blue purple
13819,1,further/split,English,teal
13820,0,further/split,English,hot pink
13821,0,further/split,English,"watermelong green, not lime green"
13822,0,equal/far,English,purple
13823,0,further/split,English,Caca Brown!
13824,1,equal/far,English,dark teal
13825,0,further/split,English,green
13826,0,equal/far,English,grey
13827,1,further/split,English,mauve
13828,0,equal/far,English,pink
13829,0,closer/close,English,bright green
13830,0,equal/far,English,dull green
13831,0,equal/far,English,red
13832,0,equal/far,English,brown
13833,0,equal/far,English,purple
13834,0,closer/close,English,darkest green
13835,0,closer/close,English,the one with the least blue
13836,0,further/split,English,dull purple
13837,0,equal/far,English,blue
13838,0,further/split,English,grey
13839,0,further/split,English,blue
13840,0,further/split,English,brightest purple
13841,1,closer/close,English,light tan
13842,1,equal/far,English,teal
13843,0,further/split,English,dull purple
13844,0,further/split,English,green not light
13845,0,further/split,English,bluest blue
13846,0,closer/close,English,pale green
13847,0,further/split,English,pale red
13848,0,closer/close,English,brightest green
13849,0,further/split,English,"green, NOT the bright one"
13850,0,closer/close,English,brownish one
13851,0,closer/close,English,grey with a hint of purple
13852,0,equal/far,English,pink
13853,0,equal/far,English,grey
13854,0,equal/far,English,green
13855,0,further/split,English,grey
13856,1,closer/close,English,darker teal
13857,0,closer/close,English,bright green
13858,0,closer/close,English,pale green NOT the actual green
13859,0,closer/close,English,brightest purple
13860,0,equal/far,English,orange
13861,1,further/split,English,dark teal
13862,0,equal/far,English,green
13863,0,equal/far,English,purplish blue
13864,0,closer/close,English,darkest color
13865,0,closer/close,English,darker pink
13866,0,further/split,English,purple
13867,0,closer/close,English,dull purple
13868,1,further/split,English,aqua
13869,0,further/split,English,purple
13870,0,equal/far,English,grey
13871,0,closer/close,English,brighter green
13872,0,equal/far,English,green
13873,0,further/split,English,more reddish
13874,0,equal/far,English,its the color of sand
13875,0,further/split,English,looks more mustard yellow than greenish yellow
13876,0,closer/close,English,closer to grass green than fluorescent
13877,0,closer/close,English,its the not bright pink one
13878,0,closer/close,English,the bright pink but not purplish
13879,0,further/split,English,"not bright green, not brown, kinda greenish brown"
13880,0,equal/far,English,green
13881,0,equal/far,English,blue
13882,0,equal/far,English,pink
13883,0,equal/far,English,blue
13884,0,closer/close,English,"its not yellow, the green thats less yellowy"
13885,0,equal/far,English,purple
13886,0,equal/far,English,"kinda mauvey color, not grey, not pink"
13887,0,equal/far,English,yellow
13888,0,further/split,English,yellow
13889,0,equal/far,English,pink
13890,0,equal/far,English,orange
13891,0,further/split,English,bright pink
13892,0,further/split,English,green
13893,0,equal/far,English,green
13894,1,further/split,English,peach
13895,0,closer/close,English,its the brownish green one
13896,0,further/split,English,brightest pink
13897,0,closer/close,English,grey
13898,0,further/split,English,less fluorescent looking pink
13899,0,closer/close,English,its the most orange one
13900,0,closer/close,English,"not blue not purple, looks kinda purply grey"
13901,0,further/split,English,its the green with more blue in it than yellow
13902,0,closer/close,English,"not pink, not greyish, just purple"
13903,0,further/split,English,more dull yellow looking
13904,0,equal/far,English,greyish blue
13905,0,closer/close,English,the most blue
13906,0,closer/close,English,the lighter of the two blues
13907,0,further/split,English,purple
13908,0,further/split,English,mustard yellow
13909,0,closer/close,English,its the blue one that is a lighter shade
13910,0,closer/close,English,its the brown one that has more yellow in it
13911,0,further/split,English,its the green one
13912,0,further/split,English,dull purple
13913,0,equal/far,English,orange
13914,0,further/split,English,true grey not the greyish green one
13915,0,equal/far,English,pink
13916,0,closer/close,English,reddish pink but not the dull looking one
13917,0,further/split,English,mustard yellow
13918,0,equal/far,English,blue
13919,0,equal/far,English,purple
13920,0,further/split,English,brown
13921,0,closer/close,English,olive green
13922,0,closer/close,English,brown
13923,0,further/split,English,green
13924,0,further/split,English,blue gray
13925,0,equal/far,English,gray
13926,0,further/split,English,lime green
13927,0,equal/far,English,yellow
13928,0,equal/far,English,green
13929,0,closer/close,English,gray
13930,0,closer/close,English,bright blue
13931,0,equal/far,English,brownish
13932,0,closer/close,English,dull green
13933,0,equal/far,English,blue
13934,0,further/split,English,dull green
13935,0,further/split,English,blueish
13936,0,further/split,English,dull purple
13937,0,closer/close,English,darkest
13938,0,closer/close,English,gray purple
13939,0,closer/close,English,gray blue
13940,0,equal/far,English,red
13941,0,further/split,English,olive green
13942,0,closer/close,English,ddark purple
13943,0,equal/far,English,blue
13944,0,closer/close,English,bright green
13945,0,closer/close,English,bight green
13946,0,further/split,English,blue
13947,0,further/split,English,bright purple
13948,0,equal/far,English,green
13949,0,further/split,English,green
13950,0,further/split,English,tanish brown
13951,0,closer/close,English,darkest one
13952,0,equal/far,English,blue
13953,0,further/split,English,darker green
13954,0,equal/far,English,dark green
13955,0,equal/far,English,gray
13956,0,further/split,English,bright blue
13957,0,equal/far,English,yellowish
13958,0,equal/far,English,grayish
13959,0,closer/close,English,gray blue
13960,0,further/split,English,brighter pink
13961,0,equal/far,English,pink
13962,0,closer/close,English,brighter green
13963,0,closer/close,English,caca green
13964,0,further/split,English,grey
13965,0,equal/far,English,red
13966,0,equal/far,English,blue
13967,0,equal/far,English,blue
13968,0,further/split,English,hot pink
13969,0,closer/close,English,dark blue
13970,0,equal/far,English,light blue
13971,0,further/split,English,ilght purple
13972,0,further/split,English,dark blue
13973,0,further/split,English,grey
13974,0,equal/far,English,yellow
13975,0,further/split,English,blue
13976,1,closer/close,English,teal
13977,0,closer/close,English,purple pink
13978,0,equal/far,English,brown
13979,0,further/split,English,green not neon
13980,0,equal/far,English,lime green
13981,0,equal/far,English,blue
13982,0,further/split,English,red
13983,0,equal/far,English,grey
13984,0,equal/far,English,blue
13985,0,closer/close,English,blue green neon
13986,0,closer/close,English,grey
13987,0,closer/close,English,red
13988,0,closer/close,English,blue
13989,0,closer/close,English,hot pink purple
13990,0,closer/close,English,"brown, not lite"
13991,0,further/split,English,dark purple
13992,0,equal/far,English,dark purple
13993,0,closer/close,English,light purple
13994,1,further/split,English,green aqua
13995,0,equal/far,English,pink purple
13996,0,further/split,English,mango orange
13997,0,closer/close,English,green
13998,0,further/split,English,grey
13999,0,closer/close,English,lime green
14000,0,further/split,English,brown
14001,0,closer/close,English,pink
14002,0,closer/close,English,yellow green
14003,0,equal/far,English,pink
14004,0,equal/far,English,mango orange
14005,0,equal/far,English,blue
14006,0,closer/close,English,"lime green, yellow"
14007,0,further/split,English,lime green
14008,1,further/split,English,peach
14009,0,further/split,English,red
14010,0,further/split,English,orange
14011,0,further/split,English,blue
14012,0,closer/close,English,dark purple
14013,0,closer/close,English,dark pink
14014,0,equal/far,English,green
14015,0,closer/close,English,grey
14016,0,closer/close,English,dark pink
14017,0,equal/far,English,pink
14018,0,further/split,English,dark grey
14019,0,closer/close,English,yellow
14020,0,equal/far,English,purple
14021,0,equal/far,English,brown
14022,0,equal/far,English,dark green
14023,0,closer/close,English,darkest green
14024,0,further/split,English,dark green
14025,0,closer/close,English,dark purple
14026,0,further/split,English,green
14027,0,equal/far,English,brown
14028,0,equal/far,English,yellow
14029,0,closer/close,English,blue
14030,0,further/split,English,grey
14031,0,further/split,English,darkest grey
14032,0,closer/close,English,dark green
14033,0,further/split,English,pink
14034,0,equal/far,English,green
14035,0,equal/far,English,brown
14036,0,equal/far,English,brown
14037,0,closer/close,English,brown
14038,0,equal/far,English,green
14039,0,further/split,English,blue
14040,0,further/split,English,dark green
14041,0,equal/far,English,pink
14042,0,further/split,English,dark green
14043,0,closer/close,English,light purple
14044,0,further/split,English,brown
14045,0,further/split,English,purple
14046,0,closer/close,English,purple
14047,0,further/split,English,pink
14048,0,equal/far,English,green
14049,0,further/split,English,brown
14050,0,closer/close,English,dark grey
14051,0,further/split,English,yellow
14052,0,further/split,English,green
14053,0,closer/close,English,dark green
14054,0,closer/close,English,light green
14055,0,equal/far,English,grey
14056,0,equal/far,English,grey
14057,0,further/split,English,brown
14058,0,closer/close,English,dark green
14059,0,equal/far,English,purple
14060,0,equal/far,English,pink
14061,0,closer/close,English,grey
14062,0,further/split,English,purple
14063,0,equal/far,English,green
14064,0,further/split,English,lighter grey
14065,0,further/split,English,orange
14066,0,closer/close,English,blueish grey
14067,0,further/split,English,neon green
14068,0,equal/far,English,pink
14069,0,equal/far,English,green
14070,0,closer/close,English,grey
14071,0,further/split,English,darker grey
14072,0,further/split,English,darker green
14073,0,closer/close,English,yellowish
14074,0,further/split,English,darker grey?
14075,0,further/split,English,true blue
14076,0,closer/close,English,grey
14077,0,further/split,English,greenish
14078,0,equal/far,English,blue
14079,0,equal/far,English,pink
14080,0,closer/close,English,"purple, less pink"
14081,0,further/split,English,darker green
14082,0,closer/close,English,darker green
14083,0,closer/close,English,"blue, more blue than grey"
14084,0,closer/close,English,"lightest purple, brightest"
14085,0,further/split,English,dull orange
14086,0,further/split,English,purple
14087,0,equal/far,English,"grey, reddish hue"
14088,0,closer/close,English,purple
14089,0,equal/far,English,blue
14090,0,equal/far,English,blue
14091,0,closer/close,English,olive
14092,0,further/split,English,purple
14093,0,equal/far,English,grey
14094,0,equal/far,English,purple
14095,0,closer/close,English,"grey, greenish hue"
14096,0,closer/close,English,blue
14097,0,equal/far,English,green
14098,0,closer/close,English,dull green
14099,0,equal/far,English,dull blue
14100,1,further/split,English,teal
14101,0,further/split,English,dull purplish brownish
14102,0,closer/close,English,dull blueish
14103,0,closer/close,English,light orange
14104,0,further/split,English,light green
14105,0,equal/far,English,green
14106,0,further/split,English,brown
14107,0,further/split,English,dark blue
14108,0,further/split,English,green
14109,0,further/split,English,grey
14110,0,closer/close,English,pink
14111,0,closer/close,English,blue
14112,0,equal/far,English,pink
14113,0,closer/close,English,"dang, 2 look the same >:o   grey one that is a bit lighter"
14114,0,closer/close,English,more purple maybe
14115,0,closer/close,English,brighter bluish purple one
14116,0,equal/far,English,purple
14117,0,further/split,English,blue
14118,0,closer/close,English,green
14119,0,closer/close,English,green
14120,0,closer/close,English,darker one
14121,0,equal/far,English,purple pink one
14122,0,equal/far,English,purple
14123,0,closer/close,English,grey
14124,1,equal/far,English,peach
14125,0,further/split,English,pink
14126,0,further/split,English,"blue, not the purple blue"
14127,0,closer/close,English,"blue, not the ones that have hint of purple colors"
14128,0,equal/far,English,pink
14129,0,equal/far,English,blue
14130,0,further/split,English,yellow
14131,0,equal/far,English,grey
14132,0,closer/close,English,"brighter purple one, not the one that has pink color"
14133,0,equal/far,English,grey
14134,1,closer/close,English,drab olive green one
14135,0,closer/close,English,"medium purple one, not the grey tinted one and not the brighter one"
14136,0,further/split,English,olive green.  I am bad with descriptions :P
14137,0,equal/far,English,purple
14138,0,further/split,English,purple
14139,0,closer/close,English,purplish one
14140,0,further/split,English,lighter purple one
14141,0,closer/close,English,pink
14142,0,closer/close,English,lime green
14143,0,closer/close,English,"ughhh...ummm, not the grey one and not the purple one...its more blue"
14144,0,equal/far,English,awesome!  purple
14145,0,further/split,English,pink brown one
14146,0,equal/far,English,yellow
14147,0,further/split,English,blue
14148,1,equal/far,English,tan
14149,0,further/split,English,lime green
14150,1,closer/close,English,"brighter purple one, not pink and not drab purple"
14151,0,further/split,English,more purple one
14152,0,further/split,English,other is more blue
14153,1,further/split,English,"take your pick lol, it's teal colored one"
14154,0,further/split,English,more blue maybe
14155,0,equal/far,English,"wow, great job :-D  orange!"
14156,0,equal/far,English,green
14157,0,further/split,English,brighter purple
14158,0,equal/far,English,mint green
14159,0,closer/close,English,"Was nice playing with you, you did great!  bluish purple one"
14160,0,further/split,English,blue
14161,0,closer/close,English,more purple than blue
14162,1,closer/close,English,mauve
14163,0,equal/far,English,yellow
14164,0,further/split,English,light purple
14165,0,further/split,English,purple
14166,0,equal/far,English,yellow
14167,0,further/split,English,blue
14168,0,equal/far,English,yellow
14169,0,equal/far,English,purple
14170,0,equal/far,English,green
14171,1,equal/far,English,Do 10 of these and your gold
14172,0,equal/far,English,green
14173,0,equal/far,English,purple
14174,0,further/split,English,yellow
14175,0,equal/far,English,green
14176,0,further/split,English,greenish gray
14177,1,further/split,English,mauve
14178,0,closer/close,English,purple less blue
14179,1,equal/far,English,mauve
14180,0,equal/far,English,orange
14181,0,closer/close,English,not lime but the darker of the other two colors
14182,0,closer/close,English,darker blue
14183,0,equal/far,English,purple
14184,0,closer/close,English,dark purple
14185,0,closer/close,English,not blue
14186,0,closer/close,English,blue
14187,0,further/split,English,or blue
14188,0,equal/far,English,pink
14189,1,closer/close,English,mauve
14190,0,equal/far,English,blue
14191,0,equal/far,English,red
14192,0,further/split,English,green
14193,0,closer/close,English,gray more blue in it
14194,0,closer/close,English,gray closest to black?
14195,0,closer/close,English,gray with more color or less color
14196,0,closer/close,English,less green in it
14197,0,further/split,English,blueish green
14198,0,further/split,English,darker purp;e
14199,0,closer/close,English,more blue
14200,0,further/split,English,closer to blue
14201,1,further/split,English,more tan in it
14202,0,further/split,English,darker orlighter
14203,0,further/split,English,darker
14204,0,equal/far,English,green
14205,0,equal/far,English,red
14206,0,closer/close,English,pinkish gray
14207,0,further/split,English,pink
14208,0,closer/close,English,blue
14209,0,closer/close,English,olive green
14210,0,further/split,English,dark purple
14211,0,closer/close,English,lighter orange
14212,0,closer/close,English,gray
14213,0,further/split,English,gray
14214,0,equal/far,English,green
14215,0,equal/far,English,Click the orange box
14216,0,further/split,English,Click the bright pink box.
14217,0,further/split,English,Click the darker green box.
14218,0,further/split,English,Click the brighter green box.
14219,0,equal/far,English,Click the red box.
14220,0,closer/close,English,Click the darkest green box.
14221,0,equal/far,English,Click the yellow box.
14222,0,equal/far,English,Click the blue box.
14223,0,closer/close,English,Click the most muted pink box.
14224,0,closer/close,English,Click the pink box.
14225,0,closer/close,English,Click the darker grey box.
14226,0,equal/far,English,Click the true blue box.
14227,0,further/split,English,Click the darker green box.
14228,0,further/split,English,Click the yellow box.
14229,0,further/split,English,Click the muted salmon pink box.
14230,0,equal/far,English,Click the grey box.
14231,0,further/split,English,Click the more muted pink box.
14232,0,closer/close,English,Click the pea green box.
14233,0,closer/close,English,Click the lightest purple box.
14234,0,closer/close,English,Click the khaki green box.
14235,0,further/split,English,Click the bluer box.
14236,1,closer/close,English,Click the muted yellow tan box.
14237,0,further/split,English,Click the grey box.
14238,1,closer/close,English,Click the middle shade of mauve box.
14239,0,equal/far,English,Click the yellow box.
14240,0,further/split,English,Click the greenish box.
14241,0,further/split,English,Click the darker blue-purple box.
14242,0,closer/close,English,Click the muted pea green box.
14243,0,equal/far,English,Click the blue box.
14244,0,equal/far,English,Click the green box.
14245,0,equal/far,English,Click the green box.
14246,0,closer/close,English,Click the darkest color.
14247,0,closer/close,English,Click the middle green color.
14248,0,further/split,English,Click the true green box.
14249,0,closer/close,English,Click the grey box.
14250,0,equal/far,English,Click the purple box.
14251,1,further/split,English,Click the more vivid mauve box.
14252,0,equal/far,English,Click the pink box.
14253,0,equal/far,English,Click the green box.
14254,1,equal/far,English,Click the muted mauve box.
14255,0,closer/close,English,Click the bright lime green box.
14256,0,further/split,English,Click the blue box.
14257,0,equal/far,English,Click the green box.
14258,0,closer/close,English,Click the muted salmon pink.
14259,0,closer/close,English,Click the coolest mint green box.
14260,0,equal/far,English,Click the pink box.
14261,1,further/split,English,Click the bright light teal box.
14262,0,equal/far,English,Click the blue box.
14263,0,closer/close,English,it is the medium bright one with a pinkish hue
14264,0,further/split,English,It is the color of eggplant
14265,1,closer/close,English,the most drab
14266,0,further/split,English,the color of peas
14267,1,further/split,English,the drab one
14268,0,further/split,English,heart color
14269,0,further/split,English,ocean color
14270,0,equal/far,English,peas color
14271,0,closer/close,English,warm and eggplant ish color
14272,1,further/split,English,drab
14273,0,equal/far,English,pea color
14274,1,further/split,English,drab
14275,0,further/split,English,pumpkin color
14276,0,further/split,English,bright pea color
14277,0,equal/far,English,the color of turquiose stones
14278,0,equal/far,English,sun color
14279,0,equal/far,English,ocean color
14280,0,closer/close,English,darkest
14281,0,further/split,English,halloween color
14282,1,further/split,English,drab
14283,0,equal/far,English,sky color
14284,1,equal/far,English,darker drab
14285,0,equal/far,English,skin color
14286,0,further/split,English,lighest of the two the same ish color
14287,1,further/split,English,drab
14288,0,equal/far,English,darkest bright
14289,0,closer/close,English,not the brighter green
14290,0,closer/close,English,not the lime green?
14291,0,closer/close,English,"not really a lime, its like a dull green"
14292,0,closer/close,English,"the green color, same as the last one"
14293,0,closer/close,English,blue
14294,0,closer/close,English,bright green
14295,1,closer/close,English,turquoise
14296,0,equal/far,English,orange
14297,0,equal/far,English,purple
14298,0,further/split,English,purple
