gameid,time,roundNum,sender,contents
8799-c,1459882874173,9,speaker,"skies"
8799-c,1459882889455,10,speaker,"pale plum"
8799-c,1459882899322,11,speaker,"skies"
8799-c,1459882908752,12,speaker,"pale plum"
8799-c,1459882925845,13,speaker,"boring drab"
8799-c,1459882938506,14,speaker,"skies"
8799-c,1459882954688,15,speaker,"not blue or gray"
8799-c,1459882973588,16,speaker,"light lime"
8799-c,1459882984765,17,speaker,"pumpkin"
8799-c,1459882998410,18,speaker,"darker purple"
8799-c,1459883007351,19,speaker,"gray"
8799-c,1459883015968,20,speaker,"slate"
8799-c,1459883029290,21,speaker,"drab"
8799-c,1459883040635,21,speaker,"drab"
8799-c,1459883050832,22,speaker,"pale yellow"
8799-c,1459883062786,23,speaker,"gray"
8799-c,1459883075449,24,speaker,"brightest"
8799-c,1459883082684,25,speaker,"pumpkin"
8799-c,1459883097900,26,speaker,"robin's egg"
8799-c,1459883106006,27,speaker,"grape"
8799-c,1459883117885,28,speaker,"gray"
8799-c,1459883125174,29,speaker,"pink"
8799-c,1459883131892,30,speaker,"yellow"
8799-c,1459883144857,31,speaker,"brighter pink"
8799-c,1459883157393,32,speaker,"darker blue"
8799-c,1459883167688,33,speaker,"green"
8799-c,1459883177818,34,speaker,"purple"
8799-c,1459883184728,35,speaker,"blue"
8799-c,1459883192703,36,speaker,"green"
8799-c,1459883200481,37,speaker,"blue"
8799-c,1459883213564,38,speaker,"brown?"
8799-c,1459883221560,39,speaker,"purple"
8799-c,1459883236937,40,speaker,"light blue"
8799-c,1459883246218,41,speaker,"dull green"
8799-c,1459883255308,42,speaker,"mustard"
8799-c,1459883265965,43,speaker,"dark blue"
8799-c,1459883275365,44,speaker,"green"
8799-c,1459883282764,45,speaker,"brown"
8799-c,1459883295593,46,speaker,"medium blue"
8799-c,1459883304557,47,speaker,"green"
8799-c,1459883313650,48,speaker,"dull green"
8799-c,1459883324463,49,speaker,"dull gray"
8799-c,1459883331506,50,speaker,"gray"
3720-1,1459882834150,1,speaker,"grey"
3720-1,1459882862193,2,speaker,"light green"
3720-1,1459882877778,3,speaker,"purple"
3720-1,1459882888575,4,speaker,"grey"
3720-1,1459882902269,5,speaker,"grey"
3720-1,1459882938026,6,speaker,"gold"
3720-1,1459882949036,7,speaker,"purple"
3720-1,1459882990729,8,speaker,"pink"
3720-1,1459883009534,9,speaker,"blue"
3720-1,1459883022293,10,speaker,"pink"
3720-1,1459883064311,11,speaker,"bright green"
3720-1,1459883125304,12,listener,"dont worry about getting it percent just type the first thing that comes to mind. i have 8 mins to finish this"
3720-1,1459883133081,12,speaker,"pink"
3720-1,1459883141867,13,speaker,"yellow"
3720-1,1459883154085,14,speaker,"blue/green"
3720-1,1459883168992,15,speaker,"yellow/green"
3720-1,1459883177892,16,speaker,"green"
3720-1,1459883190532,17,speaker,"purple/pink"
3720-1,1459883205536,18,speaker,"yellow"
3720-1,1459883213857,19,speaker,"yellow"
3720-1,1459883222227,20,speaker,"grey"
3720-1,1459883232371,21,speaker,"green"
3720-1,1459883246243,22,speaker,"purple"
3720-1,1459883254539,23,speaker,"green"
3720-1,1459883271382,24,speaker,"dark green"
3720-1,1459883280406,25,speaker,"green"
3720-1,1459883291827,26,speaker,"pink"
3720-1,1459883302928,27,speaker,"dark purple"
3720-1,1459883314499,28,speaker,"light blue"
3720-1,1459883325513,29,speaker,"purple"
3720-1,1459883334052,30,speaker,"yellow"
3720-1,1459883342062,31,speaker,"red"
3720-1,1459883350177,32,speaker,"pink"
3720-1,1459883358529,33,speaker,"grey"
3720-1,1459883369702,34,speaker,"bright green"
3720-1,1459883380419,35,speaker,"blue"
3720-1,1459883389176,36,speaker,"yellow"
3720-1,1459883397417,37,speaker,"pink"
3720-1,1459883406057,38,speaker,"green"
3720-1,1459883416787,39,speaker,"green"
3720-1,1459883430341,40,speaker,"bright blue"
3720-1,1459883439285,41,speaker,"purple"
3720-1,1459883447159,42,speaker,"purple"
3720-1,1459883455364,43,speaker,"green"
3720-1,1459883463112,44,speaker,"blue"
3720-1,1459883470925,45,speaker,"green"
3720-1,1459883479347,46,speaker,"green"
3720-1,1459883487564,47,speaker,"pink"
3720-1,1459883495240,48,speaker,"green"
3720-1,1459883505424,49,speaker,"grey"
3720-1,1459883515363,50,speaker,"dark blue"
4117-0,1459882901442,1,speaker,"light color"
4117-0,1459882928183,2,speaker,"lighter blue"
4117-0,1459882937750,3,speaker,"bright color"
4117-0,1459882948335,4,speaker,"grass color"
4117-0,1459882959670,5,speaker,"girl color"
4117-0,1459882969096,6,speaker,"girl color"
4117-0,1459882984900,7,speaker,"muted color"
4117-0,1459882999075,8,speaker,"slightly lighter green"
4117-0,1459883011959,9,speaker,"yellow ish color"
4117-0,1459883026931,10,speaker,"brighter pink"
4117-0,1459883037381,11,speaker,"blue color"
4117-0,1459883051901,12,speaker,"brightest color"
4117-0,1459883063220,13,speaker,"matte pink"
4117-0,1459883076485,14,speaker,"dullest color"
4117-0,1459883090778,15,speaker,"light green"
4117-0,1459883098284,16,speaker,"pink"
4117-0,1459883106759,17,speaker,"pink"
4117-0,1459883116164,18,speaker,"bright teal"
4117-0,1459883129423,19,speaker,"redish color"
4117-0,1459883139569,20,speaker,"brightest color"
4117-0,1459883158599,21,speaker,"slightly green ish yellow grey"
4117-0,1459883172628,22,speaker,"matte green"
4117-0,1459883180719,23,speaker,"purple"
4117-0,1459883190227,24,speaker,"blue purple"
4117-0,1459883198690,25,speaker,"purple"
4117-0,1459883206470,26,speaker,"pink"
4117-0,1459883217233,27,speaker,"pink"
4117-0,1459883225738,28,speaker,"dullest color"
4117-0,1459883235459,29,speaker,"purple ish color"
4117-0,1459883247169,30,speaker,"green ish color"
4117-0,1459883258972,31,speaker,"mid range green"
4117-0,1459883267520,32,speaker,"orange"
4117-0,1459883278223,33,speaker,"bright pink"
4117-0,1459883285903,34,speaker,"yellow"
4117-0,1459883295646,35,speaker,"orange "
4117-0,1459883310097,36,speaker,"bright yellow green"
4117-0,1459883318556,37,speaker,"grey"
4117-0,1459883330970,38,speaker,"brightest color"
4117-0,1459883344705,39,speaker,"dullest color"
4117-0,1459883355514,40,speaker,"brightest color"
4117-0,1459883366815,41,speaker,"dull pink"
4117-0,1459883376395,42,speaker,"blue"
4117-0,1459883386011,43,speaker,"dull yellow"
4117-0,1459883399070,44,speaker,"blue ish purple"
4117-0,1459883410200,45,speaker,"purple"
4117-0,1459883421844,46,speaker,"pink"
4117-0,1459883431488,47,speaker,"dull pink"
4117-0,1459883441071,48,speaker,"pink"
4117-0,1459883453734,49,speaker,"birght neon pink"
4117-0,1459883465895,50,speaker,"dull red"
9114-e,1459883611609,1,speaker,"pick blue"
9114-e,1459883626201,2,speaker,"pick the middle shade of purple"
9114-e,1459883651003,3,speaker,"middle shade of green. not the middle box, the middle color shade"
9114-e,1459883660727,3,speaker,"theres dark, medium and light"
9114-e,1459883673856,4,speaker,"pick green"
9114-e,1459883689461,5,speaker,"bright purple"
9114-e,1459883697800,6,speaker,"yellow"
9114-e,1459883712235,7,speaker,"the neon green"
9114-e,1459883720215,8,speaker,"red"
9114-e,1459883730713,9,speaker,"the darker pink"
9114-e,1459883750019,10,speaker,"gray"
9114-e,1459883763323,11,speaker,"light purple"
9114-e,1459883773981,12,speaker,"brown"
9114-e,1459883785522,13,speaker,"bluish purple"
9114-e,1459883802837,14,speaker,"green, not the yellow one"
9114-e,1459883816547,15,speaker,"not any of the regular greens"
9114-e,1459883827081,16,speaker,"red"
9114-e,1459883836316,17,speaker,"pink"
9114-e,1459883844521,18,speaker,"teal"
9114-e,1459883853248,19,speaker,"teal"
9114-e,1459883869991,20,speaker,"yellowish green"
9114-e,1459883882246,21,speaker,"bright green"
9114-e,1459883891994,22,speaker,"green"
9114-e,1459883909510,23,speaker,"not the usual blue, the other one"
9114-e,1459883918731,24,speaker,"blue"
9114-e,1459883935218,25,speaker,"the purple that is closer to the brown"
9114-e,1459883945882,26,speaker,"blue"
9114-e,1459883957131,27,speaker,"blue"
9114-e,1459883964956,28,speaker,"blue"
9114-e,1459883972133,29,speaker,"green"
9114-e,1459883989579,30,speaker,"the green that doesnt match the other green and blue"
9114-e,1459884004220,31,speaker,"yellow"
9114-e,1459884014760,32,speaker,"bright green"
9114-e,1459884025741,33,speaker,"dim purple"
9114-e,1459884039110,34,speaker,"brightest purple, closer to pink"
9114-e,1459884048053,35,speaker,"purple"
9114-e,1459884056546,36,speaker,"purple"
9114-e,1459884073780,37,speaker,"the purple that has no pink shading at all"
9114-e,1459884085691,38,speaker,"brownish gold"
9114-e,1459884096157,39,speaker,"dim blue"
9114-e,1459884105853,40,speaker,"reddish brown"
9114-e,1459884114973,41,speaker,"purple"
9114-e,1459884131027,42,speaker,"the brownish green"
9114-e,1459884139935,43,speaker,"bright green"
9114-e,1459884147976,44,speaker,"purple"
9114-e,1459884157756,45,speaker,"purple"
9114-e,1459884173161,46,speaker,"the darker green"
9114-e,1459884182370,47,speaker,"green"
9114-e,1459884189461,48,speaker,"green"
9114-e,1459884197986,49,speaker,"purple"
9114-e,1459884206265,50,speaker,"yellow"
5507-1,1459883708835,1,speaker,"brightest green"
5507-1,1459883728546,2,speaker,"greenish"
5507-1,1459883737911,3,speaker,"red"
5507-1,1459883748089,4,speaker,"tan"
5507-1,1459883764002,5,speaker,"olive"
5507-1,1459883786758,6,speaker,"olive"
5507-1,1459883798523,7,speaker,"purple"
5507-1,1459883815809,8,speaker,"darkest purple"
5507-1,1459883829052,9,speaker,"purple"
5507-1,1459883838270,10,speaker,"grey"
5507-1,1459883861644,11,speaker,"dull but not dullest"
5507-1,1459883881471,12,speaker,"green"
5507-1,1459883896937,13,speaker,"brightest fusia"
5507-1,1459883912057,14,speaker,"orange"
5507-1,1459883920730,15,speaker,"grey"
5507-1,1459883929901,16,speaker,"purple"
5507-1,1459883941156,17,speaker,"blue"
5507-1,1459883949999,18,speaker,"green"
5507-1,1459883963792,19,speaker,"darker orange"
5507-1,1459883983765,20,speaker,"blackest grey"
5507-1,1459883994243,21,speaker,"purple"
5507-1,1459884003608,22,speaker,"orange"
5507-1,1459884015229,23,speaker,"bright bright "
5507-1,1459884026794,24,speaker,"purple/fusia"
5507-1,1459884036312,25,speaker,"grey"
5507-1,1459884047560,26,speaker,"dull green"
5507-1,1459884059698,27,speaker,"bright bright green"
5507-1,1459884069603,28,speaker,"grey"
5507-1,1459884079914,29,speaker,"chartreuse"
5507-1,1459884097362,30,speaker,"grey blue"
5507-1,1459884107507,31,speaker,"greenish"
5507-1,1459884117718,32,speaker,"army green"
5507-1,1459884129418,33,speaker,"orange"
5507-1,1459884143281,34,speaker,"bluer purple"
5507-1,1459884170147,35,speaker,"red brown purple"
5507-1,1459884182872,36,speaker,"army green"
5507-1,1459884192288,37,speaker,"grey blue"
5507-1,1459884205666,38,speaker,"skyer blue"
5507-1,1459884217244,39,speaker,"purple"
5507-1,1459884225214,40,speaker,"grey"
5507-1,1459884234117,41,speaker,"bright blue"
5507-1,1459884246765,42,speaker,"purple red"
5507-1,1459884258615,43,speaker,"grey silver"
5507-1,1459884267733,44,speaker,"orange"
5507-1,1459884278549,45,speaker,"grey silver"
5507-1,1459884292699,46,speaker,"greener"
5507-1,1459884302607,47,speaker,"yellower"
5507-1,1459884316208,48,speaker,"army green"
5507-1,1459884326385,49,speaker,"blue"
5507-1,1459884335003,50,speaker,"red"
7584-c,1459883890482,1,listener,"hi"
7584-c,1459883908237,1,speaker,"It is the neonish green colored one.  the other are olive and yellow green to me~~~"
7584-c,1459883911500,1,speaker,"Hi"
7584-c,1459883921498,2,speaker,"Orange"
7584-c,1459883934285,3,speaker,"Lighter blue"
7584-c,1459883944828,4,speaker,"Purple"
7584-c,1459883956412,5,speaker,"neon green"
7584-c,1459883979469,6,speaker,"Red - but not the bright one."
7584-c,1459883997645,7,speaker,"purple, not bluish purple"
7584-c,1459884008141,8,speaker,"sorry."
7584-c,1459884016796,8,speaker,"neon green again"
7584-c,1459884017237,8,listener,"ha no biggie"
7584-c,1459884032493,9,speaker,"dark yellow"
7584-c,1459884046413,10,speaker,"greenish"
7584-c,1459884060397,11,speaker,"magenta - bright"
7584-c,1459884070509,12,speaker,"neon green"
7584-c,1459884102143,13,speaker,"aqua - not the olive one or the blue grey.  "
7584-c,1459884124542,14,speaker,"grey or blue grey"
7584-c,1459884139982,15,speaker,"light purple"
7584-c,1459884168478,16,speaker,"purple greyish not.  Not olive or blue grey"
7584-c,1459884202657,17,speaker,"hard one.  more tan of the two greyish ones~~~"
7584-c,1459884213557,18,listener,"tough one"
7584-c,1459884216062,18,speaker,"grey"
7584-c,1459884225236,19,listener,"ha"
7584-c,1459884261300,19,listener,"drab green?"
7584-c,1459884263439,19,speaker,"green one.  to me it is the greenest~~~  Other two are blue grey and more dark olive grey?"
7584-c,1459884316287,20,speaker,"Olive green.  Other two are orange and what i'll call darkish neon green (yellowish)"
7584-c,1459884337344,21,speaker,"blue-grey"
7584-c,1459884365439,22,speaker,"not yellow two.  The right one is the olive green~~~"
7584-c,1459884404048,23,speaker,"the green-grey one.  The others to me are blue and pure grey~~~"
7584-c,1459884415984,24,speaker,"Blue"
7584-c,1459884430801,25,speaker,"brown?"
7584-c,1459884440833,26,speaker,"BLue"
7584-c,1459884493072,27,speaker,"I have it as a yellow green.  the others are blue grey and kind of green grey~~~"
7584-c,1459884496609,27,speaker,"Any thoughts?"
7584-c,1459884508510,28,listener,"oops"
7584-c,1459884509601,28,speaker,"purple"
7584-c,1459884519323,29,listener,"wow"
7584-c,1459884522417,29,speaker,"blue-grey"
7584-c,1459884556161,30,speaker,"to me darker of the two greens."
7584-c,1459884572418,31,speaker,"neon magenta"
7584-c,1459884591906,32,speaker,"tan/brown.  Not purplish or greenish~~~"
7584-c,1459884608627,33,speaker,"brown?"
7584-c,1459884621026,34,speaker,"neon magenta again."
7584-c,1459884628802,35,speaker,"sorry."
7584-c,1459884630242,35,listener,"close"
7584-c,1459884634786,35,speaker,"grey"
7584-c,1459884643410,36,speaker,"red"
7584-c,1459884650738,37,speaker,"grey"
7584-c,1459884661602,38,speaker,"argh"
7584-c,1459884673384,38,listener,"green neon or olive"
7584-c,1459884696546,38,speaker,"darker of the two greens.  To me the wrong ones are olive and brighter neon~~~"
7584-c,1459884697123,38,listener,"green, neon or olive"
7584-c,1459884703202,38,speaker,"green"
7584-c,1459884711315,39,speaker,"grey"
7584-c,1459884722803,40,speaker,"tan/brown"
7584-c,1459884737555,41,speaker,"grey (purple-grey"
7584-c,1459884756115,42,speaker,"same green we keep missing.~~~~~~~~~~~~"
7584-c,1459884781350,42,listener,"id say khaki, neon or green"
7584-c,1459884793227,42,listener,"the brighter of any color is the 'neon'"
7584-c,1459884798643,42,speaker,"not khaki.  To me it is the greener one~~~"
7584-c,1459884815076,43,speaker,"Orange"
7584-c,1459884831807,44,listener,"keep forgetting we don't see in other's order"
7584-c,1459884838996,44,speaker,"orange - not red-orange"
7584-c,1459884851412,45,speaker,"I keep wondering about monitor calibration.~~~~~~~~~~~~"
7584-c,1459884864292,45,speaker,"Greenish one.  Others are grey and magenta~~~~~~~~~"
7584-c,1459884877606,46,listener,"oh, and i'm color blind"
7584-c,1459884884730,46,listener,"j/k"
7584-c,1459884886677,46,speaker,"Ok.  NOT magenta~~~  Ha!"
7584-c,1459884914126,46,listener,"prison cell gray vs slate gray"
7584-c,1459884970285,46,listener,"slate = a little blue"
7584-c,1459884971829,46,speaker,"I think prison cell.  It is more green to me~~~  The other is more tan/grey~~~"
7584-c,1459884978378,47,listener,"ha argh"
7584-c,1459884981671,47,speaker,"purple"
7584-c,1459885005397,48,speaker,"OK.  Not Neon Magenta~~~"
7584-c,1459885014312,48,speaker,"It is the darker purple one."
7584-c,1459885063317,49,speaker,"Again not neon magenta.  I think I'd call it dark magenta~~~  the other is more red~~~  The right one seems more blue~~~"
7584-c,1459885092102,50,speaker,"dark purple."
7584-c,1459885097444,50,listener,"good job!"
1632-b,1459883933785,1,speaker,"blue square is the target"
1632-b,1459883960292,2,speaker,"the lighest purple is the target"
1632-b,1459883979811,3,speaker,"light green is the target"
1632-b,1459883994675,4,speaker,"sky blue is the target"
1632-b,1459884007819,5,speaker,"green is the one"
1632-b,1459884023076,6,speaker,"bright green is the one"
1632-b,1459884041900,7,speaker,"purple is the target"
1632-b,1459884055033,7,listener,"light or dark purple?"
1632-b,1459884066962,7,speaker,"light"
1632-b,1459884082431,8,speaker,"green is the one"
1632-b,1459884101979,9,speaker,"sky blue"
1632-b,1459884121539,9,listener,"Is it a darker shade or lighter shade of blue"
1632-b,1459884134671,9,speaker,"more greenish"
1632-b,1459884157686,10,speaker,"kind of like leaf green"
1632-b,1459884193474,11,speaker,"dull orange"
1632-b,1459884209124,12,speaker,"purple"
1632-b,1459884237324,13,speaker,"gray"
1632-b,1459884278028,14,speaker,"dark blue"
1632-b,1459884296236,15,speaker,"light blue"
1632-b,1459884321437,16,speaker,"dark green"
1632-b,1459884371842,17,speaker,"purple"
1632-b,1459884400669,18,speaker,"grayish blue"
1632-b,1459884426946,19,speaker,"gray"
1632-b,1459884464214,20,speaker,"lightest blue"
1632-b,1459884483693,21,speaker,"pink"
1632-b,1459884508988,22,speaker,"lightest out of the colors"
1632-b,1459884530117,23,speaker,"bright yellow"
1632-b,1459884581187,24,speaker,"medium blue"
1632-b,1459884606795,25,speaker,"pinkish purple"
1632-b,1459884636146,26,speaker,"green"
1632-b,1459884666413,27,speaker,"gray"
1632-b,1459884678127,28,speaker,"bright orange"
1632-b,1459884733648,29,speaker,"blue"
1632-b,1459884779641,30,speaker,"medium pink"
1632-b,1459884815447,31,speaker,"dull yellow"
1632-b,1459884860437,32,speaker,"bright blue"
1632-b,1459884906476,33,speaker,"lightest color"
1632-b,1459884940345,34,speaker,"violet"
1632-b,1459884968131,35,speaker,"bright violet"
1632-b,1459884987604,36,speaker,"bright pink"
1632-b,1459885110275,37,listener,"hello?"
1632-b,1459885179654,38,speaker,"medium purple"
1632-b,1459885218466,39,speaker,"bright pink"
1632-b,1459885237342,40,speaker,"bright green"
1632-b,1459885271789,41,speaker,"light blue"
1632-b,1459885317675,42,speaker,"light pink"
1632-b,1459885386966,43,speaker,"medium gray"
1632-b,1459885464559,44,speaker,"dullest color"
1632-b,1459885506798,45,speaker,"bright pink"
1632-b,1459885535473,46,speaker,"bright purple"
1632-b,1459885549678,47,speaker,"dull orange"
1632-b,1459885600642,48,speaker,"medium blue"
1632-b,1459885616557,49,speaker,"orange"
1632-b,1459885653891,50,speaker,"purple"
3412-4,1459884667849,1,speaker,"color of the sky"
3412-4,1459884685056,2,speaker,"bright color of the sky"
3412-4,1459884702176,3,speaker,"color of the sky on a dreary day"
3412-4,1459884715424,4,speaker,"color of the grass"
3412-4,1459884727439,5,speaker,"miss piggy"
3412-4,1459884734472,6,listener,"funny"
3412-4,1459884743110,6,speaker,"thanks, trying "
3412-4,1459884748422,6,speaker,"lighter color of the sky"
3412-4,1459884769310,7,speaker,"paler miss piggy"
3412-4,1459884786951,7,listener,"bright or pastel?"
3412-4,1459884790350,7,speaker,"pastel"
3412-4,1459884801157,8,speaker,"pastel grass"
3412-4,1459884823429,9,speaker,"bright like jewel tone"
3412-4,1459884833020,9,speaker,"made"
3412-4,1459884834820,9,speaker,"maybe"
3412-4,1459884841743,9,speaker,"like the sky"
3412-4,1459884842463,9,listener,"color of some fruit?"
3412-4,1459884844813,9,listener,"nvm"
3412-4,1459884845812,9,speaker,"not fruit"
3412-4,1459884856531,10,speaker,"grapes"
3412-4,1459884874563,11,speaker,"black and white together"
3412-4,1459884883659,12,speaker,"repeat"
3412-4,1459884903100,13,speaker,"color of the sky"
3412-4,1459884914085,14,speaker,"pastel"
3412-4,1459884931466,15,speaker,"brightess"
3412-4,1459884936385,15,speaker,"brightest"
3412-4,1459884945571,16,speaker,"closest to mud"
3412-4,1459884954889,17,speaker,"pea soup"
3412-4,1459884969258,17,listener,"brighter tone or darker?"
3412-4,1459884969501,17,speaker,"closer to the sun"
3412-4,1459884972162,17,speaker,"brighter"
3412-4,1459884981642,18,speaker,"muted"
3412-4,1459885003408,19,speaker,"darker sandy"
3412-4,1459885014928,20,speaker,"sky"
3412-4,1459885023896,21,speaker,"sky again"
3412-4,1459885045264,22,speaker,"muter closer to the sky"
3412-4,1459885047960,22,speaker,"muted"
3412-4,1459885057274,22,speaker,"paler like sky"
3412-4,1459885072601,23,speaker,"miss piggy"
3412-4,1459885075758,23,speaker,"we are great at this"
3412-4,1459885090639,24,speaker,"pale miss piggy"
3412-4,1459885111735,25,speaker,"ocean darker"
3412-4,1459885121806,26,speaker,"sun"
3412-4,1459885132415,27,speaker,"grass"
3412-4,1459885141141,28,speaker,"grass"
3412-4,1459885149629,29,speaker,"muted"
3412-4,1459885152942,29,speaker,"piggy"
3412-4,1459885160181,30,speaker,"grass"
3412-4,1459885176126,31,speaker,"muted sun"
3412-4,1459885188773,32,speaker,"dreary day"
3412-4,1459885197100,33,speaker,"grapes"
3412-4,1459885205836,34,speaker,"dreary day"
3412-4,1459885219628,35,speaker,"brighter sky"
3412-4,1459885236069,36,speaker,"combination sky and grass"
3412-4,1459885250619,37,speaker,"closer to piggy"
3412-4,1459885257787,37,speaker,"not fruit or apple"
3412-4,1459885269259,38,speaker,"miss piggy"
3412-4,1459885276627,39,speaker,"grass"
3412-4,1459885283698,40,speaker,"grapes"
3412-4,1459885294330,41,speaker,"pale"
3412-4,1459885297129,41,speaker,"pale grapes"
3412-4,1459885298922,41,speaker,"?"
3412-4,1459885314874,42,speaker,"darkest sky most different"
3412-4,1459885326282,43,speaker,"mud"
3412-4,1459885337297,44,speaker,"middle tone"
3412-4,1459885341954,44,speaker,"not bright"
3412-4,1459885348208,44,speaker,"not mud"
3412-4,1459885352019,44,listener,"brick?"
3412-4,1459885380512,45,speaker,"grass not bright not neutral "
3412-4,1459885392049,46,speaker,"sky"
3412-4,1459885400624,47,speaker,"tomato"
3412-4,1459885411807,48,speaker,"closest to grapes"
3412-4,1459885434774,48,listener,"sidewalk or sky?"
3412-4,1459885442350,48,speaker,"not sidewalk not sky"
3412-4,1459885451861,49,speaker,"sky not grapes"
3412-4,1459885468078,50,speaker,"brightest sky"
7883-3,1459885038644,1,speaker,"mauve"
7883-3,1459885053629,1,listener,"I do not know what that is.~~~~~~"
7883-3,1459885060334,1,speaker,"not gray, not pink"
7883-3,1459885070339,2,speaker,"green"
7883-3,1459885078838,3,speaker,"pink"
7883-3,1459885085368,4,speaker,"green"
7883-3,1459885094427,5,speaker,"mauve"
7883-3,1459885104771,6,speaker,"yellow"
7883-3,1459885111690,7,speaker,"blue"
7883-3,1459885122744,8,speaker,"pinkish gray"
7883-3,1459885133017,9,speaker,"green"
7883-3,1459885141100,10,speaker,"blue"
7883-3,1459885148182,11,speaker,"purple"
7883-3,1459885157190,12,speaker,"purple"
7883-3,1459885164190,13,speaker,"pink"
7883-3,1459885171761,14,speaker,"pink"
7883-3,1459885190256,15,speaker,"greenish-bluish"
7883-3,1459885203505,16,listener,"damnit"
7883-3,1459885204694,16,speaker,"purple"
7883-3,1459885211274,17,speaker,"red"
7883-3,1459885220248,18,speaker,"grayest"
7883-3,1459885236093,18,speaker,"the darkest one"
7883-3,1459885242994,19,speaker,"green"
7883-3,1459885252801,20,speaker,"purple"
7883-3,1459885260679,21,speaker,"purple"
7883-3,1459885273046,22,speaker,"darkest"
7883-3,1459885283577,23,speaker,"grayest"
7883-3,1459885293316,24,speaker,"blue bright"
7883-3,1459885299931,25,speaker,"pink"
7883-3,1459885308835,26,speaker,"gray"
7883-3,1459885318452,27,speaker,"blue-green"
7883-3,1459885327318,28,speaker,"blue"
7883-3,1459885334994,29,speaker,"bright blue"
7883-3,1459885341015,30,speaker,"pink"
7883-3,1459885346935,31,speaker,"orange"
7883-3,1459885353036,32,speaker,"red"
7883-3,1459885359608,33,listener,"miss clicked"
7883-3,1459885362494,33,speaker,"bright green"
7883-3,1459885372432,34,speaker,"medium pink"
7883-3,1459885383507,35,speaker,"greenish gray"
7883-3,1459885394506,36,speaker,"pinkish purple"
7883-3,1459885407549,37,speaker,"gray brown"
7883-3,1459885416615,38,speaker,"green"
7883-3,1459885424599,39,speaker,"dull yellow"
7883-3,1459885433340,40,speaker,"bright pink"
7883-3,1459885442217,41,speaker,"yellow"
7883-3,1459885451504,42,speaker,"brown"
7883-3,1459885460702,43,speaker,"green blue"
7883-3,1459885466845,44,speaker,"yellow"
7883-3,1459885473311,45,speaker,"gray"
7883-3,1459885484557,46,speaker,"grayest"
7883-3,1459885495147,47,speaker,"dull purple"
7883-3,1459885504935,48,speaker,"bluish purple"
7883-3,1459885511266,49,speaker,"blue"
7883-3,1459885520673,50,speaker,"bluish purple"
1325-8,1459885179681,1,speaker,"Hello"
1325-8,1459885182890,1,listener,"hi"
1325-8,1459885193037,1,speaker,"The color on the far left"
1325-8,1459885197408,1,listener,"no"
1325-8,1459885211826,1,listener,"need color name because they are all jumbled"
1325-8,1459885231221,1,speaker,"its like a light green color."
1325-8,1459885250806,2,speaker,"The color that looks like baby blue"
1325-8,1459885271918,3,speaker,"The color that looks purple"
1325-8,1459885289639,4,speaker,"The color that looks the lightest of blue"
1325-8,1459885304054,5,speaker,"The darkest blue."
1325-8,1459885320855,6,speaker,"The lightest blue"
1325-8,1459885335697,7,listener,"good these ones are all very different"
1325-8,1459885341679,7,speaker,"The darkest pink"
1325-8,1459885375496,8,speaker,"Closest looking to light gray"
1325-8,1459885393088,9,speaker,"Darkest pink"
1325-8,1459885405609,10,speaker,"Darkest purple"
1325-8,1459885434179,11,speaker,"Closest to gray"
1325-8,1459885448283,12,speaker,"A dark purple color"
1325-8,1459885458988,13,speaker,"Cloest to gray"
1325-8,1459885472722,14,speaker,"Closest to green"
1325-8,1459885484898,15,speaker,"Closest to orange"
1325-8,1459885499579,16,speaker,"Closest to lime yellow"
1325-8,1459885516611,17,speaker,"Lighest gray"
1325-8,1459885524101,17,listener,"haha this one sucks"
1325-8,1459885562457,18,speaker,"Cloest to tan brown"
1325-8,1459885576077,19,speaker,"Cloests color to green"
1325-8,1459885597062,20,speaker,"Cloest to gray"
1325-8,1459885647831,21,speaker,"Closest to tan brown"
1325-8,1459885692128,22,speaker,"Closest to turqouise"
1325-8,1459885720400,23,speaker,"Closest color to a green tone"
1325-8,1459885742529,24,speaker,"Darkest tone of green"
1325-8,1459885765817,25,speaker,"The darkest shade of green tone"
1325-8,1459885792721,26,speaker,"Closest to turqouise green"
1325-8,1459885807313,27,speaker,"lightest tone of purple"
1325-8,1459885825346,28,speaker,"Closest to a light brown"
1325-8,1459885838067,29,speaker,"closest color to gray"
1325-8,1459885860195,30,speaker,"closest to light green"
1325-8,1459885871091,31,speaker,"Darkest purple"
1325-8,1459885891860,32,speaker,"Closest to a light blue"
1325-8,1459885906853,33,speaker,"Closest to a bright yellow"
1325-8,1459885932076,34,speaker,"my timer is about to end. Sorry"
1325-8,1459885937451,34,listener,"umm"
1325-8,1459885944680,34,listener,"ok"
1325-8,1459885953318,35,speaker,"one sec"
1325-8,1459885962822,36,speaker,"I need to send a quick ticket"
1325-8,1459885976158,36,speaker,"closest to dark greeb"
1325-8,1459886011159,37,speaker,"closest to tan brown"
1325-8,1459886024223,38,speaker,"closes to bright pink"
1325-8,1459886044346,39,speaker,"closest to pink"
1325-8,1459886054719,40,speaker,"closest to purple"
1325-8,1459886064847,41,speaker,"closest to pink"
1325-8,1459886074217,42,speaker,"closest to bright green"
1325-8,1459886084656,43,speaker,"closest to light blue"
1325-8,1459886094444,44,speaker,"closest to blue"
1325-8,1459886114705,45,speaker,"closest to gray"
1325-8,1459886121745,46,speaker,"closest to red"
1325-8,1459886129548,47,speaker,"closest to brown"
