gameid,time,roundNum,condition,clickStatus,clickColH,clickColS,clickColL,clickLocS,clickLocL,alt1Status,alt1ColH,alt1ColS,alt1ColL,alt1LocS,alt1LocL,alt2Status,alt2ColH,alt2ColS,alt2ColL,alt2LocS,alt2LocL,targetD1Diff,targetD2Diff,D1D2Diff,outcome
7783-7,1459882820311,14,equal,target,41,84,50,1,3,distr2,158,91,50,2,1,distr1,204,2,50,3,2,35,44,38,true
7783-7,1459882831478,15,further,target,236,12,50,2,2,distr1,271,32,50,3,1,distr2,184,99,50,1,3,14,42,54,true
7783-7,1459882845030,16,further,target,256,31,50,3,1,distr2,50,26,50,2,2,distr1,206,31,50,1,3,19,52,38,true
7783-7,1459882873808,17,further,distr1,223,9,50,3,1,target,334,16,50,1,3,distr2,179,71,50,2,2,19,59,34,false
7783-7,1459882892893,18,closer,target,132,51,50,3,3,distr2,142,39,50,2,1,distr1,76,55,50,1,2,15,7,18,true
7783-7,1459882911080,19,closer,target,69,93,50,2,3,distr1,136,88,50,3,2,distr2,67,68,50,1,1,19,7,19,true
7783-7,1459882925930,20,closer,target,93,35,50,2,2,distr2,99,90,50,1,3,distr1,155,86,50,3,1,19,19,14,true
7783-7,1459882953394,21,closer,target,86,1,50,1,3,distr1,210,18,50,3,1,distr2,168,6,50,2,2,13,6,12,true
7783-7,1459882960325,22,closer,target,252,96,50,3,3,distr2,277,65,50,1,1,distr1,260,61,50,2,2,7,12,7,true
7783-7,1459882968440,23,further,target,252,57,50,2,3,distr1,268,46,50,3,1,distr2,60,20,50,1,2,8,64,60,true
7783-7,1459882979030,24,equal,target,191,73,50,2,2,distr1,102,48,50,1,3,distr2,309,64,50,3,1,43,57,88,true
7783-7,1459883010126,25,closer,distr1,326,42,50,2,3,distr2,324,69,50,3,2,target,336,37,50,1,1,5,10,6,false
7783-7,1459883020006,26,equal,target,56,59,50,3,2,distr2,92,94,50,1,1,distr1,221,76,50,2,3,75,21,76,true
7783-7,1459883037884,27,equal,target,255,6,50,3,1,distr1,40,31,50,2,3,distr2,169,69,50,1,2,29,38,35,true
7783-7,1459883061159,28,equal,distr1,41,91,50,1,2,distr2,77,53,50,3,3,target,18,66,50,2,1,28,51,29,false
7783-7,1459883085372,29,further,target,8,22,50,3,2,distr2,181,56,50,1,3,distr1,15,16,50,2,1,6,46,40,true
7783-7,1459883094297,30,equal,target,299,82,50,1,1,distr1,53,43,50,2,2,distr2,25,30,50,3,3,72,43,23,true
7783-7,1459883111217,31,further,target,125,7,50,1,2,distr1,192,6,50,2,1,distr2,23,77,50,3,3,10,36,33,true
7783-7,1459883121313,32,further,target,309,42,50,3,2,distr1,318,85,50,1,3,distr2,7,50,50,2,1,9,29,29,true
7783-7,1459883158167,33,equal,target,236,2,50,3,3,distr1,93,60,50,1,2,distr2,322,59,50,2,1,37,27,86,true
7783-7,1459883171142,34,equal,target,223,78,50,1,3,distr2,132,53,50,3,2,distr1,248,12,50,2,1,22,63,44,true
7783-7,1459883192691,35,further,target,284,38,50,2,1,distr2,100,83,50,1,3,distr1,259,84,50,3,2,17,92,78,true
7783-7,1459883211918,36,further,distr1,50,27,50,3,2,target,51,62,50,1,3,distr2,227,2,50,2,1,14,34,23,false
7783-7,1459883226054,37,closer,target,284,63,50,3,3,distr2,263,86,50,2,2,distr1,275,46,50,1,1,5,11,11,true
7783-7,1459883250576,38,further,target,142,40,50,3,1,distr1,97,26,50,1,2,distr2,129,97,50,2,3,10,21,25,true
7783-7,1459883264598,39,equal,target,54,38,50,1,2,distr1,4,62,50,3,3,distr2,342,0,50,2,1,44,26,28,true
7783-7,1459883290602,40,closer,target,286,98,50,1,2,distr2,319,52,50,3,3,distr1,295,34,50,2,1,13,16,8,true
7783-7,1459883323442,41,closer,distr2,168,96,50,2,2,distr1,129,54,50,3,3,target,144,82,50,1,1,9,15,19,false
7783-7,1459883340945,42,further,target,153,97,50,2,3,distr1,93,62,50,3,2,distr2,45,95,50,1,1,15,41,31,true
7783-7,1459883358484,43,further,target,177,67,50,1,3,distr2,3,21,50,3,2,distr1,170,76,50,2,1,8,51,55,true
7783-7,1459883368957,44,further,target,187,89,50,1,3,distr1,173,70,50,3,1,distr2,359,59,50,2,2,16,78,70,true
7783-7,1459883375918,45,equal,target,56,78,50,1,1,distr1,97,20,50,2,3,distr2,231,27,50,3,2,28,65,43,true
7783-7,1459883399240,46,closer,distr2,119,65,50,2,1,target,143,58,50,3,2,distr1,118,30,50,1,3,10,9,14,false
7783-7,1459883418639,47,further,target,247,25,50,2,3,distr1,284,86,50,3,2,distr2,346,63,50,1,1,19,31,30,true
7783-7,1459883437903,48,further,distr1,267,10,50,3,1,target,245,19,50,2,3,distr2,167,68,50,1,2,9,45,42,false
7783-7,1459883445074,49,equal,target,53,72,50,2,2,distr2,235,33,50,3,3,distr1,108,16,50,1,1,29,68,43,true
7783-7,1459883462777,50,equal,target,14,99,50,2,3,distr1,213,0,50,3,2,distr2,123,77,50,1,1,31,77,38,true
4793-5,1459882302465,1,equal,target,225,81,50,3,2,distr2,54,14,50,1,3,distr1,52,61,50,2,1,77,53,22,true
4793-5,1459882317920,2,closer,distr2,209,1,50,2,3,target,237,13,50,3,1,distr1,212,38,50,1,2,14,14,18,false
4793-5,1459882333448,3,equal,target,83,41,50,2,1,distr1,92,1,50,1,3,distr2,241,23,50,3,2,27,54,24,true
4793-5,1459882348040,4,equal,target,188,38,50,3,3,distr1,67,60,50,2,2,distr2,37,25,50,1,1,40,32,26,true
4793-5,1459882360054,5,further,target,261,42,50,3,3,distr1,297,14,50,1,2,distr2,33,85,50,2,1,18,59,43,true
4793-5,1459882376095,6,closer,target,359,38,50,3,3,distr2,2,54,50,2,1,distr1,345,58,50,1,2,8,7,11,true
4793-5,1459882385196,7,further,target,297,61,50,1,3,distr1,326,27,50,2,2,distr2,182,68,50,3,1,16,53,59,true
4793-5,1459882404591,8,further,target,34,10,50,3,2,distr2,20,66,50,2,3,distr1,106,6,50,1,1,12,23,33,true
4793-5,1459882419915,9,closer,target,144,85,50,3,2,distr2,108,28,50,1,1,distr1,136,32,50,2,3,18,19,5,true
4793-5,1459882438774,10,closer,distr1,126,64,50,2,1,distr2,147,98,50,3,3,target,141,71,50,1,2,5,8,10,false
4793-5,1459882447649,11,further,target,137,86,50,2,3,distr2,171,44,50,3,1,distr1,158,95,50,1,2,10,26,21,true
4793-5,1459882477547,12,closer,target,336,33,50,2,1,distr2,331,60,50,3,3,distr1,316,74,50,1,2,14,8,9,true
4793-5,1459882488916,13,equal,target,190,79,50,2,1,distr1,76,40,50,3,2,distr2,214,86,50,1,3,43,31,64,true
4793-5,1459882505999,14,closer,target,85,59,50,3,2,distr2,131,77,50,2,3,distr1,84,39,50,1,1,8,11,15,true
4793-5,1459882519684,15,further,target,332,5,50,3,3,distr1,29,20,50,1,2,distr2,4,53,50,2,1,14,24,23,true
4793-5,1459882527276,16,equal,target,116,32,50,1,2,distr1,344,37,50,2,3,distr2,242,40,50,3,1,63,57,29,true
4793-5,1459882553167,17,closer,distr1,231,19,50,1,2,distr2,15,7,50,3,3,target,328,7,50,2,1,15,8,19,false
4793-5,1459882562046,18,further,target,324,36,50,3,2,distr1,289,20,50,2,3,distr2,7,48,50,1,1,10,23,28,true
4793-5,1459882571566,19,equal,target,116,29,50,3,1,distr1,292,81,50,2,2,distr2,11,6,50,1,3,84,31,32,true
4793-5,1459882580203,20,closer,target,189,6,50,1,1,distr2,290,37,50,2,2,distr1,278,41,50,3,3,19,16,5,true
4793-5,1459882591214,21,further,target,194,25,50,2,3,distr1,114,7,50,3,2,distr2,247,11,50,1,1,17,22,24,true
4793-5,1459882600628,22,equal,target,218,49,50,1,2,distr2,276,59,50,3,3,distr1,172,47,50,2,1,38,24,50,true
4793-5,1459882608161,23,further,target,257,6,50,3,3,distr2,196,53,50,1,1,distr1,304,23,50,2,2,17,28,41,true
4793-5,1459882625137,24,closer,target,303,10,50,3,1,distr2,270,19,50,2,3,distr1,331,5,50,1,2,8,9,15,true
4793-5,1459882646183,25,closer,target,62,33,50,2,2,distr1,66,83,50,3,1,distr2,102,64,50,1,3,18,18,17,true
4793-5,1459882661528,26,closer,target,152,96,50,1,2,distr1,115,74,50,3,3,distr2,99,61,50,2,1,11,14,5,true
4793-5,1459882671070,27,closer,target,243,18,50,1,2,distr2,208,55,50,2,3,distr1,224,77,50,3,1,17,19,17,true
4793-5,1459882681004,28,further,target,237,65,50,3,1,distr1,266,89,50,1,2,distr2,119,13,50,2,3,9,50,49,true
4793-5,1459882689329,29,equal,target,182,94,50,3,1,distr1,128,17,50,2,3,distr2,251,1,50,1,2,30,40,23,true
4793-5,1459882700932,30,further,target,32,10,50,2,1,distr2,335,93,50,1,3,distr1,322,4,50,3,2,11,32,27,true
4793-5,1459882713575,31,closer,target,233,47,50,2,3,distr2,209,45,50,3,2,distr1,207,26,50,1,1,17,18,5,true
4793-5,1459882724165,32,equal,distr1,72,11,50,1,2,target,328,77,50,3,3,distr2,159,60,50,2,1,47,85,24,false
4793-5,1459882738053,33,further,target,199,16,50,1,2,distr2,9,49,50,3,1,distr1,197,5,50,2,3,6,39,30,true
4793-5,1459882750301,34,equal,target,279,55,50,3,3,distr1,11,14,50,2,1,distr2,121,31,50,1,2,32,55,37,true
4793-5,1459882764261,35,closer,target,298,60,50,3,2,distr1,289,25,50,2,1,distr2,302,38,50,1,3,13,7,7,true
4793-5,1459882774052,36,equal,target,78,87,50,3,2,distr2,168,39,50,1,1,distr1,277,88,50,2,3,103,32,48,true
4793-5,1459882784709,37,equal,target,201,64,50,2,3,distr1,192,2,50,1,1,distr2,140,40,50,3,2,21,42,27,true
4793-5,1459882796738,38,further,target,327,94,50,3,3,distr1,330,68,50,2,2,distr2,9,32,50,1,1,6,23,21,true
4793-5,1459882809550,39,further,target,75,26,50,2,3,distr2,340,58,50,1,1,distr1,112,49,50,3,2,15,57,79,true
4793-5,1459882826935,40,equal,target,90,46,50,3,3,distr1,334,76,50,1,1,distr2,45,68,50,2,2,77,25,58,true
4793-5,1459882839157,41,closer,target,233,30,50,2,2,distr2,272,52,50,3,3,distr1,255,24,50,1,1,7,15,13,true
4793-5,1459882849253,42,further,target,28,17,50,2,3,distr2,63,33,50,1,2,distr1,313,4,50,3,1,14,23,33,true
4793-5,1459882858594,43,equal,target,334,64,50,2,1,distr1,239,83,50,3,3,distr2,108,77,50,1,2,34,91,80,true
4793-5,1459882868452,44,further,target,47,31,50,3,1,distr1,35,70,50,2,2,distr2,252,27,50,1,3,16,50,53,true
4793-5,1459882883951,45,closer,target,129,40,50,3,2,distr1,156,56,50,1,3,distr2,88,53,50,2,1,10,11,17,true
4793-5,1459882892142,46,further,target,126,6,50,2,1,distr2,28,60,50,1,2,distr1,237,6,50,3,3,17,30,32,true
4793-5,1459882909661,47,equal,target,331,27,50,3,2,distr1,88,98,50,2,3,distr2,328,1,50,1,1,77,22,43,true
4793-5,1459882918781,48,equal,target,270,33,50,2,3,distr1,0,67,50,1,2,distr2,95,70,50,3,1,36,84,76,true
4793-5,1459882934310,49,closer,target,334,27,50,3,1,distr1,323,51,50,2,3,distr2,329,17,50,1,2,10,6,14,true
4793-5,1459882947432,50,equal,target,24,47,50,2,1,distr2,320,23,50,3,3,distr1,80,91,50,1,2,51,32,74,true
4927-d,1459882513814,1,further,target,257,18,50,2,3,distr2,338,79,50,1,1,distr1,230,20,50,3,2,7,28,34,true
4927-d,1459882543994,2,closer,target,262,43,50,3,2,distr1,316,49,50,2,1,distr2,302,26,50,1,3,17,15,8,true
4927-d,1459882572476,3,closer,target,28,53,50,1,2,distr1,26,82,50,2,3,distr2,23,62,50,3,1,9,6,6,true
4927-d,1459882598149,4,further,target,253,58,50,1,3,distr1,244,27,50,2,1,distr2,140,19,50,3,2,13,49,40,true
4927-d,1459882611075,5,closer,target,96,97,50,1,3,distr2,159,90,50,3,1,distr1,119,42,50,2,2,18,17,17,true
4927-d,1459882629211,6,closer,target,297,75,50,2,1,distr2,288,95,50,3,3,distr1,266,76,50,1,2,17,5,14,true
4927-d,1459882640350,7,closer,target,29,11,50,3,1,distr2,55,1,50,1,2,distr1,94,8,50,2,3,14,7,11,true
4927-d,1459882653316,8,further,target,203,91,50,2,1,distr2,254,8,50,3,3,distr1,211,99,50,1,2,12,29,26,true
4927-d,1459882678150,9,further,target,187,62,50,2,3,distr2,238,55,50,1,1,distr1,190,98,50,3,2,8,47,51,true
4927-d,1459882685895,10,equal,target,104,75,50,3,1,distr2,197,61,50,2,2,distr1,10,83,50,1,3,75,53,57,true
4927-d,1459882698405,11,closer,target,272,35,50,2,2,distr2,292,69,50,3,1,distr1,317,56,50,1,3,15,12,10,true
4927-d,1459882705854,12,further,target,196,8,50,1,3,distr2,87,62,50,2,2,distr1,262,41,50,3,1,18,38,86,true
4927-d,1459882720148,13,closer,target,225,39,50,1,2,distr1,254,26,50,3,1,distr2,263,51,50,2,3,11,16,11,true
4927-d,1459882726989,14,equal,target,312,87,50,2,3,distr1,172,59,50,3,2,distr2,216,51,50,1,1,54,38,40,true
4927-d,1459882732916,15,equal,target,167,34,50,2,2,distr2,44,65,50,3,1,distr1,309,16,50,1,3,41,35,49,true
4927-d,1459882756515,16,further,target,231,14,50,3,1,distr2,144,74,50,1,2,distr1,278,10,50,2,3,8,47,46,true
4927-d,1459882766341,17,equal,target,304,6,50,2,3,distr1,174,74,50,1,2,distr2,259,71,50,3,1,46,31,60,true
4927-d,1459882778148,18,equal,target,66,70,50,1,2,distr1,22,26,50,2,3,distr2,268,20,50,3,1,39,67,29,true
4927-d,1459882819125,19,closer,target,219,99,50,1,3,distr1,228,83,50,2,1,distr2,210,19,50,3,2,8,14,19,true
4927-d,1459882838429,20,closer,target,203,3,50,2,2,distr1,348,10,50,3,3,distr2,239,4,50,1,1,15,5,11,true
4927-d,1459882871950,21,closer,target,291,50,50,1,3,distr1,279,53,50,2,1,distr2,331,53,50,3,2,6,15,19,true
4927-d,1459882885998,22,further,target,85,81,50,3,3,distr1,156,74,50,1,1,distr2,231,77,50,2,2,19,80,66,true
4927-d,1459882900856,23,further,target,268,19,50,1,3,distr1,326,33,50,2,1,distr2,236,97,50,3,2,14,26,30,true
4927-d,1459882925570,24,closer,target,123,24,50,2,2,distr1,164,50,50,3,3,distr2,150,69,50,1,1,14,16,12,true
4927-d,1459882933787,25,equal,target,269,94,50,2,3,distr1,147,48,50,1,1,distr2,181,70,50,3,2,60,54,22,true
4927-d,1459882942277,26,further,target,256,30,50,3,3,distr1,245,61,50,2,1,distr2,354,23,50,1,2,14,24,34,true
4927-d,1459882949741,27,equal,target,323,90,50,1,1,distr2,266,47,50,3,3,distr1,17,79,50,2,2,35,25,47,true
4927-d,1459882965518,28,closer,target,81,70,50,3,1,distr1,136,44,50,2,3,distr2,93,50,50,1,2,17,8,10,true
4927-d,1459882984389,29,closer,target,114,29,50,3,3,distr2,130,54,50,1,2,distr1,135,83,50,2,1,19,10,9,true
4927-d,1459883022076,30,closer,target,292,53,50,1,2,distr1,298,32,50,3,3,distr2,316,89,50,2,1,7,12,13,true
4927-d,1459883039315,31,equal,target,132,29,50,1,2,distr1,90,91,50,2,1,distr2,230,99,50,3,3,24,58,81,true
4927-d,1459883051637,32,further,target,183,6,50,1,3,distr1,11,11,50,2,1,distr2,36,68,50,3,2,18,32,27,true
4927-d,1459883059718,33,closer,target,257,86,50,2,3,distr2,263,57,50,3,1,distr1,281,50,50,1,2,14,7,8,true
4927-d,1459883078390,34,further,distr1,335,18,50,3,3,target,294,19,50,1,1,distr2,14,93,50,2,2,10,37,30,false
4927-d,1459883088738,35,further,target,3,88,50,1,1,distr2,58,11,50,3,2,distr1,15,49,50,2,3,12,37,27,true
4927-d,1459883102028,36,equal,target,333,91,50,2,2,distr1,47,94,50,3,3,distr2,115,61,50,1,1,62,90,34,true
4927-d,1459883110628,37,further,target,87,49,50,2,3,distr1,88,19,50,3,2,distr2,328,63,50,1,1,15,78,59,true
4927-d,1459883134293,38,further,target,76,78,50,2,2,distr2,327,38,50,3,3,distr1,127,95,50,1,1,13,78,89,true
4927-d,1459883142068,39,equal,target,92,19,50,3,1,distr1,26,36,50,1,2,distr2,235,95,50,2,3,28,58,53,true
4927-d,1459883153163,40,equal,target,328,15,50,1,2,distr2,206,78,50,3,1,distr1,176,38,50,2,3,47,34,28,true
4927-d,1459883161765,41,equal,target,66,69,50,2,2,distr1,269,27,50,3,3,distr2,184,92,50,1,1,73,42,51,true
4927-d,1459883200887,42,closer,target,192,92,50,2,1,distr2,186,38,50,3,2,distr1,186,83,50,1,3,9,14,13,true
4927-d,1459883217355,43,further,target,262,22,50,3,2,distr1,227,28,50,1,1,distr2,108,47,50,2,3,10,52,54,true
4927-d,1459883241548,44,closer,target,325,49,50,2,1,distr1,194,5,50,1,2,distr2,309,75,50,3,3,19,11,15,true
4927-d,1459883249554,45,equal,target,310,39,50,3,1,distr1,0,51,50,1,2,distr2,134,53,50,2,3,26,82,73,true
4927-d,1459883257229,46,further,target,308,85,50,1,3,distr2,222,24,50,3,2,distr1,287,52,50,2,1,12,32,23,true
4927-d,1459883271281,47,equal,target,149,49,50,1,3,distr1,200,28,50,2,2,distr2,89,91,50,3,1,34,21,52,true
4927-d,1459883286413,48,equal,target,78,28,50,3,3,distr1,170,81,50,2,1,distr2,216,99,50,1,2,26,60,52,true
4927-d,1459883292494,49,equal,target,200,73,50,1,2,distr2,306,15,50,3,1,distr1,106,58,50,2,3,56,39,64,true
4927-d,1459883304372,50,equal,target,148,24,50,1,2,distr2,66,43,50,3,1,distr1,219,21,50,2,3,31,22,49,true
5613-0,1459882477519,1,further,target,224,2,50,1,2,distr2,249,37,50,2,3,distr1,175,17,50,3,1,17,24,34,true
5613-0,1459882492505,2,equal,target,158,86,50,1,1,distr2,54,18,50,3,3,distr1,247,96,50,2,2,72,31,64,true
5613-0,1459882499523,3,further,target,314,29,50,3,3,distr2,218,97,50,2,2,distr1,200,6,50,1,1,19,27,21,true
5613-0,1459882509435,4,further,target,279,74,50,2,2,distr1,317,62,50,1,1,distr2,196,46,50,3,3,16,35,49,true
5613-0,1459882519875,5,closer,distr2,54,8,50,2,3,distr1,122,9,50,1,2,target,194,13,50,3,1,14,15,10,false
5613-0,1459882528252,6,equal,target,307,57,50,2,3,distr1,69,46,50,1,1,distr2,28,40,50,3,2,77,44,30,true
5613-0,1459882541933,7,closer,target,141,65,50,2,1,distr2,161,45,50,1,2,distr1,130,34,50,3,3,11,14,11,true
5613-0,1459882554577,8,further,target,288,90,50,3,2,distr2,158,27,50,1,1,distr1,279,23,50,2,3,17,44,38,true
5613-0,1459882567308,9,further,target,206,21,50,3,1,distr1,206,59,50,2,3,distr2,58,65,50,1,2,9,50,64,true
5613-0,1459882581157,10,further,target,246,17,50,2,1,distr2,78,60,50,3,3,distr1,287,31,50,1,2,13,55,77,true
5613-0,1459882595328,11,closer,target,298,35,50,2,2,distr2,275,87,50,1,1,distr1,244,42,50,3,3,19,16,14,true
5613-0,1459882604538,12,closer,target,234,45,50,2,2,distr2,222,24,50,3,1,distr1,246,32,50,1,3,5,13,11,true
5613-0,1459882612560,13,equal,target,155,67,50,2,3,distr2,242,48,50,1,1,distr1,1,37,50,3,2,68,62,36,true
5613-0,1459882621948,14,further,target,27,75,50,1,2,distr2,260,27,50,2,3,distr1,30,43,50,3,1,11,48,44,true
5613-0,1459882641082,15,further,target,278,32,50,2,1,distr1,270,74,50,1,2,distr2,146,14,50,3,3,14,36,44,true
5613-0,1459882651481,16,further,target,246,34,50,1,1,distr2,1,94,50,3,3,distr1,201,8,50,2,2,19,45,38,true
5613-0,1459882666376,17,closer,target,252,45,50,3,2,distr1,270,69,50,2,3,distr2,280,72,50,1,1,9,13,5,true
5613-0,1459882674046,18,further,target,65,57,50,1,2,distr1,112,87,50,2,3,distr2,330,98,50,3,1,19,73,98,true
5613-0,1459882698960,19,closer,target,81,33,50,1,3,distr2,90,82,50,2,1,distr1,101,49,50,3,2,9,18,11,true
5613-0,1459882712748,20,equal,target,343,64,50,3,3,distr2,47,59,50,2,1,distr1,17,33,50,1,2,21,54,30,true
5613-0,1459882719593,21,equal,target,248,45,50,3,1,distr1,30,90,50,2,2,distr2,345,52,50,1,3,59,32,37,true
5613-0,1459882733360,22,further,distr1,270,77,50,2,1,target,287,63,50,1,2,distr2,87,25,50,3,3,10,72,76,false
5613-0,1459882764870,23,closer,target,165,83,50,3,3,distr1,161,99,50,1,1,distr2,146,51,50,2,2,6,12,14,true
5613-0,1459882775353,24,closer,target,307,68,50,3,1,distr2,323,31,50,2,3,distr1,315,41,50,1,2,9,13,5,true
5613-0,1459882800111,25,closer,target,164,12,50,2,1,distr1,78,15,50,3,2,distr2,191,9,50,1,3,13,9,18,true
5613-0,1459882811882,26,equal,target,100,31,50,1,1,distr2,204,37,50,2,2,distr1,353,48,50,3,3,60,42,46,true
5613-0,1459882830823,27,closer,target,159,74,50,1,3,distr2,90,48,50,3,2,distr1,143,31,50,2,1,14,18,15,true
5613-0,1459882841484,28,equal,target,139,39,50,1,1,distr2,109,95,50,3,3,distr1,285,99,50,2,2,54,22,111,true
5613-0,1459882851078,29,further,target,211,56,50,3,1,distr1,237,20,50,1,3,distr2,167,26,50,2,2,16,31,33,true
5613-0,1459882861112,30,closer,target,265,40,50,2,3,distr2,298,54,50,3,2,distr1,324,25,50,1,1,18,14,15,true
5613-0,1459882867686,31,equal,target,51,97,50,3,2,distr1,21,65,50,1,3,distr2,283,15,50,2,1,39,60,35,true
5613-0,1459882876288,32,further,target,234,57,50,1,1,distr1,265,75,50,3,2,distr2,148,10,50,2,3,10,40,41,true
5613-0,1459882889806,33,further,target,247,34,50,2,1,distr1,268,61,50,1,3,distr2,56,10,50,3,2,11,43,51,true
5613-0,1459882901624,34,closer,target,74,24,50,1,2,distr1,108,28,50,2,1,distr2,137,60,50,3,3,9,19,13,true
5613-0,1459882908432,35,equal,target,265,85,50,1,2,distr2,324,11,50,2,1,distr1,56,93,50,3,3,94,31,55,true
5613-0,1459882920842,36,equal,target,189,60,50,2,1,distr2,307,66,50,3,2,distr1,224,53,50,1,3,35,52,29,true
5613-0,1459882927205,37,closer,target,202,11,50,3,1,distr1,263,48,50,1,3,distr2,239,42,50,2,2,18,19,8,true
5613-0,1459882938911,38,equal,target,205,79,50,2,1,distr1,182,89,50,1,2,distr2,268,45,50,3,3,32,33,56,true
5613-0,1459882952617,39,further,target,196,40,50,2,1,distr2,333,48,50,1,2,distr1,185,46,50,3,3,11,50,58,true
5613-0,1459882958981,40,equal,target,53,97,50,1,1,distr1,137,1,50,2,3,distr2,34,87,50,3,2,39,26,31,true
5613-0,1459882973113,41,closer,target,158,48,50,2,3,distr1,92,34,50,3,2,distr2,163,64,50,1,1,15,5,18,true
5613-0,1459883009190,42,closer,target,341,2,50,1,2,distr2,25,23,50,3,1,distr1,93,5,50,2,3,11,14,19,true
5613-0,1459883024034,43,closer,target,298,41,50,1,3,distr1,276,34,50,2,2,distr2,330,37,50,3,1,8,12,15,true
5613-0,1459883033146,44,equal,target,185,94,50,1,3,distr2,23,27,50,3,1,distr1,287,26,50,2,2,54,45,32,true
5613-0,1459883045437,45,further,target,91,11,50,3,3,distr1,43,22,50,2,1,distr2,196,97,50,1,2,13,37,43,true
5613-0,1459883052791,46,equal,target,251,33,50,2,1,distr2,307,5,50,1,3,distr1,100,52,50,3,2,61,22,45,true
5613-0,1459883059074,47,equal,target,278,44,50,2,1,distr1,4,48,50,3,3,distr2,191,96,50,1,2,33,51,65,true
5613-0,1459883067046,48,closer,target,19,25,50,1,3,distr2,344,10,50,3,2,distr1,355,35,50,2,1,16,13,15,true
5613-0,1459883077727,49,further,target,82,62,50,2,3,distr1,143,61,50,1,1,distr2,23,0,50,3,2,14,35,32,true
5613-0,1459883083923,50,equal,target,24,96,50,2,1,distr2,165,69,50,3,2,distr1,120,88,50,1,3,69,61,21,true
6289-e,1459882538354,1,further,distr1,302,64,50,2,3,target,269,89,50,3,2,distr2,115,29,50,1,1,18,59,81,false
6289-e,1459882563094,2,closer,target,19,83,50,1,3,distr1,12,86,50,2,2,distr2,27,53,50,3,1,6,12,17,true
6289-e,1459882584168,3,equal,target,349,17,50,3,3,distr1,70,47,50,2,2,distr2,168,70,50,1,1,47,55,27,true
6289-e,1459882603326,4,closer,target,193,19,50,1,3,distr1,74,2,50,2,2,distr2,116,12,50,3,1,14,18,15,true
6289-e,1459882621805,5,further,target,331,63,50,3,3,distr2,67,98,50,2,2,distr1,332,18,50,1,1,15,83,64,true
6289-e,1459882648328,6,closer,distr1,153,75,50,1,1,distr2,121,92,50,2,3,target,90,72,50,3,2,15,8,14,false
6289-e,1459882674889,7,closer,target,298,99,50,3,2,distr2,302,75,50,1,1,distr1,286,62,50,2,3,14,6,10,true
6289-e,1459882690850,8,further,target,117,34,50,3,2,distr1,99,74,50,2,1,distr2,264,12,50,1,3,16,40,51,true
6289-e,1459882703784,9,equal,target,346,60,50,3,3,distr2,35,39,50,1,1,distr1,81,55,50,2,2,71,36,29,true
6289-e,1459882735515,10,closer,distr2,6,2,50,1,3,target,202,2,50,2,2,distr1,321,10,50,3,1,16,5,12,false
6289-e,1459882749741,11,further,target,180,18,50,2,3,distr2,27,71,50,1,1,distr1,81,1,50,3,2,15,39,28,true
6289-e,1459882769487,12,further,target,96,8,50,3,2,distr2,340,27,50,2,3,distr1,152,9,50,1,1,5,37,39,true
6289-e,1459882788120,13,closer,target,296,63,50,3,1,distr2,259,24,50,2,3,distr1,320,32,50,1,2,14,18,15,true
6289-e,1459882808596,14,closer,distr2,253,12,50,2,1,distr1,231,24,50,3,3,target,241,36,50,1,2,9,17,9,false
6289-e,1459882822035,15,further,target,316,93,50,2,3,distr1,303,18,50,1,2,distr2,1,76,50,3,1,18,33,31,true
6289-e,1459882839646,16,closer,target,253,5,50,1,1,distr2,176,10,50,3,3,distr1,210,39,50,2,2,18,17,19,true
6289-e,1459882853645,17,further,target,268,0,50,2,2,distr1,313,8,50,3,1,distr2,258,98,50,1,3,13,37,33,true
6289-e,1459882864027,18,equal,target,67,63,50,2,1,distr2,350,26,50,1,3,distr1,310,87,50,3,2,85,56,23,true
6289-e,1459882873800,19,equal,target,52,80,50,2,2,distr2,23,29,50,1,3,distr1,335,89,50,3,1,66,33,29,true
6289-e,1459882891987,20,equal,target,92,20,50,1,2,distr2,16,52,50,2,3,distr1,98,72,50,3,1,22,40,61,true
6289-e,1459882915176,21,closer,target,105,24,50,2,1,distr2,48,14,50,3,2,distr1,128,11,50,1,3,11,16,13,true
6289-e,1459882933551,22,closer,target,179,4,50,2,3,distr1,14,11,50,1,1,distr2,321,6,50,3,2,16,16,8,true
6289-e,1459882963305,23,closer,target,8,26,50,1,3,distr1,4,36,50,2,2,distr2,12,43,50,3,1,6,7,6,true
6289-e,1459882978089,24,equal,target,128,83,50,1,3,distr1,316,92,50,2,2,distr2,125,23,50,3,1,103,23,75,true
6289-e,1459882989607,25,equal,target,29,37,50,2,3,distr2,90,41,50,1,1,distr1,336,36,50,3,2,32,33,65,true
6289-e,1459883001087,26,equal,target,203,63,50,3,3,distr2,96,3,50,1,1,distr1,156,97,50,2,2,51,27,37,true
6289-e,1459883017873,27,further,distr1,44,13,50,3,3,distr2,196,71,50,1,2,target,284,1,50,2,1,13,28,33,false
6289-e,1459883027948,28,equal,target,111,98,50,3,1,distr2,355,62,50,2,3,distr1,286,86,50,1,2,111,87,34,true
6289-e,1459883045701,29,equal,target,92,87,50,3,1,distr2,50,52,50,2,3,distr1,270,35,50,1,2,89,26,65,true
6289-e,1459883063496,30,further,target,167,61,50,1,2,distr1,146,95,50,2,3,distr2,223,16,50,3,1,19,36,51,true
