gameid,epochTime,roundNum,sender,contents
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376914275,23,倾听者,看见我们说有的没的烦死了哈哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376922525,23,演说者,哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376933275,23,倾听者,大哥你怎么称呼
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376954776,23,演说者,大姐~ 叫我小曼
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376965625,23,倾听者,啊对不起哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376984349,23,倾听者,突然忘了女孩也上网
3842-59433277-9f89-4c62-912e-6a1736577c31,1502376990103,23,演说者,木关系
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377006065,23,倾听者,你干这个岛什么时候
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377009437,23,倾听者,到
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377023965,23,演说者,啥
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377026649,23,演说者,这个游戏
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377029700,23,演说者,还是亚马逊
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377049976,23,倾听者,这个游戏还能继续玩的是吧
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377055006,23,演说者,是啊
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377071734,23,倾听者,其实很快的吧我们就一直玩吧哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377083969,23,倾听者,2美金
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377101103,23,演说者,玩完你就得等他们发工资，然后再来玩儿
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377103582,23,演说者,好像是
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377106261,23,演说者,我昨天玩儿的
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377112723,23,倾听者,哦必须等吗
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377117749,23,演说者,不知道啊
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377130838,23,倾听者,先玩完这一次再说吧
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377153282,23,倾听者,能加你微信吗
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377171536,23,演说者,nitewings-ita
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377197653,23,演说者,不要报希望，不是美女哈哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377229091,23,倾听者,大美女说啥
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377243366,23,倾听者,广东深圳是吧
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377309729,23,演说者,嗯
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377322288,24,演说者,暗紫色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377333557,25,演说者,暗紫色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377350469,26,倾听者,啊错了
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377356481,26,演说者,绿色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377359461,26,演说者,刚才掉线了
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377374851,27,演说者,灰色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377401678,28,演说者,棕色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377416967,29,演说者,粉红色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377421385,29,倾听者,发现我中文也很不错
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377429445,30,倾听者,才说
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377432262,30,演说者,哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377438298,30,倾听者,我的妈呀
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377440737,30,演说者,粉色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377458253,31,演说者,发粉的那个
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377470329,32,演说者,棕色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377482285,33,演说者,蓝
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377494178,34,演说者,蓝
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377505306,35,演说者,土黄色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377515704,36,演说者,蓝
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377533473,37,演说者,灰粉色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377546506,38,演说者,蓝色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377559971,39,倾听者,占了灰的粉色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377564645,39,倾听者,灰粉色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377574075,39,演说者,橙色，不是最亮的黄，也不是偏土黄色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377574525,39,倾听者,是吧
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377581022,39,演说者,对哈哈哈
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377598697,40,倾听者,我才错了。。
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377603847,40,演说者,就是看起来比较暗淡的那种
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377606459,40,演说者,绿色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377616237,40,演说者,没关系，才一分钱
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377619553,40,演说者,呵呵
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377640482,40,倾听者,呵呵
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377652182,40,倾听者,美金兑换多少人民币呢
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377663992,40,演说者,6分人民币
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377674998,40,演说者,哈哈哈 同样不值钱
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377687633,40,倾听者,就乘以6
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377704477,40,演说者,对
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377713786,41,演说者,蓝色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377725417,42,演说者,灰色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377738065,43,演说者,正灰色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377756839,44,演说者,褐色偏粉
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377773478,45,演说者,灰蓝色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377782043,46,演说者,红色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377792626,47,演说者,橄榄绿
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377802825,48,演说者,灰色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377814341,49,演说者,紫色
3842-59433277-9f89-4c62-912e-6a1736577c31,1502377828410,50,演说者,正紫色
6137-9b335910-adc0-44a2-bf69-3c1fd6e94e22,1502385185718,1,倾听者,你好
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406851356,1,倾听者,你好
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406870992,1,倾听者,有人在吗？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406881256,1,演说者,是的
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406895270,1,演说者,最接近红
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406918644,2,演说者,不那么鲜艳的天空色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406943060,3,演说者,最接近天空颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406968506,4,演说者,不是蓝
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406983676,4,倾听者,有两个不是蓝
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502406989115,4,演说者,比较深的草色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407001201,5,倾听者,oops
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407014655,5,演说者,比较灰的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407028590,6,演说者,紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407042600,7,演说者,最接近草的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407058629,8,演说者,鲜艳的橘子颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407073731,9,演说者,橘子颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407087078,10,演说者,最接近草的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407111036,11,演说者,鲜艳的桃色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407129166,11,倾听者,比较红的吗？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407131709,11,演说者,接近红
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407144457,12,演说者,比较灰的蓝色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407168991,13,演说者,最接近土壤的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407176019,13,演说者,不带绿
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407191908,14,演说者,最接近红色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407219008,15,演说者,带点灰的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407238923,16,演说者,不是蓝也不是红
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407265737,16,倾听者,可以直接说紫色吧？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407296081,17,演说者,带点灰的蓝？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407308552,17,演说者,总之不是橘色，也不是绿色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407345984,18,演说者,最接近红色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407356065,18,倾听者,棕色？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407360088,18,演说者,是
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407371643,19,演说者,草的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407388939,20,演说者,最接近黄色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407403058,21,演说者,天空色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407419250,22,演说者,最接近草的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407435169,23,演说者,最接近黄色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407449287,24,演说者,最接近黄色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407475870,25,演说者,鲜艳的橘色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407496019,26,倾听者,你好棒
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407513995,26,演说者,这轮很难
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407521704,26,倾听者,是的
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407540762,26,演说者,最没有带灰的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407551356,27,演说者,紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407551465,27,倾听者,好棒！
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407570181,28,演说者,最接近蓝色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407585252,29,演说者,绿色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407606665,30,倾听者, 哇Lakers
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407612730,30,演说者,哈哈
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407639395,30,演说者,最深的紫色，不那么鲜艳的那个
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407657627,31,演说者,明亮的天空
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407696982,32,演说者,最粉的红色，不鲜艳，也没那么红
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407714125,32,倾听者,是比较暗的吗？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407724025,32,演说者,是的
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407756795,33,演说者,比较深的蓝色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407792592,34,演说者,不那么暗的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407835386,35,演说者,暗一点的红色，别混乱紫色噢
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407863357,36,倾听者,我喜欢你
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407875915,36,演说者,最接近蓝色，不是紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407893875,37,演说者,暗的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407904243,38,演说者,橘色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407915053,39,演说者,红色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407928953,40,演说者,灰色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407931683,40,倾听者,你喜不喜欢我
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407945444,41,演说者,最接近红色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407957806,42,演说者,灰色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407980515,43,演说者,紫色，不接近红的版本
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502407993657,44,演说者,橘色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408002536,45,演说者,红色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408024747,46,演说者,最灰的紫色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408041274,47,演说者,跟上轮一样的颜色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408054863,48,倾听者,快好了
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408056333,48,演说者,鲜草色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408063551,48,倾听者,^_^
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408074585,49,演说者,黄色
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408096228,50,演说者,最暗的红色？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408114550,50,倾听者,有点像土色吗？
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408118031,50,演说者,对的
3483-9f9e9390-b615-4b9f-89ae-24168280b1ac,1502408124460,50,倾听者,谢谢
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411814764,1,演说者,紫色 不带粉红
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411851953,1,演说者,较深
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411910548,2,演说者,蓝色
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411928558,3,演说者,较深的灰色
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411947744,4,演说者,较亮的紫色
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411957628,5,演说者,青色
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411968936,6,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502411999017,7,演说者,绿草青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412018315,7,演说者,不太亮
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412035279,7,演说者,你也可以问我问题噢
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412094796,7,倾听者,更具体一点点
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412140097,7,演说者,普通的绿 不是比较带蓝的
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412173991,8,演说者,不是灰 比较黯淡的蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412192470,9,演说者,深蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412227706,10,演说者,深蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412256456,11,演说者,灰紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412271910,12,演说者,紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412293294,13,演说者,灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412341147,14,演说者,粉红
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412370590,15,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412436975,16,演说者,不是最浅的 带点蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412458503,17,演说者,亮青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412473644,17,演说者,不带灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412508575,18,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412526572,19,演说者,浅蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412537105,20,演说者,灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412573138,21,演说者,土黄
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412584223,22,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412605332,23,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412630813,24,演说者,不是灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412643367,24,演说者,不是青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412669292,25,演说者,灰蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412688245,26,演说者,粉红
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412707212,27,演说者,不是最深的蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412714982,27,演说者,是浅灰蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412759090,28,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412784601,29,演说者,不是最浅
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412792599,29,演说者,不是最深
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412802446,30,演说者,灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412828127,31,演说者,自
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412831521,31,演说者,紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412847289,32,演说者,灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412860831,33,演说者,橙
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412876483,34,演说者,紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412890459,35,演说者,青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412908752,36,演说者,灰紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412911819,36,演说者,最黯淡的
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412939542,37,演说者,不是最亮也不傻最黯淡的
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412953622,38,演说者,紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502412996985,39,演说者,灰紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413019942,40,演说者,带较多灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413023670,40,演说者,不带粉
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413036572,41,演说者,青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413055753,42,演说者,黄
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413066684,43,演说者,蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413081633,44,演说者,带灰的青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413102328,45,演说者,普通的紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413104412,45,演说者,不带蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413117649,46,演说者,比较暗淡的青
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413150300,47,演说者,亮紫 不带灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413193345,48,演说者,较深蓝
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413216985,49,演说者,灰
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413235679,50,演说者,不带粉底紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413239849,50,演说者,的×
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413245308,50,演说者,不带粉的紫
9068-8040e841-54a3-451f-ac7c-ca6f427f4be9,1502413265298,50,倾听者,不明白
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502414807162,1,倾听者,可以开始了吗？
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502415885395,1,演说者,蓝色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416045201,2,倾听者,赶快
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416071620,2,演说者,绿色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416080470,3,演说者,绿色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416089960,3,倾听者,亮还是暗
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416096273,3,演说者, 亮
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416112582,4,演说者, 亮绿色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416116356,4,倾听者,偏灰、绿、蓝
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416123003,4,演说者,绿
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416138649,5,演说者,蓝
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416144777,5,倾听者,偏灰、蓝、紫
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416150332,5,演说者,蓝
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416169203,6,演说者,粉
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416184993,6,倾听者,偏黄、紫、粉红
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416194045,6,演说者,粉红
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416208260,7,演说者,绿
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416239713,8,演说者,灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416263348,9,演说者,绿
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416282058,9,倾听者,都是绿，说具体点
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416288171,9,演说者,不光
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416304092,10,演说者,橙子
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416329619,11,演说者,紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416340367,12,演说者,绿色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416345642,12,倾听者,亮
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416370725,13,演说者,橙
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416386826,14,演说者,绿
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416391562,14,倾听者,亮度
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416406465,14,演说者,草
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416420371,15,演说者,紫
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416426636,15,倾听者,两个
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416435525,15,倾听者,偏土？
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416440131,15,演说者,亮
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416448183,15,倾听者,麻烦直接说亮紫
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416508189,16,演说者,不是紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416517868,16,演说者,不是灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416521971,16,倾听者,暗灰亮灰？
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416529889,16,演说者,亮灰
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416545750,17,演说者,棕色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416555847,18,演说者,蓝色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416560396,18,演说者, 亮
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416566026,18,倾听者,浅蓝？
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416612939,19,演说者,蓝
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416643523,20,倾听者,麻烦别分心
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416651981,20,演说者,紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416672008,21,演说者,紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416688310,22,演说者,灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416709229,23,演说者,紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416724511,24,演说者,灰
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416734028,24,倾听者,哪有灰
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416782634,25,演说者,紅紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416806555,26,演说者,淡紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416827181,27,演说者,橙色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416847628,28,演说者,灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416861409,29,演说者,灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416877501,30,演说者,天藍色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416898219,31,演说者,黃色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416921100,32,演说者,藍色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416933017,33,演说者,紅紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416957095,34,演说者,有點土的金色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502416999842,35,演说者,淡紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417020728,36,演说者,绿色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417060014,37,演说者,紫色不是很亮
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417085283,38,演说者,灰色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417100007,39,演说者,紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417113721,40,演说者,黃色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417127133,41,演说者,天藍色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417150908,42,演说者,藍色比較暗
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417186062,43,演说者,紅紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417219146,44,演说者,紅紫色
8146-390e8c1f-f8e2-4a34-bd93-a394f87746a0,1502417253063,45,演说者,黃色
